row_id,data_source,source_subset,audio_path,filepath,filename,sample_id,base_id,variant_id,speaker_id,speaker_gender,language,dataset,domain,attack_type_original,label_original,split,split_group_id,source_origin,manipulation_type,origin_label,manipulation_label,attack_hint,risk_level,origin_binary,manipulation_binary,partial_fabrication_binary,suspicious_start_time,suspicious_end_time,baseline_status,decision_score,max_chunk_spoof,suspicious_chunk_ratio,sample_weight,weight_reason,use_origin_loss,use_manipulation_loss,use_attack_loss,use_partial_loss,review_status,notes
cmb_train_000196,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_8330187.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_8330187.wav,PA_E_8330187.wav,PA_E_8330187,old_PA_E_8330187,old_legacy,PA_0020,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_8330187,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000197,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_8012373.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_8012373.wav,PA_E_8012373.wav,PA_E_8012373,old_PA_E_8012373,old_legacy,PA_0022,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_8012373,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000198,old,old_balanced,data\realworld\processed\public_datasets\librispeech\train-clean-100\6529\62554\6529-62554-0039.wav,data\realworld\processed\public_datasets\librispeech\train-clean-100\6529\62554\6529-62554-0039.wav,6529-62554-0039.wav,6529-62554-0039,old_6529-62554-0039,old_legacy,spk_597dcd73,unknown,unknown,RealWorld,read_speech,bonafide,bonafide,train,old_6529-62554-0039,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000199,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_6931107.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_6931107.wav,PA_E_6931107.wav,PA_E_6931107,old_PA_E_6931107,old_legacy,PA_0030,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_6931107,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000200,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_9305796.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_9305796.wav,PA_E_9305796.wav,PA_E_9305796,old_PA_E_9305796,old_legacy,PA_0004,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_9305796,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000201,old,old_balanced,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p256\p256_230_mic2.wav,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p256\p256_230_mic2.wav,p256_230_mic2.wav,p256_230_mic2,old_p256_230_mic2,old_legacy,spk_230,unknown,unknown,RealWorld,studio,bonafide,bonafide,train,old_p256_230_mic2,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000202,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3307764.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3307764.wav,PA_E_3307764.wav,PA_E_3307764,old_PA_E_3307764,old_legacy,PA_0019,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_3307764,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000203,old,old_balanced,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p250\p250_082_mic1.wav,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p250\p250_082_mic1.wav,p250_082_mic1.wav,p250_082_mic1,old_p250_082_mic1,old_legacy,spk_082,unknown,unknown,RealWorld,studio,bonafide,bonafide,train,old_p250_082_mic1,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000204,old,old_balanced,data\realworld\processed\youtube\podcast\clips\NapxNboSeKM_clip0068.wav,data\realworld\processed\youtube\podcast\clips\NapxNboSeKM_clip0068.wav,NapxNboSeKM_clip0068.wav,NapxNboSeKM_clip0068,old_NapxNboSeKM_clip0068,old_legacy,spk_bcac135a,unknown,unknown,RealWorld,podcast,bonafide,bonafide,train,old_NapxNboSeKM_clip0068,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000205,old,old_balanced,data\realworld\processed\public_datasets\librispeech\train-clean-100\4051\11217\4051-11217-0040.wav,data\realworld\processed\public_datasets\librispeech\train-clean-100\4051\11217\4051-11217-0040.wav,4051-11217-0040.wav,4051-11217-0040,old_4051-11217-0040,old_legacy,spk_24128059,unknown,unknown,RealWorld,read_speech,bonafide,bonafide,train,old_4051-11217-0040,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000206,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3508132.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3508132.wav,PA_E_3508132.wav,PA_E_3508132,old_PA_E_3508132,old_legacy,PA_0055,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_3508132,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000207,old,old_balanced,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p330\p330_383_mic1.wav,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p330\p330_383_mic1.wav,p330_383_mic1.wav,p330_383_mic1,old_p330_383_mic1,old_legacy,spk_383,unknown,unknown,RealWorld,studio,bonafide,bonafide,train,old_p330_383_mic1,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000208,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_8308308.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_8308308.wav,PA_E_8308308.wav,PA_E_8308308,old_PA_E_8308308,old_legacy,PA_0005,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_8308308,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000209,old,old_balanced,data\realworld\processed\youtube\broadcast\clips\8xRSgAVExcg_clip0001.wav,data\realworld\processed\youtube\broadcast\clips\8xRSgAVExcg_clip0001.wav,8xRSgAVExcg_clip0001.wav,8xRSgAVExcg_clip0001,old_8xRSgAVExcg_clip0001,old_legacy,spk_88655095,unknown,unknown,RealWorld,broadcast,bonafide,bonafide,train,old_8xRSgAVExcg_clip0001,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000210,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_DF_eval\DF_clips\DF_E_4283481.wav,E:\FYP\DataSet\English\ASVspoof2021_DF_eval\DF_clips\DF_E_4283481.wav,DF_E_4283481.wav,DF_E_4283481,old_DF_E_4283481,old_legacy,LA_0001,unknown,unknown,DF,studio,bonafide,bonafide,train,old_DF_E_4283481,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000211,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_5945268.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_5945268.wav,PA_E_5945268.wav,PA_E_5945268,old_PA_E_5945268,old_legacy,PA_0012,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_5945268,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000212,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_1749716.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_1749716.wav,PA_E_1749716.wav,PA_E_1749716,old_PA_E_1749716,old_legacy,PA_0068,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_1749716,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000213,old,old_balanced,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p318\p318_086_mic2.wav,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p318\p318_086_mic2.wav,p318_086_mic2.wav,p318_086_mic2,old_p318_086_mic2,old_legacy,spk_086,unknown,unknown,RealWorld,studio,bonafide,bonafide,train,old_p318_086_mic2,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000214,old,old_balanced,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p336\p336_002_mic1.wav,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p336\p336_002_mic1.wav,p336_002_mic1.wav,p336_002_mic1,old_p336_002_mic1,old_legacy,spk_002,unknown,unknown,RealWorld,studio,bonafide,bonafide,train,old_p336_002_mic1,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000215,old,old_balanced,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p233\p233_167_mic2.wav,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p233\p233_167_mic2.wav,p233_167_mic2.wav,p233_167_mic2,old_p233_167_mic2,old_legacy,spk_167,unknown,unknown,RealWorld,studio,bonafide,bonafide,train,old_p233_167_mic2,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000216,old,old_balanced,data\realworld\processed\youtube\podcast\clips\WFITOJFvUXs_clip0008.wav,data\realworld\processed\youtube\podcast\clips\WFITOJFvUXs_clip0008.wav,WFITOJFvUXs_clip0008.wav,WFITOJFvUXs_clip0008,old_WFITOJFvUXs_clip0008,old_legacy,spk_f0cc3a19,unknown,unknown,RealWorld,podcast,bonafide,bonafide,train,old_WFITOJFvUXs_clip0008,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000217,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_DF_eval\DF_clips\DF_E_2486923.wav,E:\FYP\DataSet\English\ASVspoof2021_DF_eval\DF_clips\DF_E_2486923.wav,DF_E_2486923.wav,DF_E_2486923,old_DF_E_2486923,old_legacy,VCC2SF1,unknown,unknown,DF,studio,bonafide,bonafide,train,old_DF_E_2486923,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000218,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3655778.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3655778.wav,PA_E_3655778.wav,PA_E_3655778,old_PA_E_3655778,old_legacy,PA_0063,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_3655778,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000219,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3711984.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3711984.wav,PA_E_3711984.wav,PA_E_3711984,old_PA_E_3711984,old_legacy,PA_0004,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_3711984,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000220,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_1013138.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_1013138.wav,PA_E_1013138.wav,PA_E_1013138,old_PA_E_1013138,old_legacy,PA_0003,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_1013138,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000221,old,old_balanced,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p254\p254_201_mic2.wav,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p254\p254_201_mic2.wav,p254_201_mic2.wav,p254_201_mic2,old_p254_201_mic2,old_legacy,spk_201,unknown,unknown,RealWorld,studio,bonafide,bonafide,train,old_p254_201_mic2,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000222,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3515061.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3515061.wav,PA_E_3515061.wav,PA_E_3515061,old_PA_E_3515061,old_legacy,PA_0063,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_3515061,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000223,old,old_balanced,data\realworld\processed\youtube\broadcast\clips\D7mH2F1N38I_clip0123.wav,data\realworld\processed\youtube\broadcast\clips\D7mH2F1N38I_clip0123.wav,D7mH2F1N38I_clip0123.wav,D7mH2F1N38I_clip0123,old_D7mH2F1N38I_clip0123,old_legacy,spk_55cb13c4,unknown,unknown,RealWorld,broadcast,bonafide,bonafide,train,old_D7mH2F1N38I_clip0123,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000224,old,old_balanced,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p314\p314_397_mic1.wav,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p314\p314_397_mic1.wav,p314_397_mic1.wav,p314_397_mic1,old_p314_397_mic1,old_legacy,spk_397,unknown,unknown,RealWorld,studio,bonafide,bonafide,train,old_p314_397_mic1,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000225,old,old_balanced,data\realworld\processed\youtube\podcast\clips\WFITOJFvUXs_clip0004.wav,data\realworld\processed\youtube\podcast\clips\WFITOJFvUXs_clip0004.wav,WFITOJFvUXs_clip0004.wav,WFITOJFvUXs_clip0004,old_WFITOJFvUXs_clip0004,old_legacy,spk_ab306763,unknown,unknown,RealWorld,podcast,bonafide,bonafide,train,old_WFITOJFvUXs_clip0004,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000226,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3656642.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3656642.wav,PA_E_3656642.wav,PA_E_3656642,old_PA_E_3656642,old_legacy,PA_0026,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_3656642,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000227,old,old_balanced,data\realworld\processed\youtube\broadcast\clips\l2S5vKQCSrI_clip0069.wav,data\realworld\processed\youtube\broadcast\clips\l2S5vKQCSrI_clip0069.wav,l2S5vKQCSrI_clip0069.wav,l2S5vKQCSrI_clip0069,old_l2S5vKQCSrI_clip0069,old_legacy,spk_1b5f9e25,unknown,unknown,RealWorld,broadcast,bonafide,bonafide,train,old_l2S5vKQCSrI_clip0069,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000228,old,old_balanced,data\realworld\processed\youtube\broadcast\clips\3PNK0UxIBdA_clip0003.wav,data\realworld\processed\youtube\broadcast\clips\3PNK0UxIBdA_clip0003.wav,3PNK0UxIBdA_clip0003.wav,3PNK0UxIBdA_clip0003,old_3PNK0UxIBdA_clip0003,old_legacy,spk_097b26ae,unknown,unknown,RealWorld,broadcast,bonafide,bonafide,train,old_3PNK0UxIBdA_clip0003,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000229,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_4666542.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_4666542.wav,PA_E_4666542.wav,PA_E_4666542,old_PA_E_4666542,old_legacy,PA_0041,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_4666542,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000230,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_8219466.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_8219466.wav,PA_E_8219466.wav,PA_E_8219466,old_PA_E_8219466,old_legacy,PA_0001,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_8219466,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000231,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_2383897.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_2383897.wav,PA_E_2383897.wav,PA_E_2383897,old_PA_E_2383897,old_legacy,PA_0024,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_2383897,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000232,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_5114330.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_5114330.wav,PA_E_5114330.wav,PA_E_5114330,old_PA_E_5114330,old_legacy,PA_0035,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_5114330,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000233,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_DF_eval\DF_clips\DF_E_4746651.wav,E:\FYP\DataSet\English\ASVspoof2021_DF_eval\DF_clips\DF_E_4746651.wav,DF_E_4746651.wav,DF_E_4746651,old_DF_E_4746651,old_legacy,LA_0004,unknown,unknown,DF,studio,bonafide,bonafide,train,old_DF_E_4746651,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000234,old,old_balanced,data\realworld\processed\public_datasets\librispeech\train-clean-100\8465\246942\8465-246942-0000.wav,data\realworld\processed\public_datasets\librispeech\train-clean-100\8465\246942\8465-246942-0000.wav,8465-246942-0000.wav,8465-246942-0000,old_8465-246942-0000,old_legacy,spk_d3b58e20,unknown,unknown,RealWorld,read_speech,bonafide,bonafide,train,old_8465-246942-0000,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000235,old,old_balanced,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p347\p347_412_mic2.wav,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p347\p347_412_mic2.wav,p347_412_mic2.wav,p347_412_mic2,old_p347_412_mic2,old_legacy,spk_412,unknown,unknown,RealWorld,studio,bonafide,bonafide,train,old_p347_412_mic2,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000236,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_8853052.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_8853052.wav,PA_E_8853052.wav,PA_E_8853052,old_PA_E_8853052,old_legacy,PA_0046,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_8853052,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000237,old,old_balanced,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p250\p250_057_mic1.wav,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p250\p250_057_mic1.wav,p250_057_mic1.wav,p250_057_mic1,old_p250_057_mic1,old_legacy,spk_057,unknown,unknown,RealWorld,studio,bonafide,bonafide,train,old_p250_057_mic1,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000238,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_6258015.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_6258015.wav,PA_E_6258015.wav,PA_E_6258015,old_PA_E_6258015,old_legacy,PA_0055,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_6258015,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000239,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_DF_eval\DF_clips\DF_E_4964252.wav,E:\FYP\DataSet\English\ASVspoof2021_DF_eval\DF_clips\DF_E_4964252.wav,DF_E_4964252.wav,DF_E_4964252,old_DF_E_4964252,old_legacy,VCC2SF4,unknown,unknown,DF,studio,bonafide,bonafide,train,old_DF_E_4964252,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000240,old,old_balanced,data\realworld\processed\public_datasets\librispeech\train-clean-100\8419\286667\8419-286667-0003.wav,data\realworld\processed\public_datasets\librispeech\train-clean-100\8419\286667\8419-286667-0003.wav,8419-286667-0003.wav,8419-286667-0003,old_8419-286667-0003,old_legacy,spk_5a1b35bc,unknown,unknown,RealWorld,read_speech,bonafide,bonafide,train,old_8419-286667-0003,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000241,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_DF_eval\DF_clips\DF_E_3235447.wav,E:\FYP\DataSet\English\ASVspoof2021_DF_eval\DF_clips\DF_E_3235447.wav,DF_E_3235447.wav,DF_E_3235447,old_DF_E_3235447,old_legacy,LA_0018,unknown,unknown,DF,studio,bonafide,bonafide,train,old_DF_E_3235447,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000242,old,old_balanced,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p294\p294_044_mic1.wav,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p294\p294_044_mic1.wav,p294_044_mic1.wav,p294_044_mic1,old_p294_044_mic1,old_legacy,spk_044,unknown,unknown,RealWorld,studio,bonafide,bonafide,train,old_p294_044_mic1,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000243,old,old_balanced,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p229\p229_354_mic2.wav,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p229\p229_354_mic2.wav,p229_354_mic2.wav,p229_354_mic2,old_p229_354_mic2,old_legacy,spk_354,unknown,unknown,RealWorld,studio,bonafide,bonafide,train,old_p229_354_mic2,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
