level,comparison_name,level_a,level_b,embedding_dim_name,group_a_count,group_b_count,group_a_mean,group_b_mean,group_a_median,group_b_median,abs_mean_difference,effect_size,missing_percent,direction,interpretation_note
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_434,23,23,0.022394756260125482,-0.02238019899991539,0.0224666967988014,-0.0218448899686336,0.04477495526004087,4.796534648330947,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_partial_combo,clean,partial_combo,ssl_emb_665,46,46,-0.012550468188356183,-0.02532069060860361,-0.013396163471043051,-0.0265080025419592,0.012770222420247425,0.6139284131841776,0.0,higher_in_group_a,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_vs_partial_combo,clean,partial_combo,ssl_emb_242,46,46,-0.003769507607617198,-0.012042425554286813,-0.00341562833636995,-0.0103847137652337,0.008272917946669615,0.6038537383189055,0.0,higher_in_group_a,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_vs_partial_combo,clean,partial_combo,ssl_emb_731,46,46,-0.007266687791106143,-0.00024330427067583777,-0.00766377011314025,-0.00186839641537515,0.007023383520430306,0.5931082642385787,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_336,46,46,-0.026329515142487738,0.05822736893416096,-0.031243310309946502,0.05779622495174405,0.0845568840766487,3.626235372599293,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_576,46,46,0.009374759959625757,0.1844155100052771,0.0099187223240733,0.1793555915355682,0.17504075004565134,3.5841557911880213,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_445,46,46,0.004635932607767302,-0.04670769200943729,0.0062597251962869995,-0.047495488077402045,0.0513436246172046,3.417989950772638,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_255,46,46,0.03162943718590486,-0.05242639791686084,0.03249511681497095,-0.052761258557438795,0.0840558351027657,3.3741304318086205,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_141,46,46,0.012793545682064195,-0.04364679909675662,0.01646711397916075,-0.044641830027103396,0.05644034477882081,3.2724467172226146,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_378,46,46,-0.012534916200978734,-0.0826818614631243,-0.01154867326840755,-0.08168096467852584,0.07014694526214557,3.20195485643559,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_603,46,46,-0.035490868375231674,0.013244574866763727,-0.0386243592947721,0.014753424562513748,0.0487354432419954,3.17480243056061,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_063,46,46,-0.0011608808898650436,-0.05810989398995168,0.0006212343287188499,-0.056528657674789345,0.05694901310008663,3.1733350878049222,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_142,46,46,0.051328168534066326,0.026225456583273108,0.05132024548947805,0.02400663588196035,0.025102711950793218,3.1385642932887747,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_755,46,46,-0.03405721161929563,-0.09249663150504875,-0.03687044419348235,-0.0936607494950294,0.058439419885753116,3.136968819477287,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_209,46,46,-0.037304870025052284,0.029560493864625167,-0.0417602956295013,0.0324025116860866,0.06686536388967745,3.1302489743515807,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_088,46,46,0.07079089546839339,-0.24060292606768402,0.08487178757786751,-0.23974920809268946,0.3113938215360774,3.1223932107162287,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_619,46,46,-0.023495557709121227,0.04956665282826057,-0.02053065411746495,0.05354233831167215,0.0730622105373818,3.1075366457445437,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_193,46,46,-0.031535272880516774,-0.08956017620537589,-0.0298857474699616,-0.09110267832875245,0.058024903324859115,3.098410387546745,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_472,46,46,0.031791135104037416,-0.06066611215836648,0.0316142048686742,-0.0636012218892574,0.0924572472624039,3.0884090621810096,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_581,46,46,-0.005422626690984596,-0.050738176452400856,-0.00457871914841225,-0.049466835334897,0.04531554976141626,3.0566624367080073,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_377,46,46,-0.013391260019726223,0.10837969038149581,-0.01867060177028175,0.1086662411689758,0.12177095040122203,3.036543581053987,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_130,46,46,0.3064198001571324,0.38389271886452386,0.3061059564352035,0.3932753652334213,0.07747291870739148,3.0143177069406,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_099,46,46,0.006045189698457036,0.05689579920600286,0.00642263330519195,0.060852976515889154,0.05085060950754582,2.9929835053019227,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_275,46,46,0.009470334605556779,-0.06149731402832039,0.009708696510642701,-0.062362043187022154,0.07096764863387717,2.95188452941192,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_369,46,46,-0.00846024689836548,0.08709742325236612,-0.01248467667028305,0.08020041510462755,0.0955576701507316,2.9442616568755366,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_070,46,46,0.0016587368850393823,0.06145218391295357,-0.0009993968415073998,0.0657325647771358,0.059793447027914184,2.9327696368207414,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_641,46,46,0.0026187871365476374,0.05651373444529975,0.0005550682544708,0.0583675876259803,0.05389494730875211,2.930194718393067,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_384,46,46,0.012254394808342482,-0.04479187223857832,0.0127835287712514,-0.0439730901271104,0.0570462670469208,2.9280272491255888,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_370,46,46,0.057362125553798056,-0.018134411092867814,0.05683079361915585,-0.01618585921823975,0.07549653664666586,2.9189146594063784,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,ssl_emb_442,69,69,-0.05096177172347684,-0.0006753664885658666,-0.0510826520621776,0.0009059667354449,0.05028640523491097,2.8158588195133114,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,ssl_emb_690,69,69,-0.04720930347516049,0.006410104366005855,-0.0482275523245334,0.0036101513542234,0.053619407841166346,2.7487544121545193,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,ssl_emb_671,69,69,0.02940058068412797,-0.004865531214053966,0.027986591681838,-0.0055067474022507,0.034266111898181933,2.7052462534343364,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,ssl_emb_506,69,69,-0.015610653435072378,0.0273352238649934,-0.0166300609707832,0.031111491844058,0.04294587730006578,2.589560559554148,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,ssl_emb_617,69,69,-0.039355015895072926,-0.009736806997629462,-0.0376518405973911,-0.010681758634746,0.029618208897443463,2.4857321106393706,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,ssl_emb_481,69,69,0.01307738898701597,-0.024735465340410746,0.0105071207508444,-0.0252277981489896,0.03781285432742672,2.344867954908456,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,ssl_emb_407,69,69,-0.0011990978150540768,0.03595357423773086,-0.0004082271188963,0.0378312803804874,0.037152672052784934,2.325040232735744,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,ssl_emb_288,69,69,-0.04658893795441022,-0.01266105004765118,-0.0478511899709701,-0.0115826064720749,0.03392788790675904,2.252895669594819,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,ssl_emb_223,69,69,0.30221602288277255,0.10855587282402783,0.3123562633991241,0.1165481954813003,0.1936601500587447,2.199987902138834,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,ssl_emb_719,69,69,-0.044352732166863834,-0.013756055483574258,-0.0424978137016296,-0.0148814693093299,0.030596676683289574,2.0727828855176487,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,ssl_emb_320,69,69,0.01083147601742021,0.04179303732066263,0.0126739079132676,0.0437257327139377,0.030961561303242416,2.062997080546927,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,ssl_emb_324,69,69,-0.007470144382829804,-0.037291604721837665,-0.0090915085747838,-0.0353742018342018,0.02982146033900786,2.0610528883578034,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,ssl_emb_339,69,69,0.020368695688481146,-0.009977964108195674,0.0216351877897977,-0.0105912378057837,0.03034665979667682,2.0193661312042352,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,ssl_emb_451,69,69,-0.008102710979258396,0.021177238950700006,-0.0106022544205188,0.0209615230560302,0.0292799499299584,2.009528180116411,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,ssl_emb_066,69,69,0.03231263161380434,-0.0034393370839044895,0.0330086015164852,-0.0093685984611511,0.03575196869770883,2.002422413391109,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,ssl_emb_715,69,69,0.0026198791144280598,-0.032269010713418395,0.0045253108255565,-0.0308695025742054,0.03488888982784646,2.001256722358567,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,ssl_emb_491,69,69,0.019341250643660483,-0.013546923778409561,0.0178537312895059,-0.0120435776188969,0.032888174422070045,1.9816749170919834,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,ssl_emb_263,69,69,-0.11850884393451436,-0.009476566479703326,-0.1170930415391922,-0.0085544250905513,0.10903227745481103,1.9635637560583874,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,ssl_emb_346,69,69,-0.07195289551779839,-0.03525085735263002,-0.0683732405304908,-0.0368303209543228,0.03670203816516837,1.9577458146173476,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,ssl_emb_038,69,69,0.026393529031074756,-0.028053726032933032,0.0218305941671133,-0.0277221892029047,0.054447255064007785,1.9467778557048556,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,ssl_emb_473,69,69,0.01980877928144762,-0.02584725902061502,0.019600823521614,-0.0244219116866588,0.04565603830206264,1.917586571724307,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,ssl_emb_241,69,69,-0.057382419732385746,-0.02251445374913861,-0.0568333752453327,-0.0178397968411445,0.03486796598324714,1.9031435512787764,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,ssl_emb_246,69,69,0.009424996323566335,0.043961251593208364,0.0118381446227431,0.0449186898767948,0.03453625526964203,1.8842910726058675,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,ssl_emb_489,69,69,0.020416757294341226,0.006681155134108398,0.0208938550204038,0.0063763689249753,0.013735602160232827,1.8813930580941693,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,ssl_emb_135,69,69,-0.06941330890454671,-0.0032233062834627216,-0.0706870928406715,-0.0108503988012671,0.06619000262108399,1.8770085702843013,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,mixed_vs_clean_human,mixed,human,ssl_emb_729,46,69,-0.015294950349134893,0.025197228715852858,-0.0130723230540752,0.0231485422700643,0.040492179064987754,2.289039277887295,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,mixed_vs_clean_human,mixed,human,ssl_emb_690,46,69,0.0014537081132521387,-0.04720930347516049,-0.00117365748155855,-0.0482275523245334,0.04866301158841263,2.233251892468253,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,mixed_vs_clean_human,mixed,human,ssl_emb_095,46,69,-0.059760010902446856,-0.16330193382674366,-0.05755661427974695,-0.1654035449028015,0.1035419229242968,2.1628652763640295,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,mixed_vs_clean_human,mixed,human,ssl_emb_481,46,69,-0.02407388078585345,0.01307738898701597,-0.02520368061959735,0.0105071207508444,0.03715126977286942,2.0077857626172526,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,mixed_vs_clean_human,mixed,human,ssl_emb_601,46,69,-0.019168179295181997,-0.05891897424083685,-0.01914355345070355,-0.0595730803906917,0.03975079494565485,2.0029199546311123,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,mixed_vs_clean_human,mixed,human,ssl_emb_427,46,69,0.018221942252357987,-0.01803271993212281,0.0186494085937738,-0.0176459290087223,0.0362546621844808,1.9903352160186145,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,mixed_vs_clean_human,mixed,human,ssl_emb_605,46,69,-0.013369409859043748,0.011616550070449563,-0.0122605138458311,0.0108175668865442,0.02498595992949331,1.9687754161723636,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,mixed_vs_clean_human,mixed,human,ssl_emb_575,46,69,0.01306993666018924,0.04770279965916833,0.0120521010830998,0.0464800968766212,0.03463286299897909,1.9624871394774168,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,mixed_vs_clean_human,mixed,human,ssl_emb_565,46,69,0.07186269156796773,0.027744706611237974,0.07212910801172255,0.0254911016672849,0.044117984956729764,1.9309950229145039,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,mixed_vs_clean_human,mixed,human,ssl_emb_062,46,69,0.0010435428184396326,0.0339984098800282,0.00179917301284145,0.0330880582332611,0.03295486706158857,1.909399538705117,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,mixed_vs_clean_human,mixed,human,ssl_emb_346,46,69,-0.0349167127126787,-0.07195289551779839,-0.040868252515792805,-0.0683732405304908,0.03703618280511969,1.9063489630289827,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,mixed_vs_clean_human,mixed,human,ssl_emb_266,46,69,0.008055855155639004,0.03498753070480362,0.006456449860706851,0.0366524755954742,0.02693167554916462,1.8722777214877422,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,mixed_vs_clean_human,mixed,human,ssl_emb_442,46,69,-0.013251969183962166,-0.05096177172347684,-0.0067710818257182,-0.0510826520621776,0.03770980253951467,1.863112749252582,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,mixed_vs_clean_human,mixed,human,ssl_emb_138,46,69,0.0049888823727403855,0.03863407371808649,0.0092711872421205,0.036277949810028,0.033645191345346104,1.8502526601694569,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,mixed_vs_clean_human,mixed,human,ssl_emb_598,46,69,-0.009436358847027706,-0.03242173045536202,-0.01019475329667325,-0.0342748239636421,0.022985371608334318,1.8420439840062104,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,mixed_vs_clean_human,mixed,human,ssl_emb_671,46,69,0.0064629092306384426,0.02940058068412797,0.00643490743823345,0.027986591681838,0.022937671453489527,1.839653762598657,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,mixed_vs_clean_human,mixed,human,ssl_emb_038,46,69,-0.028454843326471708,0.026393529031074756,-0.0305466884747147,0.0218305941671133,0.054848372357546464,1.8370922908094147,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,mixed_vs_clean_human,mixed,human,ssl_emb_445,46,69,0.0024374673603628936,-0.030956835049753672,0.0011303048668196499,-0.0336704775691032,0.033394302410116566,1.7845118365687649,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,mixed_vs_clean_human,mixed,human,ssl_emb_212,46,69,0.060559382744427,-0.0505548805956715,0.06112700514495365,-0.0432465635240078,0.1111142633400985,1.7807204954387024,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,mixed_vs_clean_human,mixed,human,ssl_emb_254,46,69,-0.0027416482904379304,0.0405555234148936,-0.00739483837969595,0.0435385443270206,0.04329717170533153,1.7771569299000214,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,mixed_vs_clean_human,mixed,human,ssl_emb_351,46,69,0.01968524537211199,0.047510033662336415,0.0195467453449964,0.0471738278865814,0.027824788290224424,1.775779371693613,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,mixed_vs_clean_human,mixed,human,ssl_emb_409,46,69,0.03549307420495963,-0.0071843721687901594,0.0365078523755073,-0.0075018382631242,0.04267744637374979,1.7647606962040097,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,mixed_vs_clean_human,mixed,human,ssl_emb_431,46,69,-0.053084444707644174,-0.014247545547297444,-0.05270263180136675,-0.0141249373555183,0.03883689916034673,1.7539784767446311,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,mixed_vs_clean_human,mixed,human,ssl_emb_108,46,69,-0.00653359002393224,-0.05067168957675277,-0.00456069293431935,-0.044587355107069,0.04413809955282053,1.7489948504224568,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,mixed_vs_clean_human,mixed,human,ssl_emb_209,46,69,-0.03764391669993406,0.005601776778137813,-0.04319227859377855,0.0073793199844658,0.043245693478071875,1.747266154763159,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_668,1024,1022,-0.01741749310446747,0.023246325092985357,-0.02023052331060165,0.02051009144634005,0.04066381819745282,1.4999607764923504,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_369,1024,1022,-0.01626749607199682,0.030331729282146565,-0.01835228782147165,0.02873157244175665,0.04659922535414339,1.4577551624999368,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_590,1024,1022,0.01339714905555664,-0.011403583885771717,0.01469955593347545,-0.0103015229105949,0.024800732941328354,1.432854016105757,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_456,1024,1022,0.037169023965184025,0.0013961111744542239,0.0383619032800197,0.00241407717112445,0.035772912790729805,1.4258869839712134,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_398,1024,1022,-0.03423004166233844,0.03368822130155126,-0.03907364234328265,0.03333096019923685,0.0679182629638897,1.407800944950758,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_095,1024,1022,-0.062365310193229086,-0.163658596634493,-0.06263963505625719,-0.16438833624124527,0.10129328644126392,1.398409598530844,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_644,1024,1022,0.010874579455065075,-0.01918965958070379,0.012032743543386449,-0.016778483055531902,0.030064239035768863,1.3196441566561814,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_350,1024,1022,-0.03856537106517517,-0.005641029563053482,-0.04058548435568805,-0.00599581608548755,0.03292434150212169,1.3037566174003774,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_593,1024,1022,-0.023823354616098375,0.0003240784324655075,-0.02399365510791535,-0.0009776889346539502,0.02414743304856388,1.3037404656147005,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_229,1024,1022,0.005544704922097568,0.03607749449032681,0.00500118941999965,0.0357115808874368,0.03053278956822924,1.291126640833006,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_527,1024,1022,-0.014601006339532298,0.012396390908410812,-0.0157670127227902,0.0111194816417992,0.02699739724794311,1.2783849973627022,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_336,1024,1022,-0.02465873515274449,0.0038041914484307307,-0.0268295425921678,0.00121207290794695,0.02846292660117522,1.2661633763220563,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_357,1024,1022,0.025913608112759293,0.0023780385605656454,0.0271680420264601,0.00185160822002215,0.023535569552193648,1.2626470873703823,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_411,1024,1022,0.011229582873340842,-0.02277372836024206,0.0115282414481043,-0.02030487265437835,0.0340033112335829,1.2616994836029691,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_601,1024,1022,-0.020601400341726937,-0.04666966416926229,-0.019491272047162,-0.04477136768400665,0.026068263827535354,1.2276801915550402,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_390,1024,1022,0.007303199144265787,-0.016363831173931028,0.007854090072214551,-0.014946789946407,0.023667030318196815,1.2212556751205321,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_286,1024,1022,-0.02065531480339275,0.00210248740827561,-0.022218957543373052,0.0017729378887451999,0.02275780221166836,1.2113167753389864,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_370,1024,1022,0.08544003254030483,0.042990879002259556,0.08721399679780005,0.04802768863737575,0.04244915353804527,1.2100369974708984,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_156,1024,1022,0.0297662456666998,0.06312066023429082,0.028289271518588,0.06147670745849605,0.033354414567591015,1.194352860219893,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,ssl_emb_055,1024,1022,-0.028767506972059174,0.0004175409291663567,-0.0282486630603671,-0.0006747283914592,0.02918504790122553,1.1942041814961923,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
