level,comparison_name,level_a,level_b,embedding_dim_name,group_a_count,group_b_count,group_a_mean,group_b_mean,group_a_median,group_b_median,abs_mean_difference,effect_size,missing_percent,direction,interpretation_note
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_000,23,23,-0.029216401359957154,-0.05750750750303264,-0.0328096263110637,-0.0534745790064334,0.02829110614307549,1.919886874635806,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_702,23,23,-0.046390514638598786,-0.04022039060035472,-0.0391235500574111,-0.041563831269741,0.006170124038244067,0.29335907382221593,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_703,23,23,0.011160194296794702,0.021711721829057666,0.0130534134805202,0.0241909679025411,0.010551527532262964,0.8932970918718207,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_704,23,23,0.00674449083263698,0.022465739196733246,0.0059943674132227,0.0232985131442546,0.015721248364096267,1.7098115353125358,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_705,23,23,-0.0026768925220138568,0.006209334058676944,-0.0031568005215376,0.0049099177122116,0.008886226580690802,1.4376987168827358,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_706,23,23,0.16955105992762937,0.06275964232728531,0.1653861105442047,0.0522545725107193,0.10679141760034405,2.688964958098737,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_707,23,23,-0.022224275617981692,0.005660348460483161,-0.0265130307525396,0.0037840839941054,0.027884624078464853,1.5490097240877991,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_708,23,23,-0.024707781576106033,-0.011647669061937373,-0.0253786910325288,-0.0130253611132502,0.01306011251416866,1.1743266636645775,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_709,23,23,-0.012741413334404771,-0.017916672245558797,-0.0102813905104994,-0.0166269019246101,0.005175258911154026,0.4063091655155712,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_710,23,23,-0.0287059391646281,-0.03067233113814949,-0.0260194689035415,-0.0307838283479213,0.00196639197352139,0.21063078541008912,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_711,23,23,-0.3483409868634265,-0.34245003695073334,-0.3381995558738708,-0.3167766034603119,0.0058909499126931775,0.07155687735117047,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_712,23,23,0.022311403456589413,0.03003769303145612,0.0212081857025623,0.0295830313116312,0.007726289574866707,0.9847927533143197,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_713,23,23,-0.01677224824569468,-0.02655142332609415,-0.0131054800003767,-0.0244853738695383,0.00977917508039947,0.6534085158556898,0.0,higher_in_group_a,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_714,23,23,-0.04383035635818601,-0.020556022888859275,-0.034312967211008,-0.0171982627362012,0.023274333469326735,1.202583649018591,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_715,23,23,0.006229932169409699,-0.03929542175129699,0.0081536788493394,-0.0417759157717227,0.04552535392070668,2.9132414904764925,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_716,23,23,0.04095511790364976,0.012298685655443226,0.0440404526889324,0.0084722340106964,0.028656432248206534,1.4229311733859493,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_717,23,23,0.016294353550461934,0.011390924238620025,0.0173511542379856,0.0132461888715624,0.004903429311841909,0.5529259837712324,0.0,higher_in_group_a,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_718,23,23,-0.018432341343925657,-0.0326887297282076,-0.0183015018701553,-0.0301288496702909,0.014256388384281941,1.0867343316981002,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_719,23,23,-0.04518316305525921,-0.013453525308843495,-0.0450029894709587,-0.0148814693093299,0.03172963774641572,3.2716412583373176,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_720,23,23,0.04196939252964823,0.04231068354261954,0.0415066815912723,0.0394945442676544,0.00034129101297131204,0.023649787867421793,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_721,23,23,-0.019516895409374787,-0.03525624974914213,-0.0174667108803987,-0.0324756950139999,0.01573935433976734,0.9907656388292506,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_722,23,23,-0.0403009542142567,-0.0501936847425025,-0.0407157577574253,-0.0485334508121013,0.009892730528245797,0.7111147272133502,0.0,higher_in_group_a,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_723,23,23,-0.0030968151885368126,-0.019950313038071175,-0.0017705664504319,-0.0197764076292514,0.01685349784953436,1.6281156896443156,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_724,23,23,-0.006137288447580791,-0.0116871568860243,-0.0090743210166692,-0.012258717790246,0.005549868438443508,0.36203354360364937,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_725,23,23,0.010944897851795334,0.015405079580175278,0.0127867180854082,0.0159455277025699,0.004460181728379944,0.3275814707171238,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_726,23,23,0.011675511841135806,0.014483454530937166,0.0137998247519135,0.0182703491300344,0.002807942689801359,0.1428436610440375,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_727,23,23,0.018416992338050272,0.014555678046156576,0.0159043315798044,0.0167039390653371,0.003861314291893696,0.2213554025729263,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_728,23,23,-0.015310514758786396,0.008059008801153471,-0.0168489888310432,0.0082816444337368,0.02336952355993987,1.716961842484834,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_729,23,23,0.008544136796642626,-0.030680148457379392,0.0084075927734375,-0.0298554953187704,0.039224285254022016,4.140948758514412,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_730,23,23,0.039681377739685976,0.03030191426691797,0.0401907935738563,0.0290867090225219,0.009379463472768006,1.1305600396084234,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_731,23,23,-0.007850769433982479,-0.00668260614822981,-0.0104982191696763,-0.0042050424963235,0.0011681632857526688,0.1003358611253197,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_732,23,23,0.02575780888614442,0.002001454314702865,0.0213803630322217,0.0041693309321999,0.023756354571441554,1.9313705876902074,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_733,23,23,-0.026590229487856384,-0.04021009187335548,-0.0249873269349336,-0.0406604148447513,0.013619862385499098,1.0223047283691316,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_734,23,23,-0.02186400596173881,-0.01685741980074214,-0.0191997569054365,-0.0095739094540476,0.005006586160996668,0.2505904768193224,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_735,23,23,0.0037880252550720394,0.014521593062691702,0.0039679780602455,0.0135078877210617,0.010733567807619662,1.025226111186732,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_736,23,23,-0.007890663129965874,0.024427885617352173,-0.0080552902072668,0.0265644565224647,0.03231854874731804,2.486871959133143,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_737,23,23,0.020444351720431287,0.008224656952180609,0.0239085108041763,0.0084207979962229,0.012219694768250678,0.7702291821318543,0.0,higher_in_group_a,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_738,23,23,0.011411490242766258,-0.006963717695528057,0.0119225597009062,-0.0099804811179637,0.018375207938294315,1.422704175574483,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_739,23,23,0.007948464830405979,-0.011372978432716403,0.006045798305422,-0.0118757635354995,0.019321443263122382,1.8841564913699083,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_740,23,23,-0.005000011023619888,0.0250506234436255,-0.0078008533455431,0.0218577329069376,0.030050634467245388,2.360334831744149,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_741,23,23,0.04296800947707626,0.051565125989525194,0.0444758720695972,0.0530411340296268,0.008597116512448932,0.6738978773735401,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_742,23,23,-0.019108686373447533,0.028774413442158128,-0.0205949656665325,0.0303879454731941,0.047883099815605665,4.692376114314712,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_743,23,23,-0.013681256151555642,-0.014393131926898672,-0.0170716922730207,-0.0142884086817502,0.0007118757753430301,0.06970379628126075,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_744,23,23,0.012908628102235012,0.012310333033066974,0.0149124357849359,0.0123653691262006,0.000598295069168038,0.06986123303530699,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_745,23,23,-0.04252846247476076,-0.035998709742789646,-0.0460086241364479,-0.0336258821189403,0.0065297527319711154,0.5019134297842314,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_746,23,23,0.07994941554194233,0.11401790979763732,0.0863007605075836,0.0958071202039718,0.034068494255694984,0.8057508380245371,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_747,23,23,0.003958201767723632,-0.019695696562690542,0.0011905091814696,-0.0186075717210769,0.023653898330414175,1.801755555138149,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_748,23,23,0.0072748224534418095,-0.012101406828783738,0.0062962127849459,-0.0109569570049643,0.019376229282225547,1.469799657480849,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_749,23,23,-0.031619939264719864,-0.02426059382117308,-0.0277334321290254,-0.0232703015208244,0.007359345443546782,0.7090661367073301,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_750,23,23,0.023200413333656952,0.009370831175423814,0.0205172225832939,0.0083058979362249,0.013829582158233138,1.221437866895334,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_751,23,23,-0.06586612048356426,-0.044556629641548405,-0.0644899979233741,-0.0441925451159477,0.021309490842015853,2.0351934842649113,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_752,23,23,0.0028586531154123,0.010292495526221522,-0.0008299601031467,0.0111427875235676,0.007433842410809221,0.5133602668703959,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_753,23,23,0.02067154296167676,0.006398773063586322,0.0194418486207723,0.0041975318454205,0.014272769898090438,1.1757801149890472,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_754,23,23,-0.01737089801336755,0.015382989178128179,-0.0166932772845029,0.0172301642596721,0.03275388719149573,3.245187627119692,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_755,23,23,-0.0445483323672543,-0.02356609087133694,-0.0469246059656143,-0.0189659669995307,0.020982241495917358,1.4536998416191877,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_756,23,23,0.01361559567158109,0.024071633674042324,0.0136406701058149,0.0241426713764667,0.010456038002461233,0.8976854680404663,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_757,23,23,-0.006126223045968148,0.011874453146605353,-0.0057984893210232,0.0128987440839409,0.0180006761925735,1.3509029323423025,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_758,23,23,-0.006807555059861853,-0.003073478972984704,-0.00611178483814,-0.0042830915190279,0.0037340760868771494,0.3329489632321453,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_759,23,23,-0.0022622611773524095,0.00933545348538164,-0.0019309868803247,0.0135349314659833,0.01159771466273405,0.8855710139186129,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_760,23,23,-0.007254321956956429,-0.012052727711346474,-0.0029377997852861,-0.0127398483455181,0.004798405754390045,0.26182527990418797,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_761,23,23,0.24669507534607596,0.15494089492637175,0.2566917538642883,0.1414182037115097,0.0917541804197042,1.0173182568732544,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_762,23,23,-0.027333366998430784,-0.04763205584300596,-0.02973641641438,-0.0492271035909652,0.02029868884457518,1.3445215101053973,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_763,23,23,-0.019593307647206164,0.007099910062211357,-0.0192398484796285,0.0094441846013069,0.026693217709417523,1.538512473257711,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_764,23,23,0.011523304254059515,0.01092906155036354,0.0125157041475176,0.0117744468152523,0.0005942427036959748,0.048922134969222375,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_765,23,23,-0.004912023461656632,-0.0007899132639147037,-0.0060250619426369,0.0007274260860867,0.004122110197741928,0.5799741995991804,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_766,23,23,-0.013156861583094839,0.007681902085491626,-0.0133848553523421,0.0087249521166086,0.020838763668586464,2.225676258289926,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_767,23,23,0.6196303639722907,0.526911709619605,0.6088552474975586,0.5171090364456177,0.09271865435268567,1.4384110446364726,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_000,46,46,-0.043361954431494903,-0.018973963312063157,-0.04541770182549945,-0.018414527177810648,0.024387991119431747,1.267507735759037,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_001,46,46,0.003453387673526641,-0.007343680324518802,0.00456874514929945,-0.00477411458268755,0.010797067998045442,0.6868864910811744,0.0,higher_in_group_a,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_002,46,46,-0.01944767078448022,-0.03316252442765168,-0.0164110977202653,-0.03465057164430615,0.013714853643171456,0.9097766602085273,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_003,46,46,0.007093601583698669,0.0011960357255504865,0.00779915670864275,-0.0009712585597298999,0.005897565858148182,0.31002853706721567,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_004,46,46,0.015567222605054429,-0.005343002464581753,0.0169137818738818,-0.00660174060612915,0.020910225069636183,1.8005482770561436,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_005,46,46,0.017791994295649833,0.023382735129891172,0.0177443688735365,0.02343309111893175,0.0055907408342413395,0.40588668648521553,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_006,46,46,-0.05640923460621545,-0.019916612346170696,-0.0566702093929052,-0.033699652180075604,0.03649262226004475,1.0758152885548014,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_007,46,46,-0.0016445463726362805,-0.005762924319993606,-0.00254669383866705,-0.0039818765362724,0.004118377947357326,0.32444310279792166,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_008,46,46,-0.0012669679223978577,-0.01990022227603371,-0.00027242016767557546,-0.016865398734807947,0.01863325435363585,1.3975095706747378,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_009,46,46,0.030395275361471488,-0.0033373978582423303,0.02963350806385275,-0.0057561269495636,0.03373267321971382,2.1028678788098225,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_010,46,46,0.018550805715874367,0.011219043098643158,0.014768103137612301,0.0142818172462284,0.007331762617231209,0.3902334708205837,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_011,46,46,-0.009808739292961733,-0.012911749832235956,-0.00938501488417385,-0.01574423303827635,0.0031030105392742223,0.14497583608566167,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_012,46,46,-0.017584177995044917,-0.016075090738646068,-0.0184966986998915,-0.0128821842372417,0.0015090872563988493,0.0558954559694254,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_013,46,46,0.00430761133421858,-0.05325534692762983,0.0117475083097815,-0.0477502532303333,0.05756295826184841,2.3940446130767308,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_014,46,46,-0.026556169691384225,-0.0068850079994223394,-0.0323793180286884,-0.0126750003546476,0.019671161691961887,0.764773539282484,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_015,46,46,0.026856292280211566,0.006139796036143733,0.0287867840379476,0.0069722654297947,0.020716496244067833,1.055082659141166,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_016,46,46,-0.01733756315005173,-0.012139826089680882,-0.01741857361048455,-0.00923045957460995,0.005197737060370846,0.33878142364368397,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_017,46,46,0.03274255530888453,0.013505079587364702,0.03217281773686405,0.012412774376571099,0.019237475721519827,1.233966793010269,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_018,46,46,-0.026193205469652318,-0.03597647813022254,-0.0242238258942961,-0.02331991773098705,0.009783272660570223,0.3988345942395299,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_019,46,46,-0.04294807771625722,-0.04065960692241784,-0.043859165161848054,-0.0379575882107019,0.002288470793839384,0.14602540213216664,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_020,46,46,-0.03768212804330367,-0.04387657583245761,-0.03545407392084595,-0.04295781441032885,0.006194447789153942,0.39156815908886156,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_021,46,46,-0.022424763372881587,-0.019831676004484825,-0.02107725292444225,-0.0199217135086655,0.002593087368396762,0.1377875567772228,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_022,46,46,0.025118891625543614,-0.013377600712967385,0.0257915817201137,-0.0136219696141779,0.038496492338511,1.8764732166386233,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_023,46,46,0.05276974484972328,0.06555408530909078,0.05299069918692105,0.06522588059306139,0.0127843404593675,0.9917755016852337,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_024,46,46,-0.013836134688260567,-0.017359796306624493,-0.0130584873259067,-0.02458375785499805,0.003523661618363927,0.17606955758069126,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_025,46,46,-0.0055088495657559,0.01569516010552074,-0.0089603383094072,0.015207985881715999,0.02120400967127664,1.840501302670215,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_026,46,46,0.042809435681429774,0.009177592771542838,0.0418253485113382,0.01363796042278405,0.03363184290988694,1.6395967236277507,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_027,46,46,-0.003391056965641752,-0.0017027008984966758,-0.0032092778710648,-0.0014897452638251,0.001688356067145076,0.1185258005255175,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_028,46,46,-0.48502905213314557,-0.386375452351311,-0.48089705407619476,-0.4211011677980423,0.09865359978183458,1.0328098397360335,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,ssl_emb_029,46,46,-0.0056385323987342235,0.02164571432639719,-0.008606071351096,0.02060846332460635,0.027284246725131415,1.6741657731139945,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
