file_id,known_origin_label,known_manipulation_labels,l2_norm,mean_abs_value,max_abs_value,finite_row,level,segment_id
phase7c1_collection_manifest_000052_human_007_clean,human,clean,2.1580077739554757,0.038337108649187705,0.7185853123664856,True,segment,phase7c1_collection_manifest_000052_human_007_clean_w0002
phase7c1_collection_manifest_000052_human_007_clean,human,clean,2.0201334985395962,0.034642882771445706,0.6710272431373596,True,segment,phase7c1_collection_manifest_000052_human_007_clean_w0003
phase7c1_collection_manifest_000052_human_007_clean,human,clean,2.077401110353358,0.03606503204541885,0.6759483814239502,True,segment,phase7c1_collection_manifest_000052_human_007_clean_w0004
phase7c1_collection_manifest_000052_human_007_clean,human,clean,2.051796524422105,0.03634595987574585,0.6687384247779846,True,segment,phase7c1_collection_manifest_000052_human_007_clean_w0005
phase7c1_collection_manifest_000052_human_007_clean,human,clean,2.0495926925387766,0.0360956006579632,0.6788839101791382,True,segment,phase7c1_collection_manifest_000052_human_007_clean_w0006
phase7c1_collection_manifest_000052_human_007_clean,human,clean,2.1206846219851103,0.037428829890619866,0.68359375,True,segment,phase7c1_collection_manifest_000052_human_007_clean_w0007
phase7c1_collection_manifest_000052_human_007_clean,human,clean,2.1056319120288816,0.03659949683935792,0.7465424537658691,True,segment,phase7c1_collection_manifest_000052_human_007_clean_w0008
phase7c1_collection_manifest_000052_human_007_clean,human,clean,2.073370523147466,0.03661484864480257,0.6864210367202759,True,segment,phase7c1_collection_manifest_000052_human_007_clean_w0009
phase7c1_collection_manifest_000052_human_007_clean,human,clean,2.061967395058096,0.036137271909810934,0.6696164011955261,True,segment,phase7c1_collection_manifest_000052_human_007_clean_w0010
phase7c1_collection_manifest_000052_human_007_clean,human,clean,2.190537869639399,0.03786515814692137,0.7253278493881226,True,segment,phase7c1_collection_manifest_000052_human_007_clean_w0011
phase7c1_collection_manifest_000052_human_007_clean,human,clean,2.1241571314435728,0.03674829853702969,0.6884674429893494,True,segment,phase7c1_collection_manifest_000052_human_007_clean_w0012
phase7c1_collection_manifest_000052_human_007_clean,human,clean,2.05568645811933,0.03702818033895975,0.6620184779167175,True,segment,phase7c1_collection_manifest_000052_human_007_clean_w0013
phase7c1_collection_manifest_000052_human_007_clean,human,clean,2.152058123100804,0.03876862776244631,0.6483101844787598,True,segment,phase7c1_collection_manifest_000052_human_007_clean_w0014
phase7c1_collection_manifest_000053_human_007_fabricated,mixed,edited_spliced;partial_fabrication,2.142331529548106,0.036888849623615265,0.7763137221336365,True,segment,phase7c1_collection_manifest_000053_human_007_fabricated_w0000
phase7c1_collection_manifest_000053_human_007_fabricated,mixed,edited_spliced;partial_fabrication,2.1017105084449446,0.03748341982993016,0.7569976449012756,True,segment,phase7c1_collection_manifest_000053_human_007_fabricated_w0001
phase7c1_collection_manifest_000053_human_007_fabricated,mixed,edited_spliced;partial_fabrication,2.1580817146515403,0.03833905348351152,0.7186158895492554,True,segment,phase7c1_collection_manifest_000053_human_007_fabricated_w0002
phase7c1_collection_manifest_000053_human_007_fabricated,mixed,edited_spliced;partial_fabrication,2.020326067340595,0.03464773474514023,0.6711209416389465,True,segment,phase7c1_collection_manifest_000053_human_007_fabricated_w0003
phase7c1_collection_manifest_000053_human_007_fabricated,mixed,edited_spliced;partial_fabrication,1.9902083490258737,0.03455988242548357,0.6681404709815979,True,segment,phase7c1_collection_manifest_000053_human_007_fabricated_w0004
phase7c1_collection_manifest_000053_human_007_fabricated,mixed,edited_spliced;partial_fabrication,2.006895082300013,0.0361239973125258,0.6371692419052124,True,segment,phase7c1_collection_manifest_000053_human_007_fabricated_w0005
phase7c1_collection_manifest_000053_human_007_fabricated,mixed,edited_spliced;partial_fabrication,2.1191661953836887,0.037606818771990895,0.8012031316757202,True,segment,phase7c1_collection_manifest_000053_human_007_fabricated_w0006
phase7c1_collection_manifest_000053_human_007_fabricated,mixed,edited_spliced;partial_fabrication,2.0887949976868705,0.03798231856882002,0.7826308608055115,True,segment,phase7c1_collection_manifest_000053_human_007_fabricated_w0007
phase7c1_collection_manifest_000053_human_007_fabricated,mixed,edited_spliced;partial_fabrication,2.007392811550704,0.036383268150302676,0.6661010384559631,True,segment,phase7c1_collection_manifest_000053_human_007_fabricated_w0008
phase7c1_collection_manifest_000053_human_007_fabricated,mixed,edited_spliced;partial_fabrication,2.0077930632808574,0.035653300204344866,0.6502353549003601,True,segment,phase7c1_collection_manifest_000053_human_007_fabricated_w0009
phase7c1_collection_manifest_000053_human_007_fabricated,mixed,edited_spliced;partial_fabrication,2.087497558045512,0.03724318267513619,0.6949288249015808,True,segment,phase7c1_collection_manifest_000053_human_007_fabricated_w0010
phase7c1_collection_manifest_000053_human_007_fabricated,mixed,edited_spliced;partial_fabrication,2.229574891007193,0.03920432440042986,0.6902666687965393,True,segment,phase7c1_collection_manifest_000053_human_007_fabricated_w0011
phase7c1_collection_manifest_000053_human_007_fabricated,mixed,edited_spliced;partial_fabrication,2.09492104639178,0.03601798118648957,0.6861796975135803,True,segment,phase7c1_collection_manifest_000053_human_007_fabricated_w0012
phase7c1_collection_manifest_000053_human_007_fabricated,mixed,edited_spliced;partial_fabrication,2.0815845619516975,0.03672117265567938,0.6722915172576904,True,segment,phase7c1_collection_manifest_000053_human_007_fabricated_w0013
phase7c1_collection_manifest_000053_human_007_fabricated,mixed,edited_spliced;partial_fabrication,2.1331859461312748,0.03725018729277944,0.6823810338973999,True,segment,phase7c1_collection_manifest_000053_human_007_fabricated_w0014
phase7c1_collection_manifest_000053_human_007_fabricated,mixed,edited_spliced;partial_fabrication,2.1802837472049132,0.037789505183435004,0.7190955281257629,True,segment,phase7c1_collection_manifest_000053_human_007_fabricated_w0015
phase7c1_collection_manifest_000053_human_007_fabricated,mixed,edited_spliced;partial_fabrication,2.0664899181582728,0.03570566040868709,0.6844841837882996,True,segment,phase7c1_collection_manifest_000053_human_007_fabricated_w0016
phase7c1_collection_manifest_000053_human_007_fabricated,mixed,edited_spliced;partial_fabrication,2.131782418366259,0.03794153266945343,0.7184397578239441,True,segment,phase7c1_collection_manifest_000053_human_007_fabricated_w0017
phase7c1_collection_manifest_000053_human_007_fabricated,mixed,edited_spliced;partial_fabrication,2.0916697762538576,0.03876208190903766,0.6512103080749512,True,segment,phase7c1_collection_manifest_000053_human_007_fabricated_w0018
phase7c1_collection_manifest_000054_human_007_mixer_processed,human,mixer_channel_processed,2.0825756823660093,0.03713285448144177,0.6785833239555359,True,segment,phase7c1_collection_manifest_000054_human_007_mixer_processed_w0000
phase7c1_collection_manifest_000054_human_007_mixer_processed,human,mixer_channel_processed,2.049506525746154,0.03648689999737797,0.7255851030349731,True,segment,phase7c1_collection_manifest_000054_human_007_mixer_processed_w0001
phase7c1_collection_manifest_000054_human_007_mixer_processed,human,mixer_channel_processed,1.9962409681432005,0.03527735161462431,0.6469117403030396,True,segment,phase7c1_collection_manifest_000054_human_007_mixer_processed_w0002
phase7c1_collection_manifest_000054_human_007_mixer_processed,human,mixer_channel_processed,2.034327318243078,0.03645501965010152,0.7082394361495972,True,segment,phase7c1_collection_manifest_000054_human_007_mixer_processed_w0003
phase7c1_collection_manifest_000054_human_007_mixer_processed,human,mixer_channel_processed,1.9770911648832743,0.035822055666780685,0.6576135754585266,True,segment,phase7c1_collection_manifest_000054_human_007_mixer_processed_w0004
phase7c1_collection_manifest_000054_human_007_mixer_processed,human,mixer_channel_processed,1.918762267645705,0.03563193947389701,0.6465334892272949,True,segment,phase7c1_collection_manifest_000054_human_007_mixer_processed_w0005
phase7c1_collection_manifest_000054_human_007_mixer_processed,human,mixer_channel_processed,1.9446964542602916,0.0353681713860586,0.6664910316467285,True,segment,phase7c1_collection_manifest_000054_human_007_mixer_processed_w0006
phase7c1_collection_manifest_000054_human_007_mixer_processed,human,mixer_channel_processed,2.0374956148349526,0.03695712642431203,0.6518692374229431,True,segment,phase7c1_collection_manifest_000054_human_007_mixer_processed_w0007
phase7c1_collection_manifest_000054_human_007_mixer_processed,human,mixer_channel_processed,2.006056831237532,0.03503641311558188,0.6619405746459961,True,segment,phase7c1_collection_manifest_000054_human_007_mixer_processed_w0008
phase7c1_collection_manifest_000054_human_007_mixer_processed,human,mixer_channel_processed,1.8739917753791064,0.03421992321881835,0.6296713948249817,True,segment,phase7c1_collection_manifest_000054_human_007_mixer_processed_w0009
phase7c1_collection_manifest_000054_human_007_mixer_processed,human,mixer_channel_processed,1.9482147956532863,0.03448951384084845,0.6630685329437256,True,segment,phase7c1_collection_manifest_000054_human_007_mixer_processed_w0010
phase7c1_collection_manifest_000054_human_007_mixer_processed,human,mixer_channel_processed,2.0401284527762846,0.03532501241897871,0.6853124499320984,True,segment,phase7c1_collection_manifest_000054_human_007_mixer_processed_w0011
phase7c1_collection_manifest_000054_human_007_mixer_processed,human,mixer_channel_processed,2.014784715014652,0.034981077094134484,0.6612608432769775,True,segment,phase7c1_collection_manifest_000054_human_007_mixer_processed_w0012
phase7c1_collection_manifest_000054_human_007_mixer_processed,human,mixer_channel_processed,2.0084963269003113,0.03669699479855618,0.638065755367279,True,segment,phase7c1_collection_manifest_000054_human_007_mixer_processed_w0013
phase7c1_collection_manifest_000054_human_007_mixer_processed,human,mixer_channel_processed,2.1054144667232313,0.03963461380809955,0.5975474715232849,True,segment,phase7c1_collection_manifest_000054_human_007_mixer_processed_w0014
phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile,human,replay_rerecorded,2.214215102630565,0.04438417333100611,0.6323853135108948,True,segment,phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile_w0000
phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile,human,replay_rerecorded,2.1395418403967668,0.04106858296408215,0.6585325002670288,True,segment,phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile_w0001
phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile,human,replay_rerecorded,2.1425057845736855,0.04170627470864474,0.6676256656646729,True,segment,phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile_w0002
phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile,human,replay_rerecorded,2.0176585258394093,0.03782972716961316,0.6426258683204651,True,segment,phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile_w0003
phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile,human,replay_rerecorded,1.9989282134427013,0.03752229843139313,0.6847413182258606,True,segment,phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile_w0004
phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile,human,replay_rerecorded,2.012655490941055,0.03644415904771373,0.6587094664573669,True,segment,phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile_w0005
phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile,human,replay_rerecorded,2.181696678722078,0.03981340927192297,0.7000843286514282,True,segment,phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile_w0006
phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile,human,replay_rerecorded,2.017656006100857,0.03769514319854276,0.6413936018943787,True,segment,phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile_w0007
phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile,human,replay_rerecorded,2.068428773256229,0.04088466980177685,0.611087441444397,True,segment,phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile_w0008
phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile,human,replay_rerecorded,2.3842981592031642,0.04986032274991222,0.6515106558799744,True,segment,phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile_w0009
phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile,human,replay_rerecorded,2.9975833857367307,0.06033096517646185,0.9529719352722168,True,segment,phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile_w0010
phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile,human,replay_rerecorded,2.117719827244221,0.042975100097109475,0.6203415989875793,True,segment,phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile_w0011
phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile,human,replay_rerecorded,1.943439224332837,0.03749225769733281,0.6403233408927917,True,segment,phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile_w0012
phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile,human,replay_rerecorded,2.0233375846723356,0.03753730505022841,0.6679709553718567,True,segment,phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile_w0013
phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile,human,replay_rerecorded,2.062814784836052,0.03859495997894176,0.6208682060241699,True,segment,phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile_w0014
phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile,human,replay_rerecorded,1.942107001306427,0.036442718063606584,0.6356104612350464,True,segment,phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile_w0015
phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile,human,replay_rerecorded,1.9743338750791728,0.03868563932720311,0.6781865954399109,True,segment,phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile_w0016
phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile,human,replay_rerecorded,3.0089820981288677,0.06787804161992976,1.1044719219207764,True,segment,phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile_w0017
phase7c1_collection_manifest_000056_ai_008_direct,ai_synthetic,clean,1.899679706370098,0.03394940826641956,0.7150799036026001,True,segment,phase7c1_collection_manifest_000056_ai_008_direct_w0000
phase7c1_collection_manifest_000056_ai_008_direct,ai_synthetic,clean,1.9746019725666883,0.03529492714480397,0.8103348016738892,True,segment,phase7c1_collection_manifest_000056_ai_008_direct_w0001
phase7c1_collection_manifest_000056_ai_008_direct,ai_synthetic,clean,1.907774898421915,0.03555369939109217,0.678654670715332,True,segment,phase7c1_collection_manifest_000056_ai_008_direct_w0002
phase7c1_collection_manifest_000056_ai_008_direct,ai_synthetic,clean,1.9680932213785607,0.0346162332523979,0.7159686088562012,True,segment,phase7c1_collection_manifest_000056_ai_008_direct_w0003
phase7c1_collection_manifest_000056_ai_008_direct,ai_synthetic,clean,2.0635950709063025,0.03636778761315658,0.7619253396987915,True,segment,phase7c1_collection_manifest_000056_ai_008_direct_w0004
phase7c1_collection_manifest_000056_ai_008_direct,ai_synthetic,clean,2.0532334660747065,0.036428903977504014,0.809874951839447,True,segment,phase7c1_collection_manifest_000056_ai_008_direct_w0005
phase7c1_collection_manifest_000056_ai_008_direct,ai_synthetic,clean,2.355772060955256,0.04070179881080567,1.025209903717041,True,segment,phase7c1_collection_manifest_000056_ai_008_direct_w0006
phase7c1_collection_manifest_000056_ai_008_direct,ai_synthetic,clean,1.9815290799130811,0.03621290054417159,0.6874515414237976,True,segment,phase7c1_collection_manifest_000056_ai_008_direct_w0007
phase7c1_collection_manifest_000056_ai_008_direct,ai_synthetic,clean,1.923668743628997,0.0347721914939143,0.665614902973175,True,segment,phase7c1_collection_manifest_000056_ai_008_direct_w0008
phase7c1_collection_manifest_000056_ai_008_direct,ai_synthetic,clean,2.1354566291746298,0.037431966771516535,0.720324695110321,True,segment,phase7c1_collection_manifest_000056_ai_008_direct_w0009
phase7c1_collection_manifest_000056_ai_008_direct,ai_synthetic,clean,2.0441108679609545,0.03549858154600353,0.6793752908706665,True,segment,phase7c1_collection_manifest_000056_ai_008_direct_w0010
phase7c1_collection_manifest_000056_ai_008_direct,ai_synthetic,clean,2.074264818195865,0.036466905948039134,0.6992612481117249,True,segment,phase7c1_collection_manifest_000056_ai_008_direct_w0011
phase7c1_collection_manifest_000056_ai_008_direct,ai_synthetic,clean,2.0927714610470645,0.037165400090311586,0.7341864705085754,True,segment,phase7c1_collection_manifest_000056_ai_008_direct_w0012
phase7c1_collection_manifest_000056_ai_008_direct,ai_synthetic,clean,2.1931696311653672,0.0383466879526703,0.8957760334014893,True,segment,phase7c1_collection_manifest_000056_ai_008_direct_w0013
phase7c1_collection_manifest_000056_ai_008_direct,ai_synthetic,clean,2.123838470426689,0.037468496118419146,0.7813196182250977,True,segment,phase7c1_collection_manifest_000056_ai_008_direct_w0014
phase7c1_collection_manifest_000056_ai_008_direct,ai_synthetic,clean,2.2273225075566536,0.03799891460847248,0.952211618423462,True,segment,phase7c1_collection_manifest_000056_ai_008_direct_w0015
phase7c1_collection_manifest_000056_ai_008_direct,ai_synthetic,clean,2.0457875673827934,0.03621242257516617,0.7901545166969299,True,segment,phase7c1_collection_manifest_000056_ai_008_direct_w0016
phase7c1_collection_manifest_000056_ai_008_direct,ai_synthetic,clean,2.3332946754845656,0.041572554512110095,0.7173706889152527,True,segment,phase7c1_collection_manifest_000056_ai_008_direct_w0017
phase7c1_collection_manifest_000057_ai_008_fabricated,mixed,edited_spliced;partial_fabrication,1.8992245519854263,0.03394708920005958,0.7141624093055725,True,segment,phase7c1_collection_manifest_000057_ai_008_fabricated_w0000
phase7c1_collection_manifest_000057_ai_008_fabricated,mixed,edited_spliced;partial_fabrication,1.9740361075105417,0.03528636991571924,0.8095710873603821,True,segment,phase7c1_collection_manifest_000057_ai_008_fabricated_w0001
phase7c1_collection_manifest_000057_ai_008_fabricated,mixed,edited_spliced;partial_fabrication,1.908197323821997,0.03556162784909252,0.6786434650421143,True,segment,phase7c1_collection_manifest_000057_ai_008_fabricated_w0002
phase7c1_collection_manifest_000057_ai_008_fabricated,mixed,edited_spliced;partial_fabrication,1.9689633438749412,0.03464396844384983,0.7161955833435059,True,segment,phase7c1_collection_manifest_000057_ai_008_fabricated_w0003
phase7c1_collection_manifest_000057_ai_008_fabricated,mixed,edited_spliced;partial_fabrication,2.0635749321356527,0.03637718024356691,0.7622295618057251,True,segment,phase7c1_collection_manifest_000057_ai_008_fabricated_w0004
phase7c1_collection_manifest_000057_ai_008_fabricated,mixed,edited_spliced;partial_fabrication,2.0513872663408335,0.036410404029852586,0.8084015846252441,True,segment,phase7c1_collection_manifest_000057_ai_008_fabricated_w0005
phase7c1_collection_manifest_000057_ai_008_fabricated,mixed,edited_spliced;partial_fabrication,2.081182224016704,0.0365888039075853,0.7316704988479614,True,segment,phase7c1_collection_manifest_000057_ai_008_fabricated_w0006
phase7c1_collection_manifest_000057_ai_008_fabricated,mixed,edited_spliced;partial_fabrication,1.976718142982766,0.036999276834383935,0.740716814994812,True,segment,phase7c1_collection_manifest_000057_ai_008_fabricated_w0007
phase7c1_collection_manifest_000057_ai_008_fabricated,mixed,edited_spliced;partial_fabrication,2.261130478903103,0.03918314311915575,0.8273311257362366,True,segment,phase7c1_collection_manifest_000057_ai_008_fabricated_w0008
phase7c1_collection_manifest_000057_ai_008_fabricated,mixed,edited_spliced;partial_fabrication,2.039767059512676,0.03541526806794574,0.7125353217124939,True,segment,phase7c1_collection_manifest_000057_ai_008_fabricated_w0009
phase7c1_collection_manifest_000057_ai_008_fabricated,mixed,edited_spliced;partial_fabrication,2.0700100547254383,0.038180072327889995,0.7017014026641846,True,segment,phase7c1_collection_manifest_000057_ai_008_fabricated_w0010
phase7c1_collection_manifest_000057_ai_008_fabricated,mixed,edited_spliced;partial_fabrication,1.9333909081730907,0.035207209620200075,0.6650056838989258,True,segment,phase7c1_collection_manifest_000057_ai_008_fabricated_w0011
phase7c1_collection_manifest_000057_ai_008_fabricated,mixed,edited_spliced;partial_fabrication,1.930863625034961,0.03423487813219594,0.655726432800293,True,segment,phase7c1_collection_manifest_000057_ai_008_fabricated_w0012
phase7c1_collection_manifest_000057_ai_008_fabricated,mixed,edited_spliced;partial_fabrication,1.980751565130101,0.0345397309360275,0.6529329419136047,True,segment,phase7c1_collection_manifest_000057_ai_008_fabricated_w0013
phase7c1_collection_manifest_000057_ai_008_fabricated,mixed,edited_spliced;partial_fabrication,2.0274987459479883,0.03545859349465748,0.6790160536766052,True,segment,phase7c1_collection_manifest_000057_ai_008_fabricated_w0014
phase7c1_collection_manifest_000057_ai_008_fabricated,mixed,edited_spliced;partial_fabrication,2.109605786901288,0.037840523531959505,0.6706743836402893,True,segment,phase7c1_collection_manifest_000057_ai_008_fabricated_w0015
phase7c1_collection_manifest_000057_ai_008_fabricated,mixed,edited_spliced;partial_fabrication,1.993686504021214,0.035882397191194564,0.6909297704696655,True,segment,phase7c1_collection_manifest_000057_ai_008_fabricated_w0016
phase7c1_collection_manifest_000057_ai_008_fabricated,mixed,edited_spliced;partial_fabrication,2.0258485034152316,0.035981515937580845,0.8089094758033752,True,segment,phase7c1_collection_manifest_000057_ai_008_fabricated_w0017
phase7c1_collection_manifest_000057_ai_008_fabricated,mixed,edited_spliced;partial_fabrication,2.2239584943627313,0.03897682575736046,0.893347442150116,True,segment,phase7c1_collection_manifest_000057_ai_008_fabricated_w0018
phase7c1_collection_manifest_000057_ai_008_fabricated,mixed,edited_spliced;partial_fabrication,2.0028186693662295,0.03608031545189997,0.7382517457008362,True,segment,phase7c1_collection_manifest_000057_ai_008_fabricated_w0019
phase7c1_collection_manifest_000057_ai_008_fabricated,mixed,edited_spliced;partial_fabrication,2.1672725207661134,0.03803401098980903,0.7523660063743591,True,segment,phase7c1_collection_manifest_000057_ai_008_fabricated_w0020
phase7c1_collection_manifest_000058_ai_008_mixer_processed,ai_synthetic,mixer_channel_processed,2.1986252240914976,0.03951272920132472,0.7730634808540344,True,segment,phase7c1_collection_manifest_000058_ai_008_mixer_processed_w0000
phase7c1_collection_manifest_000058_ai_008_mixer_processed,ai_synthetic,mixer_channel_processed,1.9757115944088641,0.03617474595410404,0.649051308631897,True,segment,phase7c1_collection_manifest_000058_ai_008_mixer_processed_w0001
phase7c1_collection_manifest_000058_ai_008_mixer_processed,ai_synthetic,mixer_channel_processed,2.0496205516574992,0.03807771016277191,0.7241074442863464,True,segment,phase7c1_collection_manifest_000058_ai_008_mixer_processed_w0002
phase7c1_collection_manifest_000058_ai_008_mixer_processed,ai_synthetic,mixer_channel_processed,2.1105355670084656,0.039693995795384275,0.6657179594039917,True,segment,phase7c1_collection_manifest_000058_ai_008_mixer_processed_w0003
phase7c1_collection_manifest_000058_ai_008_mixer_processed,ai_synthetic,mixer_channel_processed,2.2180744106780517,0.03981499821516839,0.95437753200531,True,segment,phase7c1_collection_manifest_000058_ai_008_mixer_processed_w0004
phase7c1_collection_manifest_000058_ai_008_mixer_processed,ai_synthetic,mixer_channel_processed,2.0131115586427972,0.035688948816148994,0.7426472306251526,True,segment,phase7c1_collection_manifest_000058_ai_008_mixer_processed_w0005
phase7c1_collection_manifest_000058_ai_008_mixer_processed,ai_synthetic,mixer_channel_processed,1.9688000036862816,0.035077351471123557,0.7836723327636719,True,segment,phase7c1_collection_manifest_000058_ai_008_mixer_processed_w0006
phase7c1_collection_manifest_000058_ai_008_mixer_processed,ai_synthetic,mixer_channel_processed,1.9982999046319883,0.03457829768702443,0.7548943161964417,True,segment,phase7c1_collection_manifest_000058_ai_008_mixer_processed_w0007
phase7c1_collection_manifest_000058_ai_008_mixer_processed,ai_synthetic,mixer_channel_processed,2.045138425123129,0.037542910808443665,0.7368570566177368,True,segment,phase7c1_collection_manifest_000058_ai_008_mixer_processed_w0008
phase7c1_collection_manifest_000058_ai_008_mixer_processed,ai_synthetic,mixer_channel_processed,2.130776442940216,0.03962179905660908,0.7803882956504822,True,segment,phase7c1_collection_manifest_000058_ai_008_mixer_processed_w0009
phase7c1_collection_manifest_000058_ai_008_mixer_processed,ai_synthetic,mixer_channel_processed,2.1377703193461435,0.03826121062667849,0.7679426670074463,True,segment,phase7c1_collection_manifest_000058_ai_008_mixer_processed_w0010
phase7c1_collection_manifest_000058_ai_008_mixer_processed,ai_synthetic,mixer_channel_processed,2.068528796307299,0.03674761252629347,0.6730653047561646,True,segment,phase7c1_collection_manifest_000058_ai_008_mixer_processed_w0011
phase7c1_collection_manifest_000058_ai_008_mixer_processed,ai_synthetic,mixer_channel_processed,2.039614403448042,0.036116806015352644,0.7747892141342163,True,segment,phase7c1_collection_manifest_000058_ai_008_mixer_processed_w0012
phase7c1_collection_manifest_000058_ai_008_mixer_processed,ai_synthetic,mixer_channel_processed,2.0624838663664176,0.035897651394961365,0.7313092947006226,True,segment,phase7c1_collection_manifest_000058_ai_008_mixer_processed_w0013
phase7c1_collection_manifest_000058_ai_008_mixer_processed,ai_synthetic,mixer_channel_processed,2.2754703135286096,0.04085239951967878,0.8575878143310547,True,segment,phase7c1_collection_manifest_000058_ai_008_mixer_processed_w0014
phase7c1_collection_manifest_000058_ai_008_mixer_processed,ai_synthetic,mixer_channel_processed,2.1438508465199946,0.03843417497831384,0.7643987536430359,True,segment,phase7c1_collection_manifest_000058_ai_008_mixer_processed_w0015
phase7c1_collection_manifest_000058_ai_008_mixer_processed,ai_synthetic,mixer_channel_processed,2.2394604234282705,0.038812232006807314,0.9899709224700928,True,segment,phase7c1_collection_manifest_000058_ai_008_mixer_processed_w0016
phase7c1_collection_manifest_000058_ai_008_mixer_processed,ai_synthetic,mixer_channel_processed,2.0142471647164086,0.03539135470551002,0.8136979341506958,True,segment,phase7c1_collection_manifest_000058_ai_008_mixer_processed_w0017
phase7c1_collection_manifest_000058_ai_008_mixer_processed,ai_synthetic,mixer_channel_processed,2.177917268016558,0.03696548930122389,0.8747314810752869,True,segment,phase7c1_collection_manifest_000058_ai_008_mixer_processed_w0018
phase7c1_collection_manifest_000058_ai_008_mixer_processed,ai_synthetic,mixer_channel_processed,2.000423038568681,0.03514004628622539,0.8224902749061584,True,segment,phase7c1_collection_manifest_000058_ai_008_mixer_processed_w0019
phase7c1_collection_manifest_000058_ai_008_mixer_processed,ai_synthetic,mixer_channel_processed,2.169591894469638,0.03819973040426116,0.8766753077507019,True,segment,phase7c1_collection_manifest_000058_ai_008_mixer_processed_w0020
phase7c1_collection_manifest_000058_ai_008_mixer_processed,ai_synthetic,mixer_channel_processed,2.1481072197154947,0.03775603818051228,0.892088770866394,True,segment,phase7c1_collection_manifest_000058_ai_008_mixer_processed_w0021
phase7c1_collection_manifest_000058_ai_008_mixer_processed,ai_synthetic,mixer_channel_processed,2.661896056261502,0.051730354950624495,1.1754826307296753,True,segment,phase7c1_collection_manifest_000058_ai_008_mixer_processed_w0022
phase7c1_collection_manifest_000059_ai_008_replay_laptop_mobile,ai_synthetic,replay_rerecorded,2.0066848007656883,0.036638207807754945,0.6854217052459717,True,segment,phase7c1_collection_manifest_000059_ai_008_replay_laptop_mobile_w0000
phase7c1_collection_manifest_000059_ai_008_replay_laptop_mobile,ai_synthetic,replay_rerecorded,2.1003537841213347,0.03792297872053988,0.8288029432296753,True,segment,phase7c1_collection_manifest_000059_ai_008_replay_laptop_mobile_w0001
phase7c1_collection_manifest_000059_ai_008_replay_laptop_mobile,ai_synthetic,replay_rerecorded,2.203993986720207,0.04049762348477751,0.7547067403793335,True,segment,phase7c1_collection_manifest_000059_ai_008_replay_laptop_mobile_w0002
phase7c1_collection_manifest_000059_ai_008_replay_laptop_mobile,ai_synthetic,replay_rerecorded,2.1328478620589677,0.039967599481580386,0.8436211943626404,True,segment,phase7c1_collection_manifest_000059_ai_008_replay_laptop_mobile_w0003
phase7c1_collection_manifest_000059_ai_008_replay_laptop_mobile,ai_synthetic,replay_rerecorded,1.9329107033277892,0.03742307318993691,0.7151229977607727,True,segment,phase7c1_collection_manifest_000059_ai_008_replay_laptop_mobile_w0004
phase7c1_collection_manifest_000059_ai_008_replay_laptop_mobile,ai_synthetic,replay_rerecorded,2.096647158789597,0.04173289344241008,0.7560034990310669,True,segment,phase7c1_collection_manifest_000059_ai_008_replay_laptop_mobile_w0005
phase7c1_collection_manifest_000059_ai_008_replay_laptop_mobile,ai_synthetic,replay_rerecorded,2.036470391017429,0.04025960652570385,0.7762269973754883,True,segment,phase7c1_collection_manifest_000059_ai_008_replay_laptop_mobile_w0006
