embedding_dim_a,embedding_dim_b,correlation,abs_correlation
ssl_emb_206,ssl_emb_370,-0.5629502378162794,0.5629502378162794
ssl_emb_528,ssl_emb_135,0.5629449304447757,0.5629449304447757
ssl_emb_081,ssl_emb_619,-0.562093101359399,0.562093101359399
ssl_emb_114,ssl_emb_364,-0.5619374717737726,0.5619374717737726
ssl_emb_458,ssl_emb_418,0.561781463905751,0.561781463905751
ssl_emb_208,ssl_emb_228,0.5617546620355429,0.5617546620355429
ssl_emb_293,ssl_emb_255,0.5617350330621245,0.5617350330621245
ssl_emb_414,ssl_emb_377,0.5615909366225575,0.5615909366225575
ssl_emb_364,ssl_emb_128,0.5614752552242862,0.5614752552242862
ssl_emb_199,ssl_emb_255,-0.561323254710173,0.561323254710173
ssl_emb_130,ssl_emb_013,-0.5609823538101231,0.5609823538101231
ssl_emb_646,ssl_emb_540,-0.5609372387550152,0.5609372387550152
ssl_emb_576,ssl_emb_293,-0.5607730689851642,0.5607730689851642
ssl_emb_211,ssl_emb_217,0.5604731157538646,0.5604731157538646
ssl_emb_102,ssl_emb_048,0.5603322592029565,0.5603322592029565
ssl_emb_673,ssl_emb_095,-0.5601907236928617,0.5601907236928617
ssl_emb_528,ssl_emb_263,0.5600837426329885,0.5600837426329885
ssl_emb_088,ssl_emb_414,-0.5593285460863509,0.5593285460863509
ssl_emb_334,ssl_emb_151,-0.5591503754781766,0.5591503754781766
ssl_emb_208,ssl_emb_370,0.558885104874625,0.558885104874625
ssl_emb_134,ssl_emb_336,-0.5588231449956115,0.5588231449956115
ssl_emb_098,ssl_emb_263,-0.5586546534761664,0.5586546534761664
ssl_emb_208,ssl_emb_161,-0.5586125683508286,0.5586125683508286
ssl_emb_212,ssl_emb_585,-0.5585429797501453,0.5585429797501453
ssl_emb_199,ssl_emb_548,0.5580085846358527,0.5580085846358527
ssl_emb_377,ssl_emb_201,-0.5579531745798917,0.5579531745798917
ssl_emb_114,ssl_emb_209,-0.5579294710840863,0.5579294710840863
ssl_emb_208,ssl_emb_378,0.5579172413411291,0.5579172413411291
ssl_emb_156,ssl_emb_135,-0.5578921497795178,0.5578921497795178
ssl_emb_540,ssl_emb_462,0.5578842753833132,0.5578842753833132
ssl_emb_114,ssl_emb_677,-0.5577308808313415,0.5577308808313415
ssl_emb_349,ssl_emb_199,0.5572748257889899,0.5572748257889899
ssl_emb_446,ssl_emb_156,0.5570875073636665,0.5570875073636665
ssl_emb_377,ssl_emb_330,0.5570630808169944,0.5570630808169944
ssl_emb_576,ssl_emb_208,-0.5569405788145178,0.5569405788145178
ssl_emb_673,ssl_emb_677,0.5568691794113327,0.5568691794113327
ssl_emb_414,ssl_emb_289,-0.5568142615620002,0.5568142615620002
ssl_emb_453,ssl_emb_228,-0.5567335444632849,0.5567335444632849
ssl_emb_446,ssl_emb_081,-0.5564294578708437,0.5564294578708437
ssl_emb_646,ssl_emb_458,-0.5564272697857656,0.5564272697857656
ssl_emb_293,ssl_emb_472,0.5562554270212557,0.5562554270212557
ssl_emb_103,ssl_emb_212,-0.5560633067385874,0.5560633067385874
ssl_emb_134,ssl_emb_446,-0.5560085867543514,0.5560085867543514
ssl_emb_134,ssl_emb_130,-0.5558736575098877,0.5558736575098877
ssl_emb_293,ssl_emb_161,-0.5556486687766709,0.5556486687766709
ssl_emb_159,ssl_emb_275,-0.5555028257581535,0.5555028257581535
ssl_emb_293,ssl_emb_081,0.5554817856269485,0.5554817856269485
ssl_emb_746,ssl_emb_336,-0.5552087843896263,0.5552087843896263
ssl_emb_304,ssl_emb_038,-0.5546286575267493,0.5546286575267493
ssl_emb_767,ssl_emb_159,0.5544525468240736,0.5544525468240736
ssl_emb_767,ssl_emb_209,0.5542530815560962,0.5542530815560962
ssl_emb_128,ssl_emb_208,-0.5537431925278088,0.5537431925278088
ssl_emb_212,ssl_emb_095,0.5536758174866881,0.5536758174866881
ssl_emb_330,ssl_emb_161,0.5535566236044589,0.5535566236044589
ssl_emb_103,ssl_emb_585,0.5535176214905907,0.5535176214905907
ssl_emb_151,ssl_emb_472,0.5534303420542277,0.5534303420542277
ssl_emb_103,ssl_emb_211,0.5532575270633144,0.5532575270633144
ssl_emb_330,ssl_emb_130,0.553178403248564,0.553178403248564
ssl_emb_098,ssl_emb_411,-0.5526958986724818,0.5526958986724818
ssl_emb_587,ssl_emb_418,-0.5526678636222145,0.5526678636222145
ssl_emb_148,ssl_emb_275,-0.5521720000559067,0.5521720000559067
ssl_emb_287,ssl_emb_161,0.5521129307946953,0.5521129307946953
ssl_emb_767,ssl_emb_336,0.551693209123137,0.551693209123137
ssl_emb_280,ssl_emb_585,-0.5516924561309526,0.5516924561309526
ssl_emb_414,ssl_emb_280,-0.55157907065258,0.55157907065258
ssl_emb_673,ssl_emb_585,0.5509680881071664,0.5509680881071664
ssl_emb_050,ssl_emb_159,0.5509249678990625,0.5509249678990625
ssl_emb_211,ssl_emb_336,0.5505326303127193,0.5505326303127193
ssl_emb_336,ssl_emb_101,-0.5505300088830143,0.5505300088830143
ssl_emb_151,ssl_emb_135,0.5504884868302105,0.5504884868302105
ssl_emb_528,ssl_emb_686,0.5503927358474563,0.5503927358474563
ssl_emb_208,ssl_emb_619,-0.550379286768919,0.550379286768919
ssl_emb_540,ssl_emb_287,-0.5503083145411711,0.5503083145411711
ssl_emb_548,ssl_emb_187,0.5502355517932541,0.5502355517932541
ssl_emb_211,ssl_emb_206,0.5500287581643462,0.5500287581643462
ssl_emb_217,ssl_emb_711,0.5500274107101619,0.5500274107101619
ssl_emb_156,ssl_emb_287,0.5498959524364923,0.5498959524364923
ssl_emb_187,ssl_emb_458,-0.5498363381792455,0.5498363381792455
ssl_emb_349,ssl_emb_172,0.5495093670122444,0.5495093670122444
ssl_emb_446,ssl_emb_209,0.5489675923655115,0.5489675923655115
ssl_emb_199,ssl_emb_280,-0.5488137284790447,0.5488137284790447
ssl_emb_330,ssl_emb_462,-0.5486492366105026,0.5486492366105026
ssl_emb_208,ssl_emb_294,-0.5486308515326445,0.5486308515326445
ssl_emb_369,ssl_emb_101,-0.5485605321804974,0.5485605321804974
ssl_emb_199,ssl_emb_369,0.5485366592176858,0.5485366592176858
ssl_emb_235,ssl_emb_204,-0.5484178943360739,0.5484178943360739
ssl_emb_540,ssl_emb_159,-0.5482496746789446,0.5482496746789446
ssl_emb_114,ssl_emb_418,0.5481717901985934,0.5481717901985934
ssl_emb_711,ssl_emb_201,-0.54731725371615,0.54731725371615
ssl_emb_418,ssl_emb_204,-0.5472028759071845,0.5472028759071845
ssl_emb_293,ssl_emb_166,-0.5471643592591394,0.5471643592591394
ssl_emb_472,ssl_emb_187,-0.5471185738729948,0.5471185738729948
ssl_emb_540,ssl_emb_135,0.546836520647801,0.546836520647801
ssl_emb_128,ssl_emb_156,0.5464801542105573,0.5464801542105573
ssl_emb_767,ssl_emb_148,0.5464279509751517,0.5464279509751517
ssl_emb_172,ssl_emb_255,-0.546179479003084,0.546179479003084
ssl_emb_088,ssl_emb_540,0.5460958766987646,0.5460958766987646
ssl_emb_114,ssl_emb_706,-0.5458688871640273,0.5458688871640273
ssl_emb_172,ssl_emb_156,0.5458222457433138,0.5458222457433138
ssl_emb_098,ssl_emb_446,0.545581613477159,0.545581613477159
ssl_emb_103,ssl_emb_201,-0.5454926175334402,0.5454926175334402
ssl_emb_334,ssl_emb_159,0.5454924797178221,0.5454924797178221
ssl_emb_567,ssl_emb_417,0.5454923198290212,0.5454923198290212
ssl_emb_673,ssl_emb_287,0.5454122589118827,0.5454122589118827
ssl_emb_104,ssl_emb_038,0.5453141215431109,0.5453141215431109
ssl_emb_223,ssl_emb_050,0.5452917338633166,0.5452917338633166
ssl_emb_364,ssl_emb_378,-0.5452052850236226,0.5452052850236226
ssl_emb_114,ssl_emb_166,-0.544855307176428,0.544855307176428
ssl_emb_028,ssl_emb_255,-0.54474952309663,0.54474952309663
ssl_emb_364,ssl_emb_287,0.544500074163711,0.544500074163711
ssl_emb_446,ssl_emb_101,-0.5441133341796887,0.5441133341796887
ssl_emb_134,ssl_emb_280,0.5439640750473521,0.5439640750473521
ssl_emb_159,ssl_emb_619,0.5439320225185621,0.5439320225185621
ssl_emb_187,ssl_emb_186,-0.5438855980882012,0.5438855980882012
ssl_emb_767,ssl_emb_330,0.5437903226015297,0.5437903226015297
ssl_emb_217,ssl_emb_446,0.5436402601866889,0.5436402601866889
ssl_emb_263,ssl_emb_453,-0.543504981950218,0.543504981950218
ssl_emb_453,ssl_emb_294,0.5434594876833897,0.5434594876833897
ssl_emb_673,ssl_emb_130,0.5434397658771739,0.5434397658771739
ssl_emb_711,ssl_emb_104,0.5430999184833161,0.5430999184833161
ssl_emb_088,ssl_emb_151,0.5428462319198978,0.5428462319198978
ssl_emb_095,ssl_emb_159,-0.5428350333523071,0.5428350333523071
ssl_emb_128,ssl_emb_369,0.5425592172380849,0.5425592172380849
ssl_emb_364,ssl_emb_263,-0.542542815737349,0.542542815737349
ssl_emb_209,ssl_emb_686,-0.5424912094273538,0.5424912094273538
ssl_emb_255,ssl_emb_585,-0.5420389356187358,0.5420389356187358
ssl_emb_263,ssl_emb_369,-0.5420083671403044,0.5420083671403044
ssl_emb_263,ssl_emb_156,-0.5419007989724971,0.5419007989724971
ssl_emb_148,ssl_emb_287,0.5416685185029922,0.5416685185029922
ssl_emb_206,ssl_emb_706,0.5416595581090337,0.5416595581090337
ssl_emb_211,ssl_emb_209,0.5416574996195359,0.5416574996195359
ssl_emb_555,ssl_emb_411,0.5415629090375675,0.5415629090375675
ssl_emb_673,ssl_emb_223,0.541520567539822,0.541520567539822
ssl_emb_134,ssl_emb_417,0.5414856528533489,0.5414856528533489
ssl_emb_398,ssl_emb_336,0.5414714243351988,0.5414714243351988
ssl_emb_555,ssl_emb_161,-0.5410390441935379,0.5410390441935379
ssl_emb_334,ssl_emb_540,-0.540952312089911,0.540952312089911
ssl_emb_646,ssl_emb_330,0.5407866566899975,0.5407866566899975
ssl_emb_199,ssl_emb_370,-0.5405931031989076,0.5405931031989076
ssl_emb_134,ssl_emb_370,0.5404474069099331,0.5404474069099331
ssl_emb_334,ssl_emb_172,0.540230381944501,0.540230381944501
ssl_emb_364,ssl_emb_289,-0.5402294256244492,0.5402294256244492
ssl_emb_199,ssl_emb_208,-0.5401703614911806,0.5401703614911806
ssl_emb_151,ssl_emb_156,-0.5397860927237212,0.5397860927237212
ssl_emb_548,ssl_emb_095,-0.5397154055577308,0.5397154055577308
ssl_emb_102,ssl_emb_227,0.5396719064890965,0.5396719064890965
ssl_emb_293,ssl_emb_411,0.5394875169641884,0.5394875169641884
ssl_emb_212,ssl_emb_619,-0.5393783913993785,0.5393783913993785
ssl_emb_646,ssl_emb_677,0.5384531924074722,0.5384531924074722
ssl_emb_646,ssl_emb_148,0.5384459369427852,0.5384459369427852
ssl_emb_103,ssl_emb_462,-0.538109325794976,0.538109325794976
ssl_emb_028,ssl_emb_166,0.5371179507932875,0.5371179507932875
ssl_emb_103,ssl_emb_767,0.5371160970618413,0.5371160970618413
ssl_emb_206,ssl_emb_369,0.5370383353768149,0.5370383353768149
ssl_emb_417,ssl_emb_013,0.5368213966365228,0.5368213966365228
ssl_emb_587,ssl_emb_657,0.5367329550845541,0.5367329550845541
ssl_emb_414,ssl_emb_130,0.5366467179231288,0.5366467179231288
ssl_emb_453,ssl_emb_304,-0.5366211190232456,0.5366211190232456
ssl_emb_293,ssl_emb_130,-0.5366043752924186,0.5366043752924186
ssl_emb_102,ssl_emb_038,-0.536581136616375,0.536581136616375
ssl_emb_767,ssl_emb_370,-0.5365043464420556,0.5365043464420556
ssl_emb_746,ssl_emb_287,-0.536477159400152,0.536477159400152
ssl_emb_028,ssl_emb_187,0.5364226905594539,0.5364226905594539
ssl_emb_211,ssl_emb_293,-0.5363469830165694,0.5363469830165694
ssl_emb_528,ssl_emb_334,-0.536222352819265,0.536222352819265
ssl_emb_304,ssl_emb_294,-0.5361733250560752,0.5361733250560752
ssl_emb_767,ssl_emb_289,-0.5358370989902081,0.5358370989902081
ssl_emb_235,ssl_emb_134,0.5352821200313911,0.5352821200313911
ssl_emb_199,ssl_emb_706,0.5351955243442043,0.5351955243442043
ssl_emb_446,ssl_emb_038,0.5351484848481521,0.5351484848481521
ssl_emb_211,ssl_emb_767,0.5348920350119977,0.5348920350119977
ssl_emb_151,ssl_emb_330,-0.5347981741752367,0.5347981741752367
ssl_emb_050,ssl_emb_336,0.5342718616465448,0.5342718616465448
ssl_emb_114,ssl_emb_013,0.5342410613887407,0.5342410613887407
ssl_emb_677,ssl_emb_013,-0.5339903968600805,0.5339903968600805
ssl_emb_103,ssl_emb_172,0.533880238758116,0.533880238758116
ssl_emb_334,ssl_emb_135,-0.5338578824709481,0.5338578824709481
ssl_emb_280,ssl_emb_101,0.5337046850865701,0.5337046850865701
ssl_emb_263,ssl_emb_201,0.533263962079566,0.533263962079566
ssl_emb_166,ssl_emb_294,0.5331000168007627,0.5331000168007627
ssl_emb_567,ssl_emb_446,-0.5328946470170811,0.5328946470170811
ssl_emb_211,ssl_emb_159,0.5328276653204601,0.5328276653204601
ssl_emb_172,ssl_emb_472,-0.5328266948918896,0.5328266948918896
ssl_emb_228,ssl_emb_201,0.5327936082190032,0.5327936082190032
ssl_emb_548,ssl_emb_446,0.5327189098532471,0.5327189098532471
ssl_emb_199,ssl_emb_336,0.5326603752395344,0.5326603752395344
ssl_emb_211,ssl_emb_208,-0.5319690714093519,0.5319690714093519
ssl_emb_212,ssl_emb_280,0.5318616270942842,0.5318616270942842
ssl_emb_646,ssl_emb_414,0.5315344762552882,0.5315344762552882
ssl_emb_208,ssl_emb_151,0.5314561097620489,0.5314561097620489
ssl_emb_364,ssl_emb_159,0.5313712041154219,0.5313712041154219
ssl_emb_548,ssl_emb_263,-0.5313618868304372,0.5313618868304372
ssl_emb_081,ssl_emb_159,-0.5311390212718305,0.5311390212718305
ssl_emb_555,ssl_emb_135,0.530999927704054,0.530999927704054
ssl_emb_135,ssl_emb_462,0.5306902789387064,0.5306902789387064
ssl_emb_159,ssl_emb_228,-0.5306102753182934,0.5306102753182934
ssl_emb_028,ssl_emb_156,0.5304022523035532,0.5304022523035532
ssl_emb_673,ssl_emb_201,-0.5302195275034916,0.5302195275034916
ssl_emb_104,ssl_emb_013,-0.5300049008149007,0.5300049008149007
ssl_emb_330,ssl_emb_187,0.5299640150186896,0.5299640150186896
ssl_emb_369,ssl_emb_135,-0.5299467840932759,0.5299467840932759
ssl_emb_050,ssl_emb_151,-0.5298679707156415,0.5298679707156415
ssl_emb_472,ssl_emb_746,0.5298077313367469,0.5298077313367469
ssl_emb_088,ssl_emb_686,0.5297892192595849,0.5297892192595849
ssl_emb_453,ssl_emb_209,0.5296212272926359,0.5296212272926359
ssl_emb_156,ssl_emb_201,-0.5293947576259123,0.5293947576259123
ssl_emb_206,ssl_emb_148,0.5293873710399127,0.5293873710399127
ssl_emb_673,ssl_emb_619,0.5289753639289917,0.5289753639289917
ssl_emb_088,ssl_emb_711,-0.528878411328082,0.528878411328082
ssl_emb_151,ssl_emb_336,-0.5287366658061249,0.5287366658061249
ssl_emb_334,ssl_emb_585,0.528635684723758,0.528635684723758
ssl_emb_472,ssl_emb_453,-0.5284911356929152,0.5284911356929152
ssl_emb_212,ssl_emb_166,-0.5284810057101411,0.5284810057101411
ssl_emb_156,ssl_emb_453,0.5281876086432787,0.5281876086432787
ssl_emb_711,ssl_emb_746,-0.5281179304802406,0.5281179304802406
ssl_emb_114,ssl_emb_104,-0.527992412171308,0.527992412171308
ssl_emb_414,ssl_emb_677,0.5276828806506306,0.5276828806506306
ssl_emb_540,ssl_emb_130,-0.5274434494063562,0.5274434494063562
ssl_emb_103,ssl_emb_364,0.5273971339240145,0.5273971339240145
ssl_emb_128,ssl_emb_104,0.5272857415207074,0.5272857415207074
ssl_emb_540,ssl_emb_398,-0.5267888669642025,0.5267888669642025
ssl_emb_088,ssl_emb_204,-0.5265960171760292,0.5265960171760292
ssl_emb_208,ssl_emb_369,-0.5261666388831296,0.5261666388831296
ssl_emb_446,ssl_emb_228,-0.5260551405340407,0.5260551405340407
ssl_emb_472,ssl_emb_135,0.5260365438421145,0.5260365438421145
ssl_emb_370,ssl_emb_101,0.5259474842579646,0.5259474842579646
ssl_emb_364,ssl_emb_646,0.5258503812799934,0.5258503812799934
ssl_emb_212,ssl_emb_130,-0.5255237842524362,0.5255237842524362
ssl_emb_585,ssl_emb_294,0.5254660881384063,0.5254660881384063
ssl_emb_446,ssl_emb_275,-0.5254024629184987,0.5254024629184987
ssl_emb_206,ssl_emb_156,0.5250331001170233,0.5250331001170233
ssl_emb_540,ssl_emb_330,-0.5249110785398498,0.5249110785398498
ssl_emb_446,ssl_emb_187,0.5247216721196845,0.5247216721196845
ssl_emb_151,ssl_emb_370,0.524721383528794,0.524721383528794
ssl_emb_528,ssl_emb_228,0.5247053268963586,0.5247053268963586
ssl_emb_411,ssl_emb_101,0.5246668792015652,0.5246668792015652
ssl_emb_289,ssl_emb_013,0.5245564746423674,0.5245564746423674
ssl_emb_364,ssl_emb_767,0.5242794985586485,0.5242794985586485
ssl_emb_208,ssl_emb_411,0.5241073037083263,0.5241073037083263
ssl_emb_199,ssl_emb_128,0.5240917049007546,0.5240917049007546
ssl_emb_199,ssl_emb_677,0.5240885834922111,0.5240885834922111
ssl_emb_228,ssl_emb_166,-0.524025019630428,0.524025019630428
ssl_emb_135,ssl_emb_013,0.5238028758083789,0.5238028758083789
ssl_emb_711,ssl_emb_130,0.5237606286887233,0.5237606286887233
ssl_emb_255,ssl_emb_038,-0.5233923772652951,0.5233923772652951
ssl_emb_673,ssl_emb_166,0.5232752070497259,0.5232752070497259
ssl_emb_223,ssl_emb_048,-0.5232473139337422,0.5232473139337422
ssl_emb_128,ssl_emb_453,0.5231622157897311,0.5231622157897311
ssl_emb_446,ssl_emb_330,0.5231363282908362,0.5231363282908362
ssl_emb_528,ssl_emb_088,0.523055655360875,0.523055655360875
ssl_emb_711,ssl_emb_280,-0.5230453292845089,0.5230453292845089
ssl_emb_103,ssl_emb_293,-0.5229302647252567,0.5229302647252567
ssl_emb_488,ssl_emb_102,-0.5229158923204067,0.5229158923204067
ssl_emb_172,ssl_emb_209,0.5228824900046941,0.5228824900046941
ssl_emb_208,ssl_emb_336,-0.5227587230973482,0.5227587230973482
ssl_emb_088,ssl_emb_135,0.5226957554443451,0.5226957554443451
ssl_emb_576,ssl_emb_263,-0.5226869389259582,0.5226869389259582
ssl_emb_673,ssl_emb_159,0.5225899504305347,0.5225899504305347
ssl_emb_304,ssl_emb_209,-0.5223667232074894,0.5223667232074894
ssl_emb_098,ssl_emb_038,0.5223492649272866,0.5223492649272866
ssl_emb_081,ssl_emb_418,0.5221731671386399,0.5221731671386399
ssl_emb_128,ssl_emb_159,0.522038378949932,0.522038378949932
ssl_emb_711,ssl_emb_462,-0.5219951107942226,0.5219951107942226
ssl_emb_472,ssl_emb_304,0.5219452782069745,0.5219452782069745
ssl_emb_472,ssl_emb_159,-0.5218893254242067,0.5218893254242067
ssl_emb_711,ssl_emb_294,0.521786180676663,0.521786180676663
ssl_emb_349,ssl_emb_148,0.5217470825862134,0.5217470825862134
ssl_emb_446,ssl_emb_746,-0.5216808974768885,0.5216808974768885
ssl_emb_411,ssl_emb_418,0.5215029530085462,0.5215029530085462
ssl_emb_151,ssl_emb_294,-0.5214530254756812,0.5214530254756812
ssl_emb_287,ssl_emb_686,-0.5213255418386724,0.5213255418386724
ssl_emb_370,ssl_emb_166,-0.521049390739422,0.521049390739422
ssl_emb_172,ssl_emb_186,-0.5210230294203736,0.5210230294203736
ssl_emb_287,ssl_emb_677,0.5210113381330933,0.5210113381330933
ssl_emb_446,ssl_emb_585,0.5202259406447189,0.5202259406447189
ssl_emb_673,ssl_emb_349,0.5199411535940175,0.5199411535940175
ssl_emb_555,ssl_emb_209,-0.5198076425106641,0.5198076425106641
ssl_emb_334,ssl_emb_293,-0.5194374269379629,0.5194374269379629
ssl_emb_528,ssl_emb_294,-0.5193867125638354,0.5193867125638354
ssl_emb_128,ssl_emb_148,0.5189563160920202,0.5189563160920202
ssl_emb_095,ssl_emb_411,0.518782360339976,0.518782360339976
ssl_emb_540,ssl_emb_414,-0.5186379803715279,0.5186379803715279
ssl_emb_767,ssl_emb_187,0.5185670973734816,0.5185670973734816
ssl_emb_212,ssl_emb_330,-0.5181946123762774,0.5181946123762774
ssl_emb_161,ssl_emb_204,0.5180100220931464,0.5180100220931464
ssl_emb_263,ssl_emb_370,0.5178816771376619,0.5178816771376619
ssl_emb_223,ssl_emb_294,0.517545968468131,0.517545968468131
ssl_emb_217,ssl_emb_199,0.5174497207013038,0.5174497207013038
ssl_emb_098,ssl_emb_294,0.5173559236905654,0.5173559236905654
ssl_emb_555,ssl_emb_156,-0.5172054570881367,0.5172054570881367
ssl_emb_349,ssl_emb_212,-0.5170948804363158,0.5170948804363158
ssl_emb_081,ssl_emb_275,0.5169716649838849,0.5169716649838849
ssl_emb_255,ssl_emb_287,-0.5169457590658243,0.5169457590658243
ssl_emb_228,ssl_emb_275,0.5168231143581739,0.5168231143581739
ssl_emb_576,ssl_emb_287,0.5167127961052819,0.5167127961052819
ssl_emb_646,ssl_emb_166,0.5167011777322901,0.5167011777322901
ssl_emb_199,ssl_emb_151,-0.5165851632765234,0.5165851632765234
ssl_emb_555,ssl_emb_263,0.5163660420786979,0.5163660420786979
ssl_emb_104,ssl_emb_081,-0.5161390847310221,0.5161390847310221
ssl_emb_159,ssl_emb_462,-0.5160688322388887,0.5160688322388887
ssl_emb_377,ssl_emb_417,-0.5159716833303746,0.5159716833303746
ssl_emb_098,ssl_emb_102,-0.5157223062317101,0.5157223062317101
ssl_emb_275,ssl_emb_417,0.5156792424139212,0.5156792424139212
ssl_emb_349,ssl_emb_540,-0.5156590641376702,0.5156590641376702
ssl_emb_567,ssl_emb_472,0.5153827340804052,0.5153827340804052
ssl_emb_104,ssl_emb_287,0.5152767933660902,0.5152767933660902
ssl_emb_050,ssl_emb_540,-0.5152049887272668,0.5152049887272668
ssl_emb_417,ssl_emb_209,-0.515101041924006,0.515101041924006
ssl_emb_567,ssl_emb_209,-0.5150639832343701,0.5150639832343701
ssl_emb_166,ssl_emb_204,0.5150012739119751,0.5150012739119751
ssl_emb_151,ssl_emb_585,-0.5145644728460222,0.5145644728460222
ssl_emb_746,ssl_emb_370,0.5139375890662634,0.5139375890662634
ssl_emb_528,ssl_emb_038,-0.5137530738879601,0.5137530738879601
ssl_emb_208,ssl_emb_038,-0.513689846354109,0.513689846354109
ssl_emb_364,ssl_emb_414,0.513666576265378,0.513666576265378
ssl_emb_364,ssl_emb_275,-0.5134580666574681,0.5134580666574681
ssl_emb_223,ssl_emb_555,-0.5130817763357767,0.5130817763357767
ssl_emb_102,ssl_emb_263,0.5130265492252047,0.5130265492252047
ssl_emb_114,ssl_emb_130,-0.5129985954169431,0.5129985954169431
ssl_emb_201,ssl_emb_462,0.5129899064536458,0.5129899064536458
ssl_emb_657,ssl_emb_169,-0.5128871536498193,0.5128871536498193
ssl_emb_159,ssl_emb_255,-0.5128397141434482,0.5128397141434482
ssl_emb_540,ssl_emb_304,0.512826704532258,0.512826704532258
ssl_emb_540,ssl_emb_151,0.5127164856847763,0.5127164856847763
ssl_emb_028,ssl_emb_104,0.5126111076326684,0.5126111076326684
ssl_emb_275,ssl_emb_294,-0.5121208217177113,0.5121208217177113
ssl_emb_293,ssl_emb_414,-0.5118339884621659,0.5118339884621659
ssl_emb_151,ssl_emb_255,0.5116990318131404,0.5116990318131404
ssl_emb_217,ssl_emb_576,0.5115398198588875,0.5115398198588875
ssl_emb_673,ssl_emb_488,0.5114147004950166,0.5114147004950166
ssl_emb_263,ssl_emb_208,0.5110430350410711,0.5110430350410711
ssl_emb_135,ssl_emb_227,0.5110257796809214,0.5110257796809214
ssl_emb_472,ssl_emb_166,-0.5109214606454521,0.5109214606454521
ssl_emb_104,ssl_emb_294,0.5108137093564649,0.5108137093564649
ssl_emb_446,ssl_emb_263,-0.5107916653170644,0.5107916653170644
ssl_emb_555,ssl_emb_206,-0.5107232951410561,0.5107232951410561
ssl_emb_095,ssl_emb_377,-0.5106922407451767,0.5106922407451767
ssl_emb_101,ssl_emb_161,-0.5102648708326637,0.5102648708326637
ssl_emb_528,ssl_emb_081,0.510063900398866,0.510063900398866
ssl_emb_446,ssl_emb_287,0.5098711297730544,0.5098711297730544
ssl_emb_223,ssl_emb_128,0.5098579963070482,0.5098579963070482
ssl_emb_555,ssl_emb_038,-0.5096689900543836,0.5096689900543836
ssl_emb_706,ssl_emb_135,-0.5096047281201855,0.5096047281201855
ssl_emb_028,ssl_emb_206,0.5093013753501664,0.5093013753501664
ssl_emb_211,ssl_emb_199,0.5092284870429244,0.5092284870429244
ssl_emb_711,ssl_emb_472,-0.5090152383499437,0.5090152383499437
ssl_emb_293,ssl_emb_187,-0.5089804485470013,0.5089804485470013
ssl_emb_208,ssl_emb_148,-0.5088015240695064,0.5088015240695064
ssl_emb_528,ssl_emb_209,-0.5085000588591758,0.5085000588591758
ssl_emb_767,ssl_emb_377,0.5080574963121638,0.5080574963121638
ssl_emb_540,ssl_emb_446,-0.5076947189744112,0.5076947189744112
ssl_emb_767,ssl_emb_619,0.5075997920773987,0.5075997920773987
ssl_emb_488,ssl_emb_212,-0.5074597824442243,0.5074597824442243
ssl_emb_114,ssl_emb_377,-0.5070813273915087,0.5070813273915087
ssl_emb_156,ssl_emb_289,-0.5070426795846275,0.5070426795846275
ssl_emb_172,ssl_emb_228,-0.5070121575362483,0.5070121575362483
ssl_emb_095,ssl_emb_038,-0.5068781997193414,0.5068781997193414
ssl_emb_414,ssl_emb_686,-0.5067728815921679,0.5067728815921679
ssl_emb_095,ssl_emb_304,0.5067286658043336,0.5067286658043336
ssl_emb_212,ssl_emb_201,0.5064626205816343,0.5064626205816343
ssl_emb_488,ssl_emb_151,-0.5062300513998782,0.5062300513998782
ssl_emb_540,ssl_emb_378,0.506011213884623,0.506011213884623
ssl_emb_095,ssl_emb_677,-0.5058859796228239,0.5058859796228239
ssl_emb_505,ssl_emb_706,0.5058393892678157,0.5058393892678157
ssl_emb_767,ssl_emb_166,0.5058331721301276,0.5058331721301276
ssl_emb_114,ssl_emb_280,0.5058003298232837,0.5058003298232837
ssl_emb_576,ssl_emb_038,0.5057948644109446,0.5057948644109446
ssl_emb_540,ssl_emb_206,-0.5055813539242107,0.5055813539242107
ssl_emb_364,ssl_emb_657,0.5054113586359145,0.5054113586359145
ssl_emb_646,ssl_emb_172,0.5054100032367255,0.5054100032367255
ssl_emb_050,ssl_emb_201,-0.5053543841490626,0.5053543841490626
ssl_emb_223,ssl_emb_212,-0.5050303182926723,0.5050303182926723
ssl_emb_095,ssl_emb_148,-0.5049859176705443,0.5049859176705443
ssl_emb_028,ssl_emb_130,0.5048297128485089,0.5048297128485089
ssl_emb_206,ssl_emb_462,-0.5046388809253599,0.5046388809253599
ssl_emb_293,ssl_emb_228,0.5045950398391523,0.5045950398391523
ssl_emb_287,ssl_emb_038,0.5045025270981207,0.5045025270981207
ssl_emb_540,ssl_emb_104,-0.504477646439822,0.504477646439822
ssl_emb_540,ssl_emb_293,0.5042663598006194,0.5042663598006194
ssl_emb_414,ssl_emb_275,-0.5040529892675314,0.5040529892675314
ssl_emb_028,ssl_emb_013,-0.5040415218842855,0.5040415218842855
ssl_emb_767,ssl_emb_172,0.5039693773573385,0.5039693773573385
ssl_emb_364,ssl_emb_555,-0.5037362803663489,0.5037362803663489
ssl_emb_077,ssl_emb_686,-0.5036479992295683,0.5036479992295683
ssl_emb_555,ssl_emb_130,-0.5036013643381577,0.5036013643381577
