sample_id,audio_path,base_id,variant_id,speaker_id,speaker_gender,language,source_origin,manipulation_type,ground_truth_origin,ground_truth_manipulation,origin_label,manipulation_label,attack_hint,risk_level,partial_fabrication_binary,suspicious_start_time,suspicious_end_time,split,split_group_id,prediction,confidence,decision_score,effective_threshold,attack_type,attack_type_conf,bonafide_prob,synthesis_prob,conversion_prob,replay_prob,n_chunks_used,n_chunks_total,suspicious_chunk_count,suspicious_chunk_ratio,max_chunk_spoof,mean_chunk_spoof,median_chunk_spoof,dominant_chunk_attack,n_chunks_inside,n_chunks_outside,inside_region_avg_spoof,outside_region_avg_spoof,inside_region_max_spoof,outside_region_max_spoof,inside_region_dominant_attack,outside_region_dominant_attack,partial_region_detected,baseline_status,final_baseline_interpretation,error
human_006_fabricated,data/phase7c1/raw/human_fabricated/human_006_fabricated.wav,base_006,human_fabricated,speaker_006,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,0.425,6.74,train,base_006,REAL,0.4285714285714286,0.5714285714285714,0.7,synthesis,0.43488454818725586,0.3990418016910553,0.43488454818725586,0.16606855392456055,5.083903033664683e-06,14,14,8,0.5714285714285714,1.0,0.6060153147021278,0.7700873613357544,synthesis,3,11,0.7958963712056478,0.5542295720193496,0.9988259673118591,1.0,synthesis,bonafide,True,partial_fabrication_detected,Partial fabrication: suspicious region shows higher spoof signal than outside.,
human_006_mixer_processed,data/phase7c1/raw/human_mixer/human_006_mixer_processed.wav,base_006,human_mixer_processed,speaker_006,unknown,unknown,human,mixer_processed,human,processed,human_likely,channel_processed,unknown,medium,0,,,train,base_006,FAKE,0.7272727272727273,0.7272727272727273,0.7,synthesis,0.8353698253631592,0.15555439889431,0.8353698253631592,0.0037803829181939363,0.005295314360409975,11,12,8,0.7272727272727273,0.9999986886978149,0.7844425160437822,0.9763330817222595,synthesis,0,0,,,,,,,False,human_mixer_manipulation_detected,"Human mixer channel manipulation detected (FAKE, score=0.727).",
human_006_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_006_replay_laptop_mobile.wav,base_006,human_replay_laptop_mobile,speaker_006,unknown,unknown,human,human_replay,human,replayed,human_likely,replayed_or_re_recorded,replay,medium,0,,,train,base_006,FAKE,1.0,1.0,0.7,synthesis,0.8468963503837585,0.008729825727641582,0.8468963503837585,0.14434465765953064,2.9130305847502314e-05,10,10,10,1.0,1.0,0.996446293592453,1.0,synthesis,0,0,,,,,,,False,human_replay_manipulation_detected,"Human replay manipulation signal detected (FAKE, score=1.000).",
ai_007_direct,data/phase7c1/raw/ai_direct/ai_007_direct.wav,base_007,ai_direct,speaker_007,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,train,base_007,REAL,0.33333333333333337,0.6666666666666666,0.7,conversion,0.5522894263267517,0.331614226102829,0.11609605699777603,0.5522894263267517,2.3904766521809506e-07,15,15,10,0.6666666666666666,0.9999922513961792,0.6871065486222505,0.9959219694137573,conversion,0,0,,,,,,,False,direct_ai_file_level_missed_but_segment_suspicious,Direct AI file-level REAL but segment-suspicious chunks (max spoof elevated).,
ai_007_fabricated,data/phase7c1/raw/ai_fabricated/ai_007_fabricated.wav,base_007,ai_fabricated,speaker_007,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,45.753,54.448,train,base_007,FAKE,0.7222222222222222,0.7222222222222222,0.7,conversion,0.5911200046539307,0.2846106290817261,0.12426909059286118,0.5911200046539307,3.5422573319010553e-07,18,18,13,0.7222222222222222,0.9999964237213135,0.7343551488593221,0.9961937069892883,conversion,4,14,0.9365884810686111,0.6765741967995252,0.9999964237213135,0.9999942779541016,conversion,conversion,True,partial_fabrication_detected,Partial fabrication: suspicious region shows higher spoof signal than outside.,
ai_007_mixer_processed,data/phase7c1/raw/ai_mixer/ai_007_mixer_processed.wav,base_007,ai_mixer_processed,speaker_007,unknown,unknown,ai,mixer_processed,ai,processed,ai_likely,channel_processed,synthesis,high,0,,,train,base_007,FAKE,1.0,1.0,0.7,synthesis,0.9830186367034912,0.0016460682963952422,0.9830186367034912,0.015327234752476215,8.050613359955605e-06,15,15,15,1.0,1.0,0.9971999088923137,0.9999997615814209,synthesis,0,0,,,,,,,False,ai_mixer_detected,"AI mixer detected (FAKE, score=1.000).",
ai_007_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_007_replay_laptop_mobile.wav,base_007,ai_replay_laptop_mobile,speaker_007,unknown,unknown,ai,ai_replay,ai,replayed,ai_likely,replayed_or_re_recorded,replay,high,0,,,train,base_007,REAL,0.33333333333333337,0.6666666666666666,0.7,synthesis,0.5938799381256104,0.2612341046333313,0.5938799381256104,0.10279713571071625,0.042088765650987625,15,15,10,0.6666666666666666,0.9998421669006348,0.7197224412113428,0.9674102663993835,synthesis,0,0,,,,,,,False,ai_replay_detected,"AI replay detected (REAL, score=0.667).",
human_007_clean,data/phase7c1/raw/human_clean/human_007_clean.wav,base_007,human_clean,speaker_007,unknown,unknown,human,clean_direct,human,clean,human_likely,clean_original,bonafide,low,0,,,train,base_007,FAKE,1.0,1.0,0.7,conversion,0.9999998211860657,1.2099130231035815e-07,5.224166699235866e-08,0.9999998211860657,6.818040987354025e-26,10,10,10,1.0,1.0,1.0,1.0,conversion,0,0,,,,,,,False,clean_human_false_alarm,Clean human false alarm: predicted FAKE (score=1.000).,
human_007_fabricated,data/phase7c1/raw/human_fabricated/human_007_fabricated.wav,base_007,human_fabricated,speaker_007,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,11.149,18.612,train,base_007,FAKE,0.9166666666666666,0.9166666666666666,0.7,conversion,0.7608909010887146,0.11552246659994125,0.12358661741018295,0.7608909010887146,4.0420335523094764e-08,12,12,11,0.9166666666666666,1.0,0.9079705570426692,1.0,conversion,4,8,0.7239116711280076,1.0,0.9999997615814209,1.0,synthesis,conversion,True,partial_fabrication_detected,Partial fabrication: suspicious region shows higher spoof signal than outside.,
human_007_mixer_processed,data/phase7c1/raw/human_mixer/human_007_mixer_processed.wav,base_007,human_mixer_processed,speaker_007,unknown,unknown,human,mixer_processed,human,processed,human_likely,channel_processed,unknown,medium,0,,,train,base_007,FAKE,1.0,1.0,0.7,synthesis,0.7986844778060913,3.315266949854845e-09,0.7986844778060913,0.2013155221939087,4.164970189490252e-18,10,10,10,1.0,1.0,1.0,1.0,synthesis,0,0,,,,,,,False,human_mixer_manipulation_detected,"Human mixer channel manipulation detected (FAKE, score=1.000).",
human_007_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_007_replay_laptop_mobile.wav,base_007,human_replay_laptop_mobile,speaker_007,unknown,unknown,human,human_replay,human,replayed,human_likely,replayed_or_re_recorded,replay,medium,0,,,train,base_007,FAKE,1.0,1.0,0.7,conversion,0.5643909573554993,0.0016760914586484432,0.4339325726032257,0.5643909573554993,2.980140152430977e-07,12,12,12,1.0,1.0,0.9994115779797236,0.9999988675117493,conversion,0,0,,,,,,,False,human_replay_manipulation_detected,"Human replay manipulation signal detected (FAKE, score=1.000).",
ai_008_direct,data/phase7c1/raw/ai_direct/ai_008_direct.wav,base_008,ai_direct,speaker_008,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,train,base_008,REAL,0.7272727272727273,0.2727272727272727,0.7,bonafide,0.7207586765289307,0.7207586765289307,0.006248077377676964,0.27299317717552185,4.50106441007847e-08,11,11,3,0.2727272727272727,1.0,0.31977130741473625,0.01182339433580637,bonafide,0,0,,,,,,,False,direct_ai_file_level_missed_but_segment_suspicious,Direct AI file-level REAL but segment-suspicious chunks (max spoof elevated).,
ai_008_fabricated,data/phase7c1/raw/ai_fabricated/ai_008_fabricated.wav,base_008,ai_fabricated,speaker_008,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,14.11,21.003,train,base_008,REAL,0.6428571428571428,0.35714285714285715,0.7,bonafide,0.720605194568634,0.720605194568634,0.12658299505710602,0.15281179547309875,1.1002185829056543e-07,14,14,5,0.35714285714285715,1.0,0.3299479451924136,0.008539687609300017,bonafide,4,10,0.6997715131146833,0.18201851802350574,0.9983958601951599,1.0,bonafide,bonafide,True,partial_fabrication_detected,Partial fabrication: suspicious region shows higher spoof signal than outside.,
ai_008_mixer_processed,data/phase7c1/raw/ai_mixer/ai_008_mixer_processed.wav,base_008,ai_mixer_processed,speaker_008,unknown,unknown,ai,mixer_processed,ai,processed,ai_likely,channel_processed,synthesis,high,0,,,train,base_008,FAKE,1.0,1.0,0.7,synthesis,0.925538182258606,0.0011667670914903283,0.925538182258606,0.0011912303743883967,0.07210372388362885,14,15,14,1.0,1.0,0.9999994805880955,1.0,synthesis,0,0,,,,,,,False,ai_mixer_detected,"AI mixer detected (FAKE, score=1.000).",
ai_008_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_008_replay_laptop_mobile.wav,base_008,ai_replay_laptop_mobile,speaker_008,unknown,unknown,ai,ai_replay,ai,replayed,ai_likely,replayed_or_re_recorded,replay,high,0,,,train,base_008,FAKE,0.8235294117647058,0.8235294117647058,0.7,synthesis,0.4229991137981415,0.21320417523384094,0.4229991137981415,0.3625779151916504,0.0012188049731776118,17,17,14,0.8235294117647058,0.9999407529830933,0.8137087022118709,0.95735764503479,synthesis,0,0,,,,,,,False,ai_replay_detected,"AI replay detected (FAKE, score=0.824).",
human_008_clean,data/phase7c1/raw/human_clean/human_008_clean.wav,base_008,human_clean,speaker_008,unknown,unknown,human,clean_direct,human,clean,human_likely,clean_original,bonafide,low,0,,,train,base_008,FAKE,1.0,1.0,0.7,conversion,0.8001766204833984,2.7139085432281718e-05,0.19979630410671234,0.8001766204833984,1.2955507326661841e-11,5,5,5,1.0,1.0,0.9999907732009887,1.0,conversion,0,0,,,,,,,False,clean_human_false_alarm,Clean human false alarm: predicted FAKE (score=1.000).,
human_008_fabricated,data/phase7c1/raw/human_fabricated/human_008_fabricated.wav,base_008,human_fabricated,speaker_008,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,3.349,8.052,train,base_008,FAKE,0.8333333333333334,0.8333333333333334,0.7,conversion,0.6734804511070251,0.1603139042854309,0.16620437800884247,0.6734804511070251,1.3023663996136747e-06,6,6,5,0.8333333333333334,1.0,0.8375019331773123,1.0,conversion,3,3,0.6750038663546244,1.0,1.0,1.0,conversion,conversion,True,partial_fabrication_detected,Partial fabrication: suspicious region shows higher spoof signal than outside.,
human_008_mixer_processed,data/phase7c1/raw/human_mixer/human_008_mixer_processed.wav,base_008,human_mixer_processed,speaker_008,unknown,unknown,human,mixer_processed,human,processed,human_likely,channel_processed,unknown,medium,0,,,train,base_008,FAKE,1.0,1.0,0.7,conversion,0.5001564621925354,8.255310035565344e-08,0.4998434782028198,0.5001564621925354,1.4199803555214885e-09,4,5,4,1.0,1.0,1.0,1.0,conversion,0,0,,,,,,,False,human_mixer_manipulation_detected,"Human mixer channel manipulation detected (FAKE, score=1.000).",
human_008_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_008_replay_laptop_mobile.wav,base_008,human_replay_laptop_mobile,speaker_008,unknown,unknown,human,human_replay,human,replayed,human_likely,replayed_or_re_recorded,replay,medium,0,,,train,base_008,FAKE,1.0,1.0,0.7,conversion,0.5233544111251831,0.00017375533934682608,0.476471871137619,0.5233544111251831,7.258612044758195e-10,12,12,12,1.0,1.0,0.9999972283840179,1.0,conversion,0,0,,,,,,,False,human_replay_manipulation_detected,"Human replay manipulation signal detected (FAKE, score=1.000).",
ai_009_direct,data/phase7c1/raw/ai_direct/ai_009_direct.wav,base_009,ai_direct,speaker_009,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,train,base_009,REAL,0.9285714285714286,0.07142857142857142,0.7,bonafide,0.8849764466285706,0.8849764466285706,0.059100814163684845,0.05592198297381401,7.73810086229787e-07,14,14,1,0.07142857142857142,0.9926113486289978,0.15011235841250578,0.008918356616050005,bonafide,0,0,,,,,,,False,direct_ai_file_level_missed_but_segment_suspicious,Direct AI file-level REAL but segment-suspicious chunks (max spoof elevated).,
ai_009_fabricated,data/phase7c1/raw/ai_fabricated/ai_009_fabricated.wav,base_009,ai_fabricated,speaker_009,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,6.078,15.785,train,base_009,REAL,0.5294117647058824,0.47058823529411764,0.7,bonafide,0.6150816082954407,0.6150816082954407,0.18148767948150635,0.20343005657196045,6.497666049654072e-07,17,17,8,0.47058823529411764,0.9999767541885376,0.4379692693263517,0.05291181057691574,bonafide,5,12,0.5060271848953561,0.4096118045059332,0.9999767541885376,0.999721348285675,bonafide,bonafide,True,partial_fabrication_detected,Partial fabrication: suspicious region shows higher spoof signal than outside.,
ai_009_mixer_processed,data/phase7c1/raw/ai_mixer/ai_009_mixer_processed.wav,base_009,ai_mixer_processed,speaker_009,unknown,unknown,ai,mixer_processed,ai,processed,ai_likely,channel_processed,synthesis,high,0,,,train,base_009,FAKE,1.0,1.0,0.7,synthesis,0.9970813393592834,0.0010899537010118365,0.9970813393592834,0.001823569182306528,5.251746188150719e-06,11,12,11,1.0,1.0,0.9990797205404802,0.9999845027923584,synthesis,0,0,,,,,,,False,ai_mixer_detected,"AI mixer detected (FAKE, score=1.000).",
ai_009_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_009_replay_laptop_mobile.wav,base_009,ai_replay_laptop_mobile,speaker_009,unknown,unknown,ai,ai_replay,ai,replayed,ai_likely,replayed_or_re_recorded,replay,high,0,,,train,base_009,FAKE,1.0,1.0,0.7,synthesis,0.5789545178413391,0.10060195624828339,0.5789545178413391,0.3202891945838928,0.000154394845594652,17,17,17,1.0,0.9999998807907104,0.9446000702240888,0.9858140349388123,synthesis,0,0,,,,,,,False,ai_replay_detected,"AI replay detected (FAKE, score=1.000).",
human_009_clean,data/phase7c1/raw/human_clean/human_009_clean.wav,base_009,human_clean,speaker_009,unknown,unknown,human,clean_direct,human,clean,human_likely,clean_original,bonafide,low,0,,,train,base_009,FAKE,1.0,1.0,0.7,synthesis,0.7274245619773865,0.07226918637752533,0.7274245619773865,0.20030617713928223,1.5372582140571467e-07,15,16,15,1.0,0.9999998807907104,0.9705977996190389,0.9938309192657471,synthesis,0,0,,,,,,,False,clean_human_false_alarm,Clean human false alarm: predicted FAKE (score=1.000).,
human_009_fabricated,data/phase7c1/raw/human_fabricated/human_009_fabricated.wav,base_009,human_fabricated,speaker_009,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,22.541,29.261,train,base_009,FAKE,0.8888888888888888,0.8888888888888888,0.7,synthesis,0.5607447624206543,0.16922496259212494,0.5607447624206543,0.2700289487838745,1.2954861858816002e-06,18,18,16,0.8888888888888888,0.9997487664222717,0.8696489383776983,0.9906398057937622,synthesis,3,15,0.36704882979393005,0.9701689600944519,0.9442282915115356,0.9997487664222717,bonafide,synthesis,True,partial_fabrication_detected,Partial fabrication: suspicious region shows higher spoof signal than outside.,
human_009_mixer_processed,data/phase7c1/raw/human_mixer/human_009_mixer_processed.wav,base_009,human_mixer_processed,speaker_009,unknown,unknown,human,mixer_processed,human,processed,human_likely,channel_processed,unknown,medium,0,,,train,base_009,FAKE,1.0,1.0,0.7,synthesis,0.9279645085334778,0.01612749882042408,0.9279645085334778,0.00018758400983642787,0.05572036653757095,15,15,15,1.0,1.0,0.9921392838160197,0.9999909400939941,synthesis,0,0,,,,,,,False,human_mixer_manipulation_detected,"Human mixer channel manipulation detected (FAKE, score=1.000).",
human_009_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_009_replay_laptop_mobile.wav,base_009,human_replay_laptop_mobile,speaker_009,unknown,unknown,human,human_replay,human,replayed,human_likely,replayed_or_re_recorded,replay,medium,0,,,train,base_009,FAKE,0.875,0.875,0.7,conversion,0.65743088722229,0.23949651420116425,0.10305757820606232,0.65743088722229,1.5007554793555755e-05,8,9,7,0.875,0.9999730587005615,0.8228383660316467,0.939842939376831,conversion,0,0,,,,,,,False,human_replay_manipulation_detected,"Human replay manipulation signal detected (FAKE, score=0.875).",
ai_010_direct,data/phase7c1/raw/ai_direct/ai_010_direct.wav,base_010,ai_direct,speaker_010,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,train,base_010,REAL,0.7142857142857143,0.2857142857142857,0.7,bonafide,0.8635749220848083,0.8635749220848083,0.01921996846795082,0.11720503866672516,3.088884881208287e-08,14,14,4,0.2857142857142857,0.9929881691932678,0.25005885973587283,0.003331868094392121,bonafide,0,0,,,,,,,False,direct_ai_file_level_missed_but_segment_suspicious,Direct AI file-level REAL but segment-suspicious chunks (max spoof elevated).,
ai_010_fabricated,data/phase7c1/raw/ai_fabricated/ai_010_fabricated.wav,base_010,ai_fabricated,speaker_010,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,39.565,46.965,train,base_010,REAL,0.625,0.375,0.7,bonafide,0.7562279105186462,0.7562279105186462,0.03707435354590416,0.20669765770435333,3.1128383426448636e-08,16,16,6,0.375,1.0,0.3466268543543265,0.004137557232752442,bonafide,4,12,0.7500415723916376,0.2121552816752228,1.0,0.9779256582260132,conversion,bonafide,True,partial_fabrication_detected,Partial fabrication: suspicious region shows higher spoof signal than outside.,
ai_010_mixer_processed,data/phase7c1/raw/ai_mixer/ai_010_mixer_processed.wav,base_010,ai_mixer_processed,speaker_010,unknown,unknown,ai,mixer_processed,ai,processed,ai_likely,channel_processed,synthesis,high,0,,,train,base_010,FAKE,1.0,1.0,0.7,synthesis,0.9910083413124084,0.0011158953420817852,0.9910083413124084,0.007815795950591564,5.996205800329335e-05,13,14,13,1.0,1.0,0.999123385319343,1.0,synthesis,0,0,,,,,,,False,ai_mixer_detected,"AI mixer detected (FAKE, score=1.000).",
ai_010_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_010_replay_laptop_mobile.wav,base_010,ai_replay_laptop_mobile,speaker_010,unknown,unknown,ai,ai_replay,ai,replayed,ai_likely,replayed_or_re_recorded,replay,high,0,,,train,base_010,FAKE,0.8666666666666667,0.8666666666666667,0.7,synthesis,0.5269370675086975,0.17264218628406525,0.5269370675086975,0.3002708852291107,0.00014991355419624597,15,17,13,0.8666666666666667,0.9997251629829407,0.8637889742851257,0.9877586960792542,synthesis,0,0,,,,,,,False,ai_replay_detected,"AI replay detected (FAKE, score=0.867).",
human_010_clean,data/phase7c1/raw/human_clean/human_010_clean.wav,base_010,human_clean,speaker_010,unknown,unknown,human,clean_direct,human,clean,human_likely,clean_original,bonafide,low,0,,,train,base_010,FAKE,0.7,0.7,0.7,synthesis,0.7012888789176941,0.16858519613742828,0.7012888789176941,0.13005509972572327,7.070495485095307e-05,10,11,7,0.7,0.9999998807907104,0.8048047423362732,0.9950108230113983,synthesis,0,0,,,,,,,False,clean_human_borderline,Clean human borderline near threshold (score=0.700).,
human_010_fabricated,data/phase7c1/raw/human_fabricated/human_010_fabricated.wav,base_010,human_fabricated,speaker_010,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,30.108,37.657,train,base_010,REAL,0.3076923076923077,0.6923076923076923,0.7,synthesis,0.6102792024612427,0.2138657420873642,0.6102792024612427,0.17579922080039978,5.5817505199229345e-05,13,14,9,0.6923076923076923,0.9999998807907104,0.767965866087112,0.9852997064590454,synthesis,4,9,0.736792442316073,0.7818207210964627,0.9999790191650391,0.9999998807907104,synthesis,synthesis,True,partial_fabrication_detected,Partial fabrication: suspicious region shows higher spoof signal than outside.,
human_010_mixer_processed,data/phase7c1/raw/human_mixer/human_010_mixer_processed.wav,base_010,human_mixer_processed,speaker_010,unknown,unknown,human,mixer_processed,human,processed,human_likely,channel_processed,unknown,medium,0,,,train,base_010,FAKE,1.0,1.0,0.7,synthesis,0.6513818502426147,0.0003455544065218419,0.6513818502426147,1.953186057335188e-09,0.3482726216316223,11,12,11,1.0,1.0,0.999952419237657,1.0,synthesis,0,0,,,,,,,False,human_mixer_manipulation_detected,"Human mixer channel manipulation detected (FAKE, score=1.000).",
human_010_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_010_replay_laptop_mobile.wav,base_010,human_replay_laptop_mobile,speaker_010,unknown,unknown,human,human_replay,human,replayed,human_likely,replayed_or_re_recorded,replay,medium,0,,,train,base_010,FAKE,1.0,1.0,0.7,synthesis,0.6718669533729553,0.001449831877835095,0.6718669533729553,0.3266829252243042,2.2727709847458755e-07,8,9,8,1.0,1.0,0.9994666054844856,0.9999575018882751,synthesis,0,0,,,,,,,False,human_replay_manipulation_detected,"Human replay manipulation signal detected (FAKE, score=1.000).",
ai_011_direct,data/phase7c1/raw/ai_direct/ai_011_direct.wav,base_011,ai_direct,speaker_011,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,train,base_011,REAL,1.0,0.0,0.7,bonafide,0.9997959136962891,0.9997959136962891,0.0001386626245221123,6.5431377151981e-05,1.5361279956382923e-11,12,12,0,0.0,0.019419347867369652,0.0016609511552090617,1.6688275294995947e-07,bonafide,0,0,,,,,,,False,direct_ai_missed,"Direct AI missed at file level (REAL, score=0.000).",
ai_011_fabricated,data/phase7c1/raw/ai_fabricated/ai_011_fabricated.wav,base_011,ai_fabricated,speaker_011,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,30.108,36.664,train,base_011,REAL,0.8461538461538461,0.15384615384615385,0.7,bonafide,0.845937967300415,0.845937967300415,0.15389718115329742,0.00016480722115375102,4.989304613900458e-08,13,14,2,0.15384615384615385,0.9997658133506775,0.155117030962399,1.1818392522400245e-06,bonafide,3,10,0.665738097896489,0.0019307108821720056,0.9997658133506775,0.01890544779598713,synthesis,bonafide,True,partial_fabrication_detected,Partial fabrication: suspicious region shows higher spoof signal than outside.,
ai_011_mixer_processed,data/phase7c1/raw/ai_mixer/ai_011_mixer_processed.wav,base_011,ai_mixer_processed,speaker_011,unknown,unknown,ai,mixer_processed,ai,processed,ai_likely,channel_processed,synthesis,high,0,,,train,base_011,FAKE,1.0,1.0,0.7,synthesis,0.7914294600486755,0.0005516372621059418,0.7914294600486755,0.20800644159317017,1.2400125342537649e-05,13,13,13,1.0,1.0,0.9998132127981919,1.0,synthesis,0,0,,,,,,,False,ai_mixer_detected,"AI mixer detected (FAKE, score=1.000).",
ai_011_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_011_replay_laptop_mobile.wav,base_011,ai_replay_laptop_mobile,speaker_011,unknown,unknown,ai,ai_replay,ai,replayed,ai_likely,replayed_or_re_recorded,replay,high,0,,,train,base_011,REAL,0.5625,0.4375,0.7,bonafide,0.5187309980392456,0.5187309980392456,0.4099671244621277,0.06778179854154587,0.0035200598649680614,16,16,7,0.4375,0.9874479174613953,0.49855282716453075,0.438046395778656,bonafide,0,0,,,,,,,False,ai_replay_file_level_missed_but_segment_suspicious,AI replay file-level REAL but segment-suspicious chunks present.,
human_011_clean,data/phase7c1/raw/human_clean/human_011_clean.wav,base_011,human_clean,speaker_011,unknown,unknown,human,clean_direct,human,clean,human_likely,clean_original,bonafide,low,0,,,train,base_011,FAKE,1.0,1.0,0.7,conversion,0.4716525077819824,0.1487477570772171,0.3795996606349945,0.4716525077819824,1.1401399291344205e-07,12,13,12,1.0,0.9999697208404541,0.928511048356692,0.9869783818721771,conversion,0,0,,,,,,,False,clean_human_false_alarm,Clean human false alarm: predicted FAKE (score=1.000).,
human_011_fabricated,data/phase7c1/raw/human_fabricated/human_011_fabricated.wav,base_011,human_fabricated,speaker_011,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,36.178,43.987,train,base_011,FAKE,0.8666666666666667,0.8666666666666667,0.7,conversion,0.40959349274635315,0.2677150368690491,0.3226913511753082,0.40959349274635315,9.927916977403584e-08,15,16,13,0.8666666666666667,0.9999885559082031,0.8014654638594948,0.9780517220497131,conversion,4,11,0.462390647167922,0.9247653972018849,0.9999885559082031,0.9999676942825317,bonafide,conversion,True,partial_fabrication_detected,Partial fabrication: suspicious region shows higher spoof signal than outside.,
human_011_mixer_processed,data/phase7c1/raw/human_mixer/human_011_mixer_processed.wav,base_011,human_mixer_processed,speaker_011,unknown,unknown,human,mixer_processed,human,processed,human_likely,channel_processed,unknown,medium,0,,,train,base_011,FAKE,0.9166666666666666,0.9166666666666666,0.7,synthesis,0.8859700560569763,0.039720769971609116,0.8859700560569763,0.0689045786857605,0.005404623690992594,12,12,11,0.9166666666666666,1.0,0.9372807890176773,0.9987563788890839,synthesis,0,0,,,,,,,False,human_mixer_manipulation_detected,"Human mixer channel manipulation detected (FAKE, score=0.917).",
human_011_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_011_replay_laptop_mobile.wav,base_011,human_replay_laptop_mobile,speaker_011,unknown,unknown,human,human_replay,human,replayed,human_likely,replayed_or_re_recorded,replay,medium,0,,,train,base_011,FAKE,0.7272727272727273,0.7272727272727273,0.7,bonafide,0.41789302229881287,0.41789302229881287,0.1890120506286621,0.39303722977638245,5.776877515017986e-05,11,11,8,0.7272727272727273,0.9729852676391602,0.6288009821013971,0.8095019459724426,bonafide,0,0,,,,,,,False,human_replay_manipulation_detected,"Human replay manipulation signal detected (FAKE, score=0.727).",
ai_012_direct,data/phase7c1/raw/ai_direct/ai_012_direct.wav,base_012,ai_direct,speaker_012,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,train,base_012,REAL,1.0,0.0,0.7,bonafide,0.9984855055809021,0.9984855055809021,0.000788799487054348,0.0007256919634528458,2.426874534666723e-10,14,14,0,0.0,0.13753247261047363,0.01004785960060682,2.925112596585677e-07,bonafide,0,0,,,,,,,False,direct_ai_missed,"Direct AI missed at file level (REAL, score=0.000).",
ai_012_fabricated,data/phase7c1/raw/ai_fabricated/ai_012_fabricated.wav,base_012,ai_fabricated,speaker_012,unknown,unknown,mixed,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,36.178,44.19,train,base_012,REAL,0.8125,0.1875,0.7,bonafide,0.8121815919876099,0.8121815919876099,0.12028717249631882,0.0675312876701355,6.331787094637775e-09,16,16,3,0.1875,0.9999990463256836,0.20667071700497855,6.581549740758419e-07,bonafide,4,12,0.7804327420890331,0.015416708643627028,0.9999990463256836,0.1846204698085785,synthesis,bonafide,True,partial_fabrication_detected,Partial fabrication: suspicious region shows higher spoof signal than outside.,
ai_012_mixer_processed,data/phase7c1/raw/ai_mixer/ai_012_mixer_processed.wav,base_012,ai_mixer_processed,speaker_012,unknown,unknown,ai,mixer_processed,ai,processed,ai_likely,channel_processed,synthesis,high,0,,,train,base_012,FAKE,1.0,1.0,0.7,synthesis,0.6795104146003723,5.966818207525648e-05,0.6795104146003723,0.3204299807548523,1.4155149941075251e-08,14,14,14,1.0,1.0,0.9999924302101135,1.0,synthesis,0,0,,,,,,,False,ai_mixer_detected,"AI mixer detected (FAKE, score=1.000).",
