file_path,file_name,variant,base_id,ssl_origin_label,ssl_origin_text,shadow_device,aasist_status,aasist_label,aasist_score_ai,aasist_runtime_sec,aasist_error,hybrid_resnet_status,hybrid_resnet_label,hybrid_resnet_score_ai,hybrid_resnet_runtime_sec,hybrid_resnet_error,aasist_agrees_ssl,hybrid_agrees_ssl,pipeline_error,file_runtime_sec
E:\FYP\data\phase7c1\raw\ai_repeat\ai_011_replay_laptop_mobile.wav,ai_011_replay_laptop_mobile.wav,ai_replayed,011,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9342076182365417,0.4197236000036355,,shadow_runnable,inconclusive,0.49839013861492276,0.47552770000038436,,False,True,,4.17
E:\FYP\data\phase7c1\raw\ai_repeat\ai_012_replay_laptop_mobile.wav,ai_012_replay_laptop_mobile.wav,ai_replayed,012,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9930699467658997,0.4609245999963605,,shadow_runnable,likely_ai_generated,0.7814658713691375,0.4781781999990926,,False,False,,4.515
E:\FYP\data\phase7c1\raw\ai_repeat\ai_013_replay_laptop_mobile.wav,ai_013_replay_laptop_mobile.wav,ai_replayed,013,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9559810757637024,0.5044102000028943,,shadow_runnable,likely_ai_generated,0.6295686573966554,0.5558849000008195,,False,False,,5.309
E:\FYP\data\phase7c1\raw\ai_repeat\ai_014_replay_laptop_mobile.wav,ai_014_replay_laptop_mobile.wav,ai_replayed,014,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9516087174415588,0.45339299999614013,,shadow_runnable,likely_ai_generated,0.556341747339401,0.5466125000020838,,False,False,,4.661
E:\FYP\data\phase7c1\raw\ai_repeat\ai_015_replay_laptop_mobile.wav,ai_015_replay_laptop_mobile.wav,ai_replayed,015,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.8907894492149353,0.4593234000058146,,shadow_runnable,likely_ai_generated,0.6390119179462393,0.5386461000016425,,False,False,,4.629
E:\FYP\data\phase7c1\raw\ai_repeat\ai_016_replay_laptop_mobile.wav,ai_016_replay_laptop_mobile.wav,ai_replayed,016,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9932112693786621,0.42033339999761665,,shadow_runnable,likely_ai_generated,0.6043114586500451,0.46769180000410415,,False,False,,4.37
E:\FYP\data\phase7c1\raw\ai_repeat\ai_017_replay_laptop_mobile.wav,ai_017_replay_laptop_mobile.wav,ai_replayed,017,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9985753297805786,0.3212721000018064,,shadow_runnable,likely_ai_generated,0.6086089771527511,0.3933984999966924,,False,False,,3.186
E:\FYP\data\phase7c1\raw\ai_repeat\ai_018_replay_laptop_mobile.wav,ai_018_replay_laptop_mobile.wav,ai_replayed,018,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9968668818473816,0.3980322999996133,,shadow_runnable,likely_ai_generated,0.6224702050288519,0.4656606999997166,,False,False,,3.976
E:\FYP\data\phase7c1\raw\ai_repeat\ai_019_replay_laptop_mobile.wav,ai_019_replay_laptop_mobile.wav,ai_replayed,019,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9795642495155334,0.42833970000356203,,shadow_runnable,likely_ai_generated,0.7432937014382333,0.4982677000007243,,False,False,,4.311
E:\FYP\data\phase7c1\raw\ai_repeat\ai_020_replay_laptop_mobile.wav,ai_020_replay_laptop_mobile.wav,ai_replayed,020,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9624003767967224,0.4547189999939292,,shadow_runnable,likely_ai_generated,0.7692172680464056,0.5697628999987501,,False,False,,4.718
E:\FYP\data\phase7c1\raw\ai_repeat\ai_021_replay_laptop_mobile.wav,ai_021_replay_laptop_mobile.wav,ai_replayed,021,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9661139249801636,0.4283149000038975,,shadow_runnable,likely_ai_generated,0.5834327199263498,0.47025810000195634,,False,False,,4.355
E:\FYP\data\phase7c1\raw\ai_repeat\ai_022_replay_laptop_mobile.wav,ai_022_replay_laptop_mobile.wav,ai_replayed,022,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9794883131980896,0.40427720000297995,,shadow_runnable,likely_ai_generated,0.708669243256251,0.4604196000000229,,False,False,,4.038
E:\FYP\data\phase7c1\raw\ai_repeat\ai_023_replay_laptop_mobile.wav,ai_023_replay_laptop_mobile.wav,ai_replayed,023,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9954795837402344,0.3159709999963525,,shadow_runnable,likely_ai_generated,0.730765507302501,0.3315207999985432,,False,False,,2.86
E:\FYP\data\phase7c1\raw\human_clean\human_001_clean.wav,human_001_clean.wav,human_clean,001,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9997074007987976,0.346053799999936,,shadow_runnable,likely_ai_generated,0.9055900573730469,0.40152479999960633,,False,False,,3.317
E:\FYP\data\phase7c1\raw\human_clean\human_002_clean.wav,human_002_clean.wav,human_clean,002,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9983446598052979,0.2885024999995949,,shadow_runnable,likely_ai_generated,0.9938736341216348,0.32900189999782015,,False,False,,2.7
E:\FYP\data\phase7c1\raw\human_clean\human_003_clean.wav,human_003_clean.wav,human_clean,003,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.8998532891273499,0.30257569999957923,,shadow_runnable,likely_ai_generated,0.6009855673958858,0.32289180000225315,,False,False,,2.95
E:\FYP\data\phase7c1\raw\human_clean\human_004_clean.wav,human_004_clean.wav,human_clean,004,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9994189739227295,0.3236433999991277,,shadow_runnable,likely_ai_generated,0.9232260410984358,0.3705215000009048,,False,False,,3.065
E:\FYP\data\phase7c1\raw\human_clean\human_005_clean.wav,human_005_clean.wav,human_clean,005,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9999674558639526,0.3598794999998063,,shadow_runnable,likely_ai_generated,0.9737080122743335,0.4078986000022269,,False,False,,3.638
E:\FYP\data\phase7c1\raw\human_clean\human_006_clean.wav,human_006_clean.wav,human_clean,006,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9986339211463928,0.31072710000444204,,shadow_runnable,likely_ai_generated,0.7666986645587409,0.3669685999993817,,False,False,,3.052
E:\FYP\data\phase7c1\raw\human_clean\human_007_clean.wav,human_007_clean.wav,human_clean,007,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.999991774559021,0.253903500000888,,shadow_runnable,likely_ai_generated,1.0,0.3070491000034963,,False,False,,2.533
E:\FYP\data\phase7c1\raw\human_clean\human_008_clean.wav,human_008_clean.wav,human_clean,008,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9999996423721313,0.13027730000612792,,shadow_runnable,likely_ai_generated,0.9999908208847046,0.13458019999961834,,False,False,,1.212
E:\FYP\data\phase7c1\raw\human_clean\human_009_clean.wav,human_009_clean.wav,human_clean,009,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9980747699737549,0.4283075000057579,,shadow_runnable,likely_ai_generated,0.9712761454284191,0.48016199999983655,,False,False,,4.048
E:\FYP\data\phase7c1\raw\human_clean\human_010_clean.wav,human_010_clean.wav,human_clean,010,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9988844990730286,0.3090862999961246,,shadow_runnable,likely_ai_generated,0.7920730466192419,0.3252277999999933,,False,False,,2.938
E:\FYP\data\phase7c1\raw\human_clean\human_011_clean.wav,human_011_clean.wav,human_clean,011,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9999438524246216,0.3438069000039832,,shadow_runnable,likely_ai_generated,0.9338763539607708,0.38461309999547666,,False,False,,3.265
E:\FYP\data\phase7c1\raw\human_clean\human_012_clean.wav,human_012_clean.wav,human_clean,012,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9999990463256836,0.3507697000022745,,shadow_runnable,likely_ai_generated,0.696347632349151,0.3852212999991025,,False,False,,3.429
E:\FYP\data\phase7c1\raw\human_clean\human_013_clean.wav,human_013_clean.wav,human_clean,013,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9997596144676208,0.31040480000228854,,shadow_runnable,likely_ai_generated,0.9970242728789648,0.3285928999976022,,False,False,,2.91
E:\FYP\data\phase7c1\raw\human_clean\human_014_clean.wav,human_014_clean.wav,human_clean,014,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9990973472595215,0.3220359999977518,,shadow_runnable,likely_ai_generated,0.9915676896388714,0.3694598000001861,,False,False,,3.162
E:\FYP\data\phase7c1\raw\human_clean\human_015_clean.wav,human_015_clean.wav,human_clean,015,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9994039535522461,0.338186199995107,,shadow_runnable,likely_ai_generated,0.8598823902698663,0.3993343000038294,,False,False,,3.237
E:\FYP\data\phase7c1\raw\human_clean\human_016_clean.wav,human_016_clean.wav,human_clean,016,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9974778294563293,0.4425411000047461,,shadow_runnable,likely_ai_generated,0.6597479533375008,0.491275600004883,,False,False,,4.176
E:\FYP\data\phase7c1\raw\human_clean\human_017_clean.wav,human_017_clean.wav,human_clean,017,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9999984502792358,0.38726400000450667,,shadow_runnable,likely_ai_generated,0.9804487943649292,0.3970728999993298,,False,False,,3.724
E:\FYP\data\phase7c1\raw\human_clean\human_018_clean.wav,human_018_clean.wav,human_clean,018,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9992566704750061,0.343209200000274,,shadow_runnable,likely_ai_generated,0.6630361762184364,0.38669669999944745,,False,False,,3.166
E:\FYP\data\phase7c1\raw\human_clean\human_019_clean.wav,human_019_clean.wav,human_clean,019,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9999960660934448,0.35320570000476437,,shadow_runnable,likely_ai_generated,0.9802084863185883,0.38500189999467693,,False,False,,3.358
E:\FYP\data\phase7c1\raw\human_clean\human_020_clean.wav,human_020_clean.wav,human_clean,020,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9999161958694458,0.38122690000454895,,shadow_runnable,likely_ai_generated,0.9999997695287068,0.4223118000008981,,False,False,,3.638
E:\FYP\data\phase7c1\raw\human_clean\human_021_clean.wav,human_021_clean.wav,human_clean,021,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9989010095596313,0.39567999999417225,,shadow_runnable,likely_ai_generated,0.6062582741181056,0.4412423000030685,,False,False,,3.783
E:\FYP\data\phase7c1\raw\human_clean\human_022_clean.wav,human_022_clean.wav,human_clean,022,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.998583197593689,0.307867499999702,,shadow_runnable,likely_ai_generated,0.9544024020433426,0.3465589999977965,,False,False,,2.899
E:\FYP\data\phase7c1\raw\human_clean\human_023_clean.wav,human_023_clean.wav,human_clean,023,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.89766526222229,0.3549319000012474,,shadow_runnable,likely_human,0.09168492869126307,0.4062687999976333,,False,True,,3.438
E:\FYP\data\phase7c1\raw\human_fabricated\human_001_fabricated.wav,human_001_fabricated.wav,human_fabricated,001,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9999865293502808,0.37852559999737423,,shadow_runnable,likely_ai_generated,0.8877893387434597,0.4431668000033824,,False,False,,3.968
E:\FYP\data\phase7c1\raw\human_fabricated\human_002_fabricated.wav,human_002_fabricated.wav,human_fabricated,002,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9998014569282532,0.31825989999924786,,shadow_runnable,likely_ai_generated,0.8489982875493857,0.35235809999721823,,False,False,,3.07
E:\FYP\data\phase7c1\raw\human_fabricated\human_003_fabricated.wav,human_003_fabricated.wav,human_fabricated,003,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9993822574615479,0.3731700999996974,,shadow_runnable,likely_human,0.31557443134908375,0.41483270000026096,,False,True,,3.596
E:\FYP\data\phase7c1\raw\human_fabricated\human_004_fabricated.wav,human_004_fabricated.wav,human_fabricated,004,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9997053742408752,0.34826910000265343,,shadow_runnable,likely_ai_generated,0.858671980402765,0.398663599997235,,False,False,,3.46
E:\FYP\data\phase7c1\raw\human_fabricated\human_005_fabricated.wav,human_005_fabricated.wav,human_fabricated,005,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9999637603759766,0.41997290000290377,,shadow_runnable,likely_ai_generated,0.8298474985263858,0.4753188000031514,,False,False,,4.137
E:\FYP\data\phase7c1\raw\human_fabricated\human_006_fabricated.wav,human_006_fabricated.wav,human_fabricated,006,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9989187717437744,0.3430358999976306,,shadow_runnable,likely_ai_generated,0.6063181299023199,0.4033103999972809,,False,False,,3.438
E:\FYP\data\phase7c1\raw\human_fabricated\human_007_fabricated.wav,human_007_fabricated.wav,human_fabricated,007,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9999752044677734,0.30301490000420017,,shadow_runnable,likely_ai_generated,0.9079180921641333,0.33330389999900945,,False,False,,2.854
E:\FYP\data\phase7c1\raw\human_fabricated\human_008_fabricated.wav,human_008_fabricated.wav,human_fabricated,008,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9999990463256836,0.16679020000447053,,shadow_runnable,likely_ai_generated,0.8374494835734367,0.1584906999996747,,False,False,,1.486
E:\FYP\data\phase7c1\raw\human_fabricated\human_009_fabricated.wav,human_009_fabricated.wav,human_fabricated,009,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9982301592826843,0.4273302000001422,,shadow_runnable,likely_ai_generated,0.8694840618409216,0.5011016999997082,,False,False,,4.608
E:\FYP\data\phase7c1\raw\human_fabricated\human_010_fabricated.wav,human_010_fabricated.wav,human_fabricated,010,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9949755668640137,0.34779600000183564,,shadow_runnable,likely_ai_generated,0.7604478977612287,0.38010599999688566,,False,False,,3.387
E:\FYP\data\phase7c1\raw\human_fabricated\human_011_fabricated.wav,human_011_fabricated.wav,human_fabricated,011,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9999778270721436,0.37870240000484046,,shadow_runnable,likely_ai_generated,0.8137770164457834,0.4632742999965558,,False,False,,3.86
E:\FYP\data\phase7c1\raw\human_fabricated\human_012_fabricated.wav,human_012_fabricated.wav,human_fabricated,012,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9999990463256836,0.39509220000036294,,shadow_runnable,likely_ai_generated,0.6657195739243775,0.43418700000620447,,False,False,,4.031
E:\FYP\data\phase7c1\raw\human_fabricated\human_013_fabricated.wav,human_013_fabricated.wav,human_fabricated,013,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9999479055404663,0.37321289999817964,,shadow_runnable,likely_ai_generated,0.8632288421193759,0.41584490000241203,,False,False,,3.615
E:\FYP\data\phase7c1\raw\human_fabricated\human_014_fabricated.wav,human_014_fabricated.wav,human_fabricated,014,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9991006851196289,0.37426769999729004,,shadow_runnable,likely_ai_generated,0.9195917407768623,0.4063153000024613,,False,False,,3.602
E:\FYP\data\phase7c1\raw\human_fabricated\human_015_fabricated.wav,human_015_fabricated.wav,human_fabricated,015,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9994099140167236,0.37658709999959683,,shadow_runnable,likely_ai_generated,0.8093235269188881,0.41112860000430373,,False,False,,3.686
E:\FYP\data\phase7c1\raw\human_fabricated\human_016_fabricated.wav,human_016_fabricated.wav,human_fabricated,016,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9997476935386658,0.4669052000026568,,shadow_runnable,likely_ai_generated,0.5473315042832646,0.5156348000018625,,False,False,,4.755
E:\FYP\data\phase7c1\raw\human_fabricated\human_017_fabricated.wav,human_017_fabricated.wav,human_fabricated,017,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9999969005584717,0.4423855999993975,,shadow_runnable,likely_ai_generated,0.8857036186240993,0.5400563000002876,,False,False,,5.076
E:\FYP\data\phase7c1\raw\human_fabricated\human_018_fabricated.wav,human_018_fabricated.wav,human_fabricated,018,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9992555975914001,0.37777490000007674,,shadow_runnable,likely_ai_generated,0.6556195383891463,0.4349748000022373,,False,False,,3.904
E:\FYP\data\phase7c1\raw\human_fabricated\human_019_fabricated.wav,human_019_fabricated.wav,human_fabricated,019,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9999845027923584,0.4392714000059641,,shadow_runnable,likely_ai_generated,0.7953008409029494,0.46240169999509817,,False,False,,4.191
E:\FYP\data\phase7c1\raw\human_fabricated\human_020_fabricated.wav,human_020_fabricated.wav,human_fabricated,020,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9996083378791809,0.4417109999994864,,shadow_runnable,likely_ai_generated,0.9429945757283884,0.4658368000018527,,False,False,,4.198
E:\FYP\data\phase7c1\raw\human_fabricated\human_021_fabricated.wav,human_021_fabricated.wav,human_fabricated,021,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.9990297555923462,0.42777989999740385,,shadow_runnable,inconclusive,0.42020715837387157,0.49378010000509676,,False,True,,4.374
E:\FYP\data\phase7c1\raw\human_fabricated\human_022_fabricated.wav,human_022_fabricated.wav,human_fabricated,022,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,1.0,0.3427659000008134,,shadow_runnable,likely_ai_generated,0.9114639950650079,0.3808073999971384,,False,False,,3.339
E:\FYP\data\phase7c1\raw\human_fabricated\human_023_fabricated.wav,human_023_fabricated.wav,human_fabricated,023,likely_human,Voice origin: Likely human,cuda,shadow_runnable,likely_ai_generated,0.993719220161438,0.4175893999999971,,shadow_runnable,likely_human,0.12600746329616352,0.46901019999495475,,False,True,,4.118
E:\FYP\data\phase7c1\raw\human_mixer\human_001_mixer_processed.wav,human_001_mixer_processed.wav,human_mixer,001,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9999185800552368,0.34146250000048894,,shadow_runnable,likely_ai_generated,1.0,0.3704943999982788,,False,False,,3.212
E:\FYP\data\phase7c1\raw\human_mixer\human_002_mixer_processed.wav,human_002_mixer_processed.wav,human_mixer,002,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9999291896820068,0.27800500000012107,,shadow_runnable,likely_ai_generated,0.9999999880790711,0.29904179999721237,,False,False,,2.541
E:\FYP\data\phase7c1\raw\human_mixer\human_003_mixer_processed.wav,human_003_mixer_processed.wav,human_mixer,003,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9999810457229614,0.3217579999982263,,shadow_runnable,likely_ai_generated,0.9989534368117651,0.34630509999988135,,False,False,,2.99
E:\FYP\data\phase7c1\raw\human_mixer\human_004_mixer_processed.wav,human_004_mixer_processed.wav,human_mixer,004,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9998003840446472,0.31825599999865517,,shadow_runnable,likely_ai_generated,0.9990687320629755,0.35462209999968763,,False,False,,2.931
E:\FYP\data\phase7c1\raw\human_mixer\human_005_mixer_processed.wav,human_005_mixer_processed.wav,human_mixer,005,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.999882698059082,0.37235230000078445,,shadow_runnable,likely_ai_generated,1.0,0.40219510000315495,,False,False,,3.585
E:\FYP\data\phase7c1\raw\human_mixer\human_006_mixer_processed.wav,human_006_mixer_processed.wav,human_mixer,006,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9997455477714539,0.3146797000008519,,shadow_runnable,likely_ai_generated,0.7915453985333443,0.33913879999454366,,False,False,,2.857
E:\FYP\data\phase7c1\raw\human_mixer\human_007_mixer_processed.wav,human_007_mixer_processed.wav,human_mixer,007,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9998807907104492,0.27142929999536136,,shadow_runnable,likely_ai_generated,1.0,0.2935760999971535,,False,False,,2.38
E:\FYP\data\phase7c1\raw\human_mixer\human_008_mixer_processed.wav,human_008_mixer_processed.wav,human_mixer,008,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.999976396560669,0.13502039999730187,,shadow_runnable,likely_ai_generated,1.0,0.15083839999715565,,False,False,,1.313
E:\FYP\data\phase7c1\raw\human_mixer\human_009_mixer_processed.wav,human_009_mixer_processed.wav,human_mixer,009,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9998387098312378,0.39742719999776455,,shadow_runnable,likely_ai_generated,0.9920738140741984,0.4221061999996891,,False,False,,3.871
E:\FYP\data\phase7c1\raw\human_mixer\human_010_mixer_processed.wav,human_010_mixer_processed.wav,human_mixer,010,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9997825026512146,0.3108783999996376,,shadow_runnable,likely_ai_generated,0.9999530663092931,0.35093480000068666,,False,False,,2.889
E:\FYP\data\phase7c1\raw\human_mixer\human_011_mixer_processed.wav,human_011_mixer_processed.wav,human_mixer,011,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9998718500137329,0.3092737999977544,,shadow_runnable,likely_ai_generated,0.9371981769800186,0.34662889999890467,,False,False,,2.91
E:\FYP\data\phase7c1\raw\human_mixer\human_012_mixer_processed.wav,human_012_mixer_processed.wav,human_mixer,012,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9999257326126099,0.36364969999704044,,shadow_runnable,likely_ai_generated,1.0,0.4214027000052738,,False,False,,3.528
E:\FYP\data\phase7c1\raw\human_mixer\human_013_mixer_processed.wav,human_013_mixer_processed.wav,human_mixer,013,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9999696016311646,0.33093820000067353,,shadow_runnable,likely_ai_generated,1.0,0.38700560000143014,,False,False,,3.133
E:\FYP\data\phase7c1\raw\human_mixer\human_014_mixer_processed.wav,human_014_mixer_processed.wav,human_mixer,014,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9992087483406067,0.33778139999776613,,shadow_runnable,likely_ai_generated,0.9991159163988553,0.38005790000170236,,False,False,,3.244
E:\FYP\data\phase7c1\raw\human_mixer\human_015_mixer_processed.wav,human_015_mixer_processed.wav,human_mixer,015,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9997779726982117,0.34079770000244025,,shadow_runnable,likely_ai_generated,0.9999601336625906,0.3716638999976567,,False,False,,3.251
E:\FYP\data\phase7c1\raw\human_mixer\human_016_mixer_processed.wav,human_016_mixer_processed.wav,human_mixer,016,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.999962329864502,0.41923639999731677,,shadow_runnable,likely_ai_generated,0.9958440214395523,0.47184740000375314,,False,False,,4.095
E:\FYP\data\phase7c1\raw\human_mixer\human_017_mixer_processed.wav,human_017_mixer_processed.wav,human_mixer,017,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9999816417694092,0.42187469999771565,,shadow_runnable,likely_ai_generated,0.9999999776482582,0.4945411999942735,,False,False,,4.205
E:\FYP\data\phase7c1\raw\human_mixer\human_018_mixer_processed.wav,human_018_mixer_processed.wav,human_mixer,018,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.999963641166687,0.30882670000573853,,shadow_runnable,likely_ai_generated,0.9993651310602824,0.3513724000004004,,False,False,,2.937
E:\FYP\data\phase7c1\raw\human_mixer\human_019_mixer_processed.wav,human_019_mixer_processed.wav,human_mixer,019,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9999527931213379,0.3645176999998512,,shadow_runnable,likely_ai_generated,0.9984470478125981,0.40284499999688705,,False,False,,3.33
E:\FYP\data\phase7c1\raw\human_mixer\human_020_mixer_processed.wav,human_020_mixer_processed.wav,human_mixer,020,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.999894380569458,0.40423700000246754,,shadow_runnable,likely_ai_generated,1.0,0.44599639999796636,,False,False,,3.927
E:\FYP\data\phase7c1\raw\human_mixer\human_021_mixer_processed.wav,human_021_mixer_processed.wav,human_mixer,021,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9994382262229919,0.40047860000049695,,shadow_runnable,likely_ai_generated,0.9028202752272289,0.4407463000025018,,False,False,,3.854
E:\FYP\data\phase7c1\raw\human_mixer\human_022_mixer_processed.wav,human_022_mixer_processed.wav,human_mixer,022,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.999569833278656,0.32271930000570137,,shadow_runnable,likely_ai_generated,0.9999868869781494,0.3467425000053481,,False,False,,3.031
E:\FYP\data\phase7c1\raw\human_mixer\human_023_mixer_processed.wav,human_023_mixer_processed.wav,human_mixer,023,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9995957016944885,0.3750471000021207,,shadow_runnable,likely_ai_generated,0.9978708922863007,0.4246664999955101,,False,False,,3.761
E:\FYP\data\phase7c1\raw\human_replay\human_001_replay_laptop_mobile.wav,human_001_replay_laptop_mobile.wav,human_replayed,001,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9978139400482178,0.27523479999945266,,shadow_runnable,likely_ai_generated,0.9883965730667115,0.29659479999827454,,False,False,,2.589
