clip_path,domain,source_video,duration,sr,label
clips\JAvHTV_VGAs_clip0064.wav,social,JAvHTV_VGAs,10,16000,bonafide
clips\JAvHTV_VGAs_clip0065.wav,social,JAvHTV_VGAs,10,16000,bonafide
clips\JAvHTV_VGAs_clip0066.wav,social,JAvHTV_VGAs,10,16000,bonafide
clips\JAvHTV_VGAs_clip0067.wav,social,JAvHTV_VGAs,10,16000,bonafide
clips\JAvHTV_VGAs_clip0068.wav,social,JAvHTV_VGAs,10,16000,bonafide
clips\JAvHTV_VGAs_clip0069.wav,social,JAvHTV_VGAs,10,16000,bonafide
clips\JAvHTV_VGAs_clip0070.wav,social,JAvHTV_VGAs,10,16000,bonafide
clips\JAvHTV_VGAs_clip0071.wav,social,JAvHTV_VGAs,10,16000,bonafide
clips\JAvHTV_VGAs_clip0072.wav,social,JAvHTV_VGAs,10,16000,bonafide
clips\JAvHTV_VGAs_clip0073.wav,social,JAvHTV_VGAs,10,16000,bonafide
clips\JAvHTV_VGAs_clip0074.wav,social,JAvHTV_VGAs,10,16000,bonafide
clips\JAvHTV_VGAs_clip0075.wav,social,JAvHTV_VGAs,10,16000,bonafide
clips\JAvHTV_VGAs_clip0076.wav,social,JAvHTV_VGAs,10,16000,bonafide
clips\JAvHTV_VGAs_clip0077.wav,social,JAvHTV_VGAs,10,16000,bonafide
clips\JAvHTV_VGAs_clip0078.wav,social,JAvHTV_VGAs,10,16000,bonafide
clips\JAvHTV_VGAs_clip0079.wav,social,JAvHTV_VGAs,10,16000,bonafide
clips\JAvHTV_VGAs_clip0080.wav,social,JAvHTV_VGAs,10,16000,bonafide
clips\JAvHTV_VGAs_clip0081.wav,social,JAvHTV_VGAs,10,16000,bonafide
clips\JAvHTV_VGAs_clip0082.wav,social,JAvHTV_VGAs,10,16000,bonafide
clips\JAvHTV_VGAs_clip0083.wav,social,JAvHTV_VGAs,10,16000,bonafide
clips\3AUg3fwAleg_clip0000.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0001.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0002.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0003.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0004.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0005.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0006.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0007.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0008.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0009.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0010.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0011.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0012.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0013.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0014.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0015.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0016.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0017.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0018.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0019.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0020.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0021.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0022.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0023.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0024.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0025.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0026.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0027.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0028.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0029.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0030.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0031.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0032.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0033.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0034.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0035.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0036.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0037.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0038.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0039.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0040.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0041.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0042.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0043.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0044.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0045.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0046.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0047.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0048.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0049.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0050.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0051.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0052.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0053.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0054.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0055.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0056.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0057.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0058.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0059.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0060.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0061.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0062.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0063.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0064.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0065.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0066.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0067.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0068.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0069.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0070.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0071.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0072.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0073.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\3AUg3fwAleg_clip0074.wav,social,3AUg3fwAleg,10,16000,bonafide
clips\qeY17ANBLt4_clip0000.wav,social,qeY17ANBLt4,10,16000,bonafide
clips\qeY17ANBLt4_clip0001.wav,social,qeY17ANBLt4,10,16000,bonafide
clips\qeY17ANBLt4_clip0002.wav,social,qeY17ANBLt4,10,16000,bonafide
clips\qeY17ANBLt4_clip0003.wav,social,qeY17ANBLt4,10,16000,bonafide
clips\qeY17ANBLt4_clip0004.wav,social,qeY17ANBLt4,10,16000,bonafide
clips\qeY17ANBLt4_clip0005.wav,social,qeY17ANBLt4,10,16000,bonafide
clips\qeY17ANBLt4_clip0006.wav,social,qeY17ANBLt4,10,16000,bonafide
clips\qeY17ANBLt4_clip0007.wav,social,qeY17ANBLt4,10,16000,bonafide
clips\qeY17ANBLt4_clip0008.wav,social,qeY17ANBLt4,10,16000,bonafide
clips\qeY17ANBLt4_clip0009.wav,social,qeY17ANBLt4,10,16000,bonafide
clips\qeY17ANBLt4_clip0010.wav,social,qeY17ANBLt4,10,16000,bonafide
clips\qeY17ANBLt4_clip0011.wav,social,qeY17ANBLt4,10,16000,bonafide
clips\qeY17ANBLt4_clip0012.wav,social,qeY17ANBLt4,10,16000,bonafide
clips\qeY17ANBLt4_clip0013.wav,social,qeY17ANBLt4,10,16000,bonafide
clips\qeY17ANBLt4_clip0014.wav,social,qeY17ANBLt4,10,16000,bonafide
clips\qeY17ANBLt4_clip0015.wav,social,qeY17ANBLt4,10,16000,bonafide
clips\qeY17ANBLt4_clip0016.wav,social,qeY17ANBLt4,10,16000,bonafide
clips\qeY17ANBLt4_clip0017.wav,social,qeY17ANBLt4,10,16000,bonafide
clips\qeY17ANBLt4_clip0018.wav,social,qeY17ANBLt4,10,16000,bonafide
clips\qeY17ANBLt4_clip0019.wav,social,qeY17ANBLt4,10,16000,bonafide
clips\qeY17ANBLt4_clip0020.wav,social,qeY17ANBLt4,10,16000,bonafide
clips\qeY17ANBLt4_clip0021.wav,social,qeY17ANBLt4,10,16000,bonafide
clips\qeY17ANBLt4_clip0022.wav,social,qeY17ANBLt4,10,16000,bonafide
clips\qeY17ANBLt4_clip0023.wav,social,qeY17ANBLt4,10,16000,bonafide
clips\qeY17ANBLt4_clip0024.wav,social,qeY17ANBLt4,10,16000,bonafide
clips\qeY17ANBLt4_clip0025.wav,social,qeY17ANBLt4,10,16000,bonafide
clips\qeY17ANBLt4_clip0026.wav,social,qeY17ANBLt4,10,16000,bonafide
clips\d3Fi0k70r2U_clip0000.wav,social,d3Fi0k70r2U,10,16000,bonafide
clips\StBG5bPRZeE_clip0000.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0001.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0002.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0003.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0004.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0005.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0006.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0007.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0008.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0009.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0010.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0011.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0012.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0013.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0014.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0015.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0016.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0017.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0018.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0019.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0020.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0021.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0022.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0023.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0024.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0025.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0026.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0027.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0028.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0029.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0030.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0031.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0032.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0033.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0034.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0035.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0036.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0037.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0038.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0039.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\StBG5bPRZeE_clip0040.wav,social,StBG5bPRZeE,10,16000,bonafide
clips\Hq1c1rHGWfk_clip0000.wav,social,Hq1c1rHGWfk,10,16000,bonafide
clips\Hq1c1rHGWfk_clip0001.wav,social,Hq1c1rHGWfk,10,16000,bonafide
clips\Hq1c1rHGWfk_clip0002.wav,social,Hq1c1rHGWfk,10,16000,bonafide
clips\MPXiIPhFHPc_clip0000.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0001.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0002.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0003.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0004.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0005.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0006.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0007.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0008.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0009.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0010.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0011.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0012.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0013.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0014.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0015.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0016.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0017.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0018.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0019.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0020.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0021.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0022.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0023.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0024.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0025.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0026.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0027.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0028.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0029.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0030.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0031.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0032.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0033.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0034.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0035.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0036.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0037.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0038.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0039.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0040.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0041.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0042.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0043.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0044.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0045.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0046.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0047.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\MPXiIPhFHPc_clip0048.wav,social,MPXiIPhFHPc,10,16000,bonafide
clips\OQ_3WTjT9TI_clip0000.wav,social,OQ_3WTjT9TI,10,16000,bonafide
clips\OQ_3WTjT9TI_clip0001.wav,social,OQ_3WTjT9TI,10,16000,bonafide
clips\pRjABCvAXVI_clip0000.wav,social,pRjABCvAXVI,10,16000,bonafide
clips\pRjABCvAXVI_clip0001.wav,social,pRjABCvAXVI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0000.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0001.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0002.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0003.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0004.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0005.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0006.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0007.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0008.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0009.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0010.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0011.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0012.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0013.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0014.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0015.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0016.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0017.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0018.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0019.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0020.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0021.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0022.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0023.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0024.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0025.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0026.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0027.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0028.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0029.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0030.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0031.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0032.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0033.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0034.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0035.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0036.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0037.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0038.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0039.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0040.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0041.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0042.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0043.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0044.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0045.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0046.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0047.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0048.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0049.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0050.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0051.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0052.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0053.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0054.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0055.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0056.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0057.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0058.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0059.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0060.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0061.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0062.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0063.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0064.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0065.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0066.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0067.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0068.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0069.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0070.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0071.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0072.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0073.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0074.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0075.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0076.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0077.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0078.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0079.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0080.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0081.wav,social,DhuW-uJkbpI,10,16000,bonafide
clips\DhuW-uJkbpI_clip0082.wav,social,DhuW-uJkbpI,10,16000,bonafide
