level,comparison_name,level_a,level_b,feature,group_a_count,group_b_count,group_a_mean,group_b_mean,group_a_median,group_b_median,abs_mean_difference,effect_size,missing_percent,direction,interpretation_note
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,mfcc_1_std,23,23,60.37737660869566,135.20004230434782,60.596231,136.54307,74.82266569565215,3.6523793295008256,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,low_band_energy_ratio,46,46,0.47937870304347824,0.08210420736956522,0.452764765,0.059733015,0.39727449567391304,2.7372613368888343,0.0,higher_in_group_a,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,mfcc_13_std,46,46,9.244526619565217,6.31332297826087,9.1582097,6.2789152999999995,2.9312036413043474,2.562316375751288,0.0,higher_in_group_a,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,mfcc_4_mean,46,46,23.42509190869565,0.4201442257173912,22.455295,-0.50027567,23.00494768297826,2.475093725688629,0.0,higher_in_group_a,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,spectral_entropy_mean,46,46,3.5668288956521734,4.54910775652174,3.5641679,4.6706827,0.9822788608695663,2.4727245260107846,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,mfcc_7_std,46,46,15.136327763043477,9.45240863695652,15.6511575,9.55107435,5.683919126086957,2.419823394849293,0.0,higher_in_group_a,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,mfcc_1_std,46,46,97.78870945652174,25.431608891304347,98.6570515,26.061191,72.3571005652174,2.360083572594746,0.0,higher_in_group_a,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,mfcc_10_std,46,46,11.667019169565215,7.850955965217391,11.520094499999999,7.7658974999999995,3.8160632043478238,2.3093721560781866,0.0,higher_in_group_a,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,mfcc_9_std,46,46,12.498370032608697,8.181107230434781,13.0896115,8.13677835,4.317262802173916,2.264644319056767,0.0,higher_in_group_a,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,spectral_rolloff_std,46,46,1693.0920923913043,1133.0916730434783,1747.12195,1144.1344,560.000419347826,2.2482966849936985,0.0,higher_in_group_a,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,mfcc_9_mean,46,46,-8.115747654130434,-18.342841867391307,-7.6742946,-19.380208500000002,10.227094213260873,2.2323546823149534,0.0,higher_in_group_a,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,mfcc_7_mean,46,46,-7.590582142652175,-22.827646717391303,-6.0993856,-22.135223500000002,15.23706457473913,2.2107393915283655,0.0,higher_in_group_a,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,mfcc_8_std,46,46,14.179103482608696,9.28228067173913,14.6034365,8.92229095,4.8968228108695655,2.1318060578522893,0.0,higher_in_group_a,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,mfcc_6_std,46,46,16.973772306521738,10.265679789130436,18.2016675,10.336789,6.708092517391302,2.1241986162574777,0.0,higher_in_group_a,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,mfcc_5_std,46,46,20.85306598043478,11.787483793478259,22.123144500000002,10.8389425,9.065582186956522,2.107748607768794,0.0,higher_in_group_a,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,spectral_entropy_std,46,46,1.0809729789130436,0.7364788226086957,1.0834025,0.683197335,0.3444941563043479,2.0395379975270598,0.0,higher_in_group_a,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,mfcc_12_std,46,46,9.811788556521737,6.803653491304346,9.9609245,6.78450325,3.008135065217391,1.917739515050148,0.0,higher_in_group_a,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,mfcc_11_std,46,46,10.541159773913046,7.220540760869565,10.3199025,7.1238657,3.3206190130434807,1.8972562250520808,0.0,higher_in_group_a,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,mfcc_2_std,46,46,53.13205686956521,27.86687816956521,51.873109,27.337045000000003,25.2651787,1.8368476869653205,0.0,higher_in_group_a,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,clean_vs_replay_rerecorded,clean,replay,mfcc_13_mean,46,46,-6.495289099565216,-14.673790039130436,-6.3579545500000005,-14.270833,8.17850093956522,1.8276125805373453,0.0,higher_in_group_a,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,spectral_flatness_std,69,69,0.028665087710144928,0.045124390985507246,0.02730966,0.045254407,0.016459303275362318,1.4489534443495597,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,zero_crossing_rate_std,69,69,0.07012050785507247,0.10762108537681159,0.063001809,0.11780952,0.03750057752173912,1.3519643758936508,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,spectral_centroid_std,69,69,609.6241653623188,910.9901250724638,558.05995,941.2156,301.36595971014503,1.267245357785824,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,mfcc_2_std,69,69,28.94372156231884,46.15180110144927,26.544457,41.44975,17.208079539130434,1.227138246862998,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,mfcc_11_std,69,69,7.90021941884058,10.195152842028984,7.7592942,10.089097,2.2949334231884038,1.1831897004406784,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,mfcc_2_mean,69,69,99.84640347826088,78.17143972463766,99.310095,72.319247,21.674963753623217,1.1830969905372826,0.0,higher_in_group_a,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,zero_crossing_rate_mean,69,69,0.12373799650724637,0.16852643666666667,0.11510426,0.1500545,0.044788440159420295,1.1524180257964423,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,spectral_flatness_mean,69,69,0.02253703893043478,0.041797518202898544,0.017374222,0.032295364,0.019260479272463764,1.0672282257956416,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,spectral_centroid_mean,69,69,1644.4618536231883,2018.729389855072,1614.1287,1896.3357,374.2675362318837,1.0539367654022826,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,bandwidth_occupied_95,69,69,0.24632727582608693,0.4762582089855073,0.23291016,0.33642578,0.22993093315942037,1.044643637477258,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,high_band_energy_ratio,69,69,0.026072462815942027,0.12438789483043479,0.014158818,0.044725898,0.09831543201449276,1.0150791711507554,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,mfcc_3_std,69,69,20.008866817391304,27.106700710144928,17.378015,24.965557,7.0978338927536235,1.0040119007665076,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,mfcc_12_std,69,69,7.471025433333335,9.147791004347827,7.494528,8.9078298,1.6767655710144922,0.9927035615630142,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,mid_band_energy_ratio,69,69,0.6673544110144927,0.4913554075362319,0.65766818,0.5148867,0.17599900347826075,0.9856553467483241,0.0,higher_in_group_a,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,mean_amplitude,69,69,0.06466477812463768,0.04987513713043479,0.066409348,0.050009455,0.014789640994202893,0.9637207754798242,0.0,higher_in_group_a,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,noise_floor_proxy,69,69,0.02580725947,0.01391974373652174,0.026213331,0.010464706,0.01188751573347826,0.9411143706409997,0.0,higher_in_group_a,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,spectral_entropy_mean,69,69,3.664316691304348,4.159479295652175,3.5790742,4.0118191,0.495162604347827,0.9161975114449954,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,mfcc_1_std,69,69,40.367294811594206,72.98814305797102,36.844862,54.185222,32.62084824637681,0.8982506709618042,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,rms_mean,69,69,0.08542947978115943,0.06762920520289854,0.089116298,0.06756781,0.01780027457826089,0.8879832558821309,0.0,higher_in_group_a,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,mfcc_5_std,69,69,13.821875104347827,18.230502695652174,12.6084,17.402434,4.408627591304347,0.8727914841542739,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,mfcc_13_std,69,69,7.2198870101449275,8.538595933333333,7.2944963,8.5912562,1.3187089231884057,0.8683714171115336,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,high_freq_rolloff_ratio,69,69,0.4011094379710145,0.4739945982608695,0.39384329,0.44887247,0.07288516028985498,0.8486119347105892,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,spectral_rolloff_mean,69,69,3208.8755086956526,3791.9567869565217,3150.7463,3590.9797,583.0812782608691,0.8486119269769339,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,mfcc_6_mean,69,69,-19.471003878260877,-11.293855881869566,-17.927957,-9.5989843,8.17714799639131,0.8206379106712367,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
file,human_vs_ai_synthetic,human,ai_synthetic,mfcc_7_std,69,69,11.05624302173913,13.300861476811594,10.486059,13.048989,2.244618455072464,0.7324394956548125,0.0,higher_in_group_b,moderate descriptive separation — possible candidate for later modeling; requires validation in later phases
segment,seg_clean_vs_mixer_inherited,clean,mixer,rms_mean,1024,1022,0.06966171731289063,0.08991606049217221,0.0688260235,0.089873012,0.020254343179281584,0.8300385432739373,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_mixer_inherited,clean,mixer,spectral_flatness_mean,1024,1022,0.02748537411123047,0.01858726424559687,0.0249108205,0.0174063155,0.0088981098656336,0.7318677533407748,0.0,higher_in_group_a,moderate descriptive separation — possible candidate for later modeling; requires validation in later phases
segment,seg_clean_vs_mixer_inherited,clean,mixer,noise_floor_proxy,1024,1022,0.011505362515345703,0.02237617150978474,0.00552379295,0.013456230999999999,0.010870808994439035,0.6758672994680408,0.0,higher_in_group_b,moderate descriptive separation — possible candidate for later modeling; requires validation in later phases
segment,seg_clean_vs_mixer_inherited,clean,mixer,spectral_centroid_mean,1024,1022,1741.0002019726562,1566.8628801369862,1741.4908,1580.81885,174.13732183567004,0.6466172625761962,0.0,higher_in_group_a,moderate descriptive separation — possible candidate for later modeling; requires validation in later phases
segment,seg_clean_vs_mixer_inherited,clean,mixer,spectral_rolloff_mean,1024,1022,3309.3787204101563,2991.6005631115454,3330.9152,3024.5226000000002,317.77815729861095,0.6457710918932765,0.0,higher_in_group_a,moderate descriptive separation — possible candidate for later modeling; requires validation in later phases
segment,seg_clean_vs_mixer_inherited,clean,mixer,snr_proxy,1024,1022,310.8129498384765,10.39456772622309,19.046901,10.9197835,300.4183821122534,0.6012233492634922,0.0,higher_in_group_a,moderate descriptive separation — possible candidate for later modeling; requires validation in later phases
segment,seg_clean_vs_mixer_inherited,clean,mixer,rms_std,1024,1022,0.044668627016406254,0.05216733741193738,0.043880090499999996,0.052949842,0.007498710395531127,0.5043687363617199,0.0,higher_in_group_b,moderate descriptive separation — possible candidate for later modeling; requires validation in later phases
segment,seg_clean_vs_mixer_inherited,clean,mixer,silence_ratio,1024,1022,0.024494999083789062,0.00034168918610567514,0.0,0.0,0.024153309897683387,0.5000958367698873,0.0,higher_in_group_a,moderate descriptive separation — possible candidate for later modeling; requires validation in later phases
segment,seg_clean_vs_mixer_inherited,clean,mixer,high_band_energy_ratio,1024,1022,0.033922680771708985,0.021153054509344422,0.022291277499999998,0.0163880765,0.012769626262364563,0.4606318146418205,0.0,higher_in_group_a,weak descriptive separation — treat carefully; requires validation in later phases
segment,seg_clean_vs_mixer_inherited,clean,mixer,dynamic_range_proxy,1024,1022,0.17598828435058594,0.2040082023082192,0.169183545,0.20213135999999998,0.028019917957633256,0.45594417902005585,0.0,higher_in_group_b,weak descriptive separation — treat carefully; requires validation in later phases
segment,seg_clean_vs_mixer_inherited,clean,mixer,spectral_bandwidth_mean,1024,1022,1613.6717806933593,1541.872377592955,1611.4787999999999,1545.5088999999998,71.79940310040433,0.4386543291120049,0.0,higher_in_group_a,weak descriptive separation — treat carefully; requires validation in later phases
segment,seg_clean_vs_mixer_inherited,clean,mixer,bandwidth_occupied_95,1024,1022,0.27924060814746093,0.22826001806947163,0.21948242,0.24267578,0.0509805900779893,0.33000914458247,0.0,higher_in_group_a,weak descriptive separation — treat carefully; requires validation in later phases
segment,seg_clean_vs_mixer_inherited,clean,mixer,zero_crossing_rate_mean,1024,1022,0.12915737706640623,0.12035868300880626,0.125616165,0.120950365,0.008798694057599976,0.2932380202998761,0.0,higher_in_group_a,weak descriptive separation — treat carefully; requires validation in later phases
segment,seg_clean_vs_mixer_inherited,clean,mixer,clipping_ratio,1024,1022,2.203666830078125e-06,0.0,0.0,0.0,2.203666830078125e-06,0.20007538628856916,0.0,higher_in_group_a,weak descriptive separation — treat carefully; requires validation in later phases
segment,seg_clean_vs_mixer_inherited,clean,mixer,mid_band_energy_ratio,1024,1022,0.4729551126650391,0.5039713189236791,0.48291401,0.4939548,0.03101620625863999,0.17196351155415712,0.0,higher_in_group_b,weak descriptive separation — treat carefully; requires validation in later phases
segment,seg_clean_vs_mixer_inherited,clean,mixer,spectral_entropy_mean,1024,1022,3.5929766833007815,3.6570462208414876,3.5881604,3.66091385,0.0640695375407061,0.1589753660919626,0.0,higher_in_group_b,weak descriptive separation — treat carefully; requires validation in later phases
segment,seg_clean_vs_mixer_inherited,clean,mixer,low_band_energy_ratio,1024,1022,0.4931222031582031,0.4748756232495107,0.47867698000000003,0.481198385,0.018246579908692384,0.10435867392874348,0.0,higher_in_group_a,weak descriptive separation — treat carefully; requires validation in later phases
segment,seg_clean_vs_mixer_inherited,clean,mixer,peak_amplitude,1024,1022,0.5709813399882813,0.5600268864383562,0.56255627,0.564050405,0.01095445354992508,0.07378667787876658,0.0,higher_in_group_a,weak descriptive separation — treat carefully; requires validation in later phases
segment,seg_clean_vs_mixer_inherited,clean,mixer,spectral_contrast_mean,1024,1022,,,,,,,100.0,insufficient_data,limited missingness — not a standalone detector; requires validation in later phases
segment,seg_clean_vs_mixer_inherited,clean,mixer,very_high_band_energy_ratio,1024,1022,,,,,,,100.0,insufficient_data,limited missingness — not a standalone detector; requires validation in later phases
segment,seg_clean_vs_mixer_inherited,clean,mixer,mfcc_1_mean,1024,1022,,,,,,,100.0,insufficient_data,limited missingness — not a standalone detector; requires validation in later phases
segment,seg_clean_vs_mixer_inherited,clean,mixer,mfcc_1_std,1024,1022,,,,,,,100.0,insufficient_data,limited missingness — not a standalone detector; requires validation in later phases
segment,seg_clean_vs_mixer_inherited,clean,mixer,mfcc_2_mean,1024,1022,,,,,,,100.0,insufficient_data,limited missingness — not a standalone detector; requires validation in later phases
segment,seg_clean_vs_mixer_inherited,clean,mixer,mfcc_2_std,1024,1022,,,,,,,100.0,insufficient_data,limited missingness — not a standalone detector; requires validation in later phases
segment,seg_clean_vs_mixer_inherited,clean,mixer,mfcc_3_mean,1024,1022,,,,,,,100.0,insufficient_data,limited missingness — not a standalone detector; requires validation in later phases
segment,seg_clean_vs_partial_inherited,clean,partial_combo,clipping_ratio,1024,1207,2.203666830078125e-06,1.0874067937033968e-06,0.0,0.0,1.1162600363747283e-06,0.08609799867561191,0.0,higher_in_group_a,weak descriptive separation — treat carefully; requires validation in later phases
segment,seg_clean_vs_partial_inherited,clean,partial_combo,rms_std,1024,1207,0.044668627016406254,0.043787235268351286,0.043880090499999996,0.042816151,0.0008813917480549674,0.0507382068094855,0.0,higher_in_group_a,weak descriptive separation — treat carefully; requires validation in later phases
segment,seg_clean_vs_partial_inherited,clean,partial_combo,rms_mean,1024,1207,0.06966171731289063,0.0684551255177299,0.0688260235,0.067105331,0.001206591795160722,0.048690042710050084,0.0,higher_in_group_a,weak descriptive separation — treat carefully; requires validation in later phases
segment,seg_clean_vs_partial_inherited,clean,partial_combo,snr_proxy,1024,1207,310.8129498384765,283.88966602079535,19.046901,18.38436,26.92328381768118,0.03953739315764672,0.0,higher_in_group_a,weak descriptive separation — treat carefully; requires validation in later phases
segment,seg_clean_vs_partial_inherited,clean,partial_combo,peak_amplitude,1024,1207,0.5709813399882813,0.5634212624299918,0.56255627,0.54793286,0.007560077558289469,0.03863391877307698,0.0,higher_in_group_a,weak descriptive separation — treat carefully; requires validation in later phases
segment,seg_clean_vs_partial_inherited,clean,partial_combo,dynamic_range_proxy,1024,1207,0.17598828435058594,0.17324686812261808,0.169183545,0.16712442,0.0027414162279678633,0.03751498805316323,0.0,higher_in_group_a,weak descriptive separation — treat carefully; requires validation in later phases
segment,seg_clean_vs_partial_inherited,clean,partial_combo,spectral_centroid_mean,1024,1207,1741.0002019726562,1733.0058647804474,1741.4908,1722.1714,7.994337192208832,0.0242519099923749,0.0,higher_in_group_a,weak descriptive separation — treat carefully; requires validation in later phases
segment,seg_clean_vs_partial_inherited,clean,partial_combo,zero_crossing_rate_mean,1024,1207,0.12915737706640623,0.1283905507439934,0.125616165,0.12405056,0.0007668263224128447,0.022304327940000673,0.0,higher_in_group_a,weak descriptive separation — treat carefully; requires validation in later phases
segment,seg_clean_vs_partial_inherited,clean,partial_combo,silence_ratio,1024,1207,0.024494999083789062,0.023140407833968517,0.0,0.0,0.001354591249820545,0.020127213665287615,0.0,higher_in_group_a,weak descriptive separation — treat carefully; requires validation in later phases
segment,seg_clean_vs_partial_inherited,clean,partial_combo,high_band_energy_ratio,1024,1207,0.033922680771708985,0.03333738755937034,0.022291277499999998,0.021594572,0.0005852932123386473,0.017303283159592134,0.0,higher_in_group_a,weak descriptive separation — treat carefully; requires validation in later phases
segment,seg_clean_vs_partial_inherited,clean,partial_combo,noise_floor_proxy,1024,1207,0.011505362515345703,0.011278747857763049,0.00552379295,0.0057660048,0.00022661465758265498,0.01620172762007573,0.0,higher_in_group_a,weak descriptive separation — treat carefully; requires validation in later phases
segment,seg_clean_vs_partial_inherited,clean,partial_combo,spectral_rolloff_mean,1024,1207,3309.3787204101563,3299.747478127589,3330.9152,3301.5873,9.6312422825672,0.015828677139437863,0.0,higher_in_group_a,weak descriptive separation — treat carefully; requires validation in later phases
segment,seg_clean_vs_partial_inherited,clean,partial_combo,bandwidth_occupied_95,1024,1207,0.27924060814746093,0.27712651133140015,0.21948242,0.21923828,0.0021140968160607843,0.011053157192329644,0.0,higher_in_group_a,weak descriptive separation — treat carefully; requires validation in later phases
segment,seg_clean_vs_partial_inherited,clean,partial_combo,spectral_flatness_mean,1024,1207,0.02748537411123047,0.02733468682145816,0.0249108205,0.024943197,0.00015068728977231036,0.010435606604317476,0.0,higher_in_group_a,weak descriptive separation — treat carefully; requires validation in later phases
segment,seg_clean_vs_partial_inherited,clean,partial_combo,spectral_bandwidth_mean,1024,1207,1613.6717806933593,1613.1701470671085,1611.4787999999999,1608.7649,0.5016336262508503,0.0025247051520636684,0.0,higher_in_group_a,weak descriptive separation — treat carefully; requires validation in later phases
segment,seg_clean_vs_partial_inherited,clean,partial_combo,mid_band_energy_ratio,1024,1207,0.4729551126650391,0.47326075941010776,0.48291401,0.48479905,0.0003056467450686662,0.0015605393428075973,0.0,higher_in_group_b,weak descriptive separation — treat carefully; requires validation in later phases
segment,seg_clean_vs_partial_inherited,clean,partial_combo,low_band_energy_ratio,1024,1207,0.4931222031582031,0.49340184914913005,0.47867698000000003,0.47893184,0.00027964599092694664,0.0015193027676807605,0.0,higher_in_group_b,weak descriptive separation — treat carefully; requires validation in later phases
segment,seg_clean_vs_partial_inherited,clean,partial_combo,spectral_entropy_mean,1024,1207,3.5929766833007815,3.593090991383596,3.5881604,3.586726,0.00011430808281431837,0.0003060454206939585,0.0,higher_in_group_b,weak descriptive separation — treat carefully; requires validation in later phases
segment,seg_clean_vs_partial_inherited,clean,partial_combo,spectral_contrast_mean,1024,1207,,,,,,,100.0,insufficient_data,limited missingness — not a standalone detector; requires validation in later phases
segment,seg_clean_vs_partial_inherited,clean,partial_combo,very_high_band_energy_ratio,1024,1207,,,,,,,100.0,insufficient_data,limited missingness — not a standalone detector; requires validation in later phases
segment,seg_clean_vs_partial_inherited,clean,partial_combo,mfcc_1_mean,1024,1207,,,,,,,100.0,insufficient_data,limited missingness — not a standalone detector; requires validation in later phases
segment,seg_clean_vs_partial_inherited,clean,partial_combo,mfcc_1_std,1024,1207,,,,,,,100.0,insufficient_data,limited missingness — not a standalone detector; requires validation in later phases
segment,seg_clean_vs_partial_inherited,clean,partial_combo,mfcc_2_mean,1024,1207,,,,,,,100.0,insufficient_data,limited missingness — not a standalone detector; requires validation in later phases
segment,seg_clean_vs_partial_inherited,clean,partial_combo,mfcc_2_std,1024,1207,,,,,,,100.0,insufficient_data,limited missingness — not a standalone detector; requires validation in later phases
segment,seg_clean_vs_partial_inherited,clean,partial_combo,mfcc_3_mean,1024,1207,,,,,,,100.0,insufficient_data,limited missingness — not a standalone detector; requires validation in later phases
segment,seg_clean_vs_replay_inherited,clean,replay,low_band_energy_ratio,1024,936,0.4931222031582031,0.08781259350534187,0.47867698000000003,0.060060639,0.4053096096528612,2.585602594693402,0.0,higher_in_group_a,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_replay_inherited,clean,replay,spectral_entropy_mean,1024,936,3.5929766833007815,4.617472177564102,3.5881604,4.7816974000000005,1.0244954942633209,2.305411060391477,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_replay_inherited,clean,replay,noise_floor_proxy,1024,936,0.011505362515345703,0.03357191604594017,0.00552379295,0.030233521,0.022066553530594467,1.820738983145134,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_replay_inherited,clean,replay,spectral_rolloff_mean,1024,936,3309.3787204101563,4362.565529380342,3330.9152,4439.60815,1053.1868089701857,1.6549978992725884,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_replay_inherited,clean,replay,spectral_flatness_mean,1024,936,0.02748537411123047,0.056380995829380345,0.0249108205,0.058356519499999995,0.028895621718149876,1.6061056214292517,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_replay_inherited,clean,replay,bandwidth_occupied_95,1024,936,0.27924060814746093,0.626565525707265,0.21948242,0.74853516,0.34732491755980405,1.5609403753322295,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_replay_inherited,clean,replay,zero_crossing_rate_mean,1024,936,0.12915737706640623,0.19580853319658117,0.125616165,0.19889516499999998,0.06665115613017494,1.5511103600088554,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_replay_inherited,clean,replay,high_band_energy_ratio,1024,936,0.033922680771708985,0.20369812054925215,0.022291277499999998,0.19649751999999998,0.16977543977754317,1.5352997134361337,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_replay_inherited,clean,replay,spectral_centroid_mean,1024,936,1741.0002019726562,2289.7004136752134,1741.4908,2320.3003,548.7002117025572,1.5060806406651075,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_replay_inherited,clean,replay,spectral_bandwidth_mean,1024,936,1613.6717806933593,1857.4295008547008,1611.4787999999999,1874.56315,243.75772016134147,1.401462918383978,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_replay_inherited,clean,replay,rms_std,1024,936,0.044668627016406254,0.025512037631623928,0.043880090499999996,0.0219159125,0.019156589384782326,1.334379148140195,0.0,higher_in_group_a,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_replay_inherited,clean,replay,mid_band_energy_ratio,1024,936,0.4729551126650391,0.7084892781623932,0.48291401,0.70667765,0.23553416549735406,1.2713495633937788,0.0,higher_in_group_b,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_replay_inherited,clean,replay,dynamic_range_proxy,1024,936,0.17598828435058594,0.10531758207158119,0.169183545,0.088342324,0.07067070227900475,1.1693671053765762,0.0,higher_in_group_a,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_replay_inherited,clean,replay,peak_amplitude,1024,936,0.5709813399882813,0.44004080142094015,0.56255627,0.42965423999999997,0.1309405385673411,0.8761859851478575,0.0,higher_in_group_a,feature shows descriptive separation — possible candidate for later modeling; not a standalone detector
segment,seg_clean_vs_replay_inherited,clean,replay,snr_proxy,1024,936,310.8129498384765,3.0748077333333335,19.046901,2.8568392,307.7381421051432,0.6158877666513072,0.0,higher_in_group_a,moderate descriptive separation — possible candidate for later modeling; requires validation in later phases
segment,seg_clean_vs_replay_inherited,clean,replay,silence_ratio,1024,936,0.024494999083789062,1.6958350213675215e-05,0.0,0.0,0.024478040733575387,0.5069733809159458,0.0,higher_in_group_a,moderate descriptive separation — possible candidate for later modeling; requires validation in later phases
segment,seg_clean_vs_replay_inherited,clean,replay,rms_mean,1024,936,0.06966171731289063,0.06497555438888888,0.0688260235,0.058839342,0.004686162924001744,0.21349330624635054,0.0,higher_in_group_a,weak descriptive separation — treat carefully; requires validation in later phases
