file_gate_feature_set,segment_feature_set,file_gate_threshold,segment_threshold,contrast_threshold,broad_limit,partial_file_recall,non_partial_false_alarm_rate,direct_false_partial_rate,replay_false_partial_rate,mixer_false_partial_rate,top1_hit_rate_when_positive,top3_hit_rate_when_positive,top5_hit_rate_when_positive,broad_activation_rate_when_positive,gated_partial_file_count,recommended_threshold_pair,recommendation_reason,candidate_score
combined,combined,0.5,0.8,0.25,0.45,0.8043478260869565,0.09420289855072464,0.2608695652173913,0.021739130434782608,0.0,0.8648648648648649,0.972972972972973,1.0,0.0,37,,,0.5235507246376812
combined,combined,0.5,0.8,0.35,0.25,0.717391304347826,0.08695652173913043,0.2608695652173913,0.0,0.0,0.9090909090909091,0.9696969696969697,1.0,0.0,33,,,0.4945652173913043
combined,combined,0.5,0.8,0.35,0.35,0.782608695652174,0.08695652173913043,0.2608695652173913,0.0,0.0,0.8888888888888888,0.9722222222222222,1.0,0.0,36,,,0.5173913043478261
combined,combined,0.5,0.8,0.35,0.45,0.782608695652174,0.08695652173913043,0.2608695652173913,0.0,0.0,0.8888888888888888,0.9722222222222222,1.0,0.0,36,,,0.5173913043478261
combined,combined,0.5,0.85,0.15,0.25,0.7391304347826086,0.09420289855072464,0.2608695652173913,0.021739130434782608,0.0,0.8529411764705882,0.9705882352941176,1.0,0.0,34,,,0.5007246376811594
combined,combined,0.5,0.85,0.15,0.35,0.782608695652174,0.09420289855072464,0.2608695652173913,0.021739130434782608,0.0,0.8611111111111112,0.9722222222222222,1.0,0.0,36,,,0.5159420289855072
combined,combined,0.5,0.85,0.15,0.45,0.782608695652174,0.09420289855072464,0.2608695652173913,0.021739130434782608,0.0,0.8611111111111112,0.9722222222222222,1.0,0.0,36,,,0.5159420289855072
combined,combined,0.5,0.85,0.25,0.25,0.7391304347826086,0.08695652173913043,0.2391304347826087,0.021739130434782608,0.0,0.8529411764705882,0.9705882352941176,1.0,0.0,34,,,0.5054347826086957
combined,combined,0.5,0.85,0.25,0.35,0.782608695652174,0.08695652173913043,0.2391304347826087,0.021739130434782608,0.0,0.8611111111111112,0.9722222222222222,1.0,0.0,36,,,0.5206521739130435
combined,combined,0.5,0.85,0.25,0.45,0.782608695652174,0.08695652173913043,0.2391304347826087,0.021739130434782608,0.0,0.8611111111111112,0.9722222222222222,1.0,0.0,36,,,0.5206521739130435
combined,combined,0.5,0.85,0.35,0.25,0.717391304347826,0.07971014492753623,0.2391304347826087,0.0,0.0,0.8787878787878788,0.9696969696969697,1.0,0.0,33,,,0.49927536231884057
combined,combined,0.5,0.85,0.35,0.35,0.7608695652173914,0.07971014492753623,0.2391304347826087,0.0,0.0,0.8857142857142857,0.9714285714285714,1.0,0.0,35,,,0.5144927536231885
combined,combined,0.5,0.85,0.35,0.45,0.7608695652173914,0.07971014492753623,0.2391304347826087,0.0,0.0,0.8857142857142857,0.9714285714285714,1.0,0.0,35,,,0.5144927536231885
combined,combined,0.5,0.9,0.15,0.25,0.782608695652174,0.06521739130434782,0.1956521739130435,0.0,0.0,0.8611111111111112,0.9722222222222222,1.0,0.0,36,,,0.5315217391304348
combined,combined,0.5,0.9,0.15,0.35,0.782608695652174,0.06521739130434782,0.1956521739130435,0.0,0.0,0.8611111111111112,0.9722222222222222,1.0,0.0,36,,,0.5315217391304348
combined,combined,0.5,0.9,0.15,0.45,0.782608695652174,0.06521739130434782,0.1956521739130435,0.0,0.0,0.8611111111111112,0.9722222222222222,1.0,0.0,36,,,0.5315217391304348
combined,combined,0.5,0.9,0.25,0.25,0.782608695652174,0.057971014492753624,0.17391304347826086,0.0,0.0,0.8611111111111112,0.9722222222222222,1.0,0.0,36,,,0.5362318840579711
combined,combined,0.5,0.9,0.25,0.35,0.782608695652174,0.057971014492753624,0.17391304347826086,0.0,0.0,0.8611111111111112,0.9722222222222222,1.0,0.0,36,,,0.5362318840579711
combined,combined,0.5,0.9,0.25,0.45,0.782608695652174,0.057971014492753624,0.17391304347826086,0.0,0.0,0.8611111111111112,0.9722222222222222,1.0,0.0,36,"file_gate=0.5,segment=0.9,contrast=0.25,broad_limit=0.45",Passes shared cascade acceptance rules (direct/replay/mixer/broad/file_gate); prefers high partial recall and top-5 hit with low non-partial false alarms,0.5362318840579711
combined,combined,0.5,0.9,0.35,0.25,0.7608695652173914,0.057971014492753624,0.17391304347826086,0.0,0.0,0.8857142857142857,0.9714285714285714,1.0,0.0,35,,,0.5286231884057971
combined,combined,0.5,0.9,0.35,0.35,0.7608695652173914,0.057971014492753624,0.17391304347826086,0.0,0.0,0.8857142857142857,0.9714285714285714,1.0,0.0,35,,,0.5286231884057971
combined,combined,0.5,0.9,0.35,0.45,0.7608695652173914,0.057971014492753624,0.17391304347826086,0.0,0.0,0.8857142857142857,0.9714285714285714,1.0,0.0,35,,,0.5286231884057971
combined,combined,0.6,0.5,0.15,0.25,0.5217391304347826,0.09420289855072464,0.2826086956521739,0.0,0.0,0.7916666666666666,0.9583333333333334,1.0,0.0,24,,,0.4213768115942029
combined,combined,0.6,0.5,0.15,0.35,0.717391304347826,0.10144927536231885,0.30434782608695654,0.0,0.0,0.8484848484848485,0.9696969696969697,1.0,0.0,33,,,0.4851449275362319
combined,combined,0.6,0.5,0.15,0.45,0.717391304347826,0.10144927536231885,0.30434782608695654,0.0,0.0,0.8484848484848485,0.9696969696969697,1.0,0.0,33,,,0.4851449275362319
combined,combined,0.6,0.5,0.25,0.25,0.5217391304347826,0.07971014492753623,0.2391304347826087,0.0,0.0,0.7916666666666666,0.9583333333333334,1.0,0.0,24,,,0.43079710144927535
combined,combined,0.6,0.5,0.25,0.35,0.717391304347826,0.08695652173913043,0.2608695652173913,0.0,0.0,0.8484848484848485,0.9696969696969697,1.0,0.0,33,,,0.4945652173913043
combined,combined,0.6,0.5,0.25,0.45,0.717391304347826,0.08695652173913043,0.2608695652173913,0.0,0.0,0.8484848484848485,0.9696969696969697,1.0,0.0,33,,,0.4945652173913043
combined,combined,0.6,0.5,0.35,0.25,0.5,0.06521739130434782,0.1956521739130435,0.0,0.0,0.8260869565217391,0.9565217391304348,1.0,0.0,23,,,0.4326086956521739
combined,combined,0.6,0.5,0.35,0.35,0.6956521739130435,0.07246376811594203,0.21739130434782608,0.0,0.0,0.875,0.96875,1.0,0.0,32,,,0.49637681159420294
combined,combined,0.6,0.5,0.35,0.45,0.6956521739130435,0.07246376811594203,0.21739130434782608,0.0,0.0,0.875,0.96875,1.0,0.0,32,,,0.49637681159420294
combined,combined,0.6,0.6,0.15,0.25,0.6086956521739131,0.08695652173913043,0.2608695652173913,0.0,0.0,0.8214285714285714,0.9642857142857143,1.0,0.0,28,,,0.4565217391304347
combined,combined,0.6,0.6,0.15,0.35,0.717391304347826,0.09420289855072464,0.2826086956521739,0.0,0.0,0.8484848484848485,0.9696969696969697,1.0,0.0,33,,,0.4898550724637681
combined,combined,0.6,0.6,0.15,0.45,0.717391304347826,0.09420289855072464,0.2826086956521739,0.0,0.0,0.8484848484848485,0.9696969696969697,1.0,0.0,33,,,0.4898550724637681
combined,combined,0.6,0.6,0.25,0.25,0.6086956521739131,0.07246376811594203,0.21739130434782608,0.0,0.0,0.8214285714285714,0.9642857142857143,1.0,0.0,28,,,0.4659420289855072
combined,combined,0.6,0.6,0.25,0.35,0.717391304347826,0.07971014492753623,0.2391304347826087,0.0,0.0,0.8484848484848485,0.9696969696969697,1.0,0.0,33,,,0.49927536231884057
combined,combined,0.6,0.6,0.25,0.45,0.717391304347826,0.07971014492753623,0.2391304347826087,0.0,0.0,0.8484848484848485,0.9696969696969697,1.0,0.0,33,,,0.49927536231884057
combined,combined,0.6,0.6,0.35,0.25,0.5869565217391305,0.06521739130434782,0.1956521739130435,0.0,0.0,0.8518518518518519,0.9629629629629629,1.0,0.0,27,,,0.4630434782608696
combined,combined,0.6,0.6,0.35,0.35,0.6956521739130435,0.07246376811594203,0.21739130434782608,0.0,0.0,0.875,0.96875,1.0,0.0,32,,,0.49637681159420294
combined,combined,0.6,0.6,0.35,0.45,0.6956521739130435,0.07246376811594203,0.21739130434782608,0.0,0.0,0.875,0.96875,1.0,0.0,32,,,0.49637681159420294
combined,combined,0.6,0.7,0.15,0.25,0.6739130434782609,0.07246376811594203,0.21739130434782608,0.0,0.0,0.8387096774193549,0.967741935483871,1.0,0.0,31,,,0.488768115942029
combined,combined,0.6,0.7,0.15,0.35,0.717391304347826,0.07971014492753623,0.2391304347826087,0.0,0.0,0.8484848484848485,0.9696969696969697,1.0,0.0,33,,,0.49927536231884057
combined,combined,0.6,0.7,0.15,0.45,0.717391304347826,0.07971014492753623,0.2391304347826087,0.0,0.0,0.8484848484848485,0.9696969696969697,1.0,0.0,33,,,0.49927536231884057
combined,combined,0.6,0.7,0.25,0.25,0.6739130434782609,0.06521739130434782,0.1956521739130435,0.0,0.0,0.8387096774193549,0.967741935483871,1.0,0.0,31,,,0.49347826086956514
combined,combined,0.6,0.7,0.25,0.35,0.717391304347826,0.07246376811594203,0.21739130434782608,0.0,0.0,0.8484848484848485,0.9696969696969697,1.0,0.0,33,,,0.5039855072463768
combined,combined,0.6,0.7,0.25,0.45,0.717391304347826,0.07246376811594203,0.21739130434782608,0.0,0.0,0.8484848484848485,0.9696969696969697,1.0,0.0,33,,,0.5039855072463768
combined,combined,0.6,0.7,0.35,0.25,0.6521739130434783,0.06521739130434782,0.1956521739130435,0.0,0.0,0.8666666666666667,0.9666666666666667,1.0,0.0,30,,,0.4858695652173912
combined,combined,0.6,0.7,0.35,0.35,0.6956521739130435,0.07246376811594203,0.21739130434782608,0.0,0.0,0.875,0.96875,1.0,0.0,32,,,0.49637681159420294
combined,combined,0.6,0.7,0.35,0.45,0.6956521739130435,0.07246376811594203,0.21739130434782608,0.0,0.0,0.875,0.96875,1.0,0.0,32,,,0.49637681159420294
combined,combined,0.6,0.8,0.15,0.25,0.6521739130434783,0.06521739130434782,0.1956521739130435,0.0,0.0,0.8666666666666667,0.9666666666666667,1.0,0.0,30,,,0.4858695652173912
combined,combined,0.6,0.8,0.15,0.35,0.6956521739130435,0.06521739130434782,0.1956521739130435,0.0,0.0,0.875,0.96875,1.0,0.0,32,,,0.5010869565217391
combined,combined,0.6,0.8,0.15,0.45,0.6956521739130435,0.06521739130434782,0.1956521739130435,0.0,0.0,0.875,0.96875,1.0,0.0,32,,,0.5010869565217391
combined,combined,0.6,0.8,0.25,0.25,0.6521739130434783,0.057971014492753624,0.17391304347826086,0.0,0.0,0.8666666666666667,0.9666666666666667,1.0,0.0,30,,,0.49057971014492746
combined,combined,0.6,0.8,0.25,0.35,0.6956521739130435,0.057971014492753624,0.17391304347826086,0.0,0.0,0.875,0.96875,1.0,0.0,32,,,0.5057971014492754
combined,combined,0.6,0.8,0.25,0.45,0.6956521739130435,0.057971014492753624,0.17391304347826086,0.0,0.0,0.875,0.96875,1.0,0.0,32,,,0.5057971014492754
combined,combined,0.6,0.8,0.35,0.25,0.6304347826086957,0.057971014492753624,0.17391304347826086,0.0,0.0,0.896551724137931,0.9655172413793104,1.0,0.0,29,,,0.48297101449275354
combined,combined,0.6,0.8,0.35,0.35,0.6739130434782609,0.057971014492753624,0.17391304347826086,0.0,0.0,0.9032258064516129,0.967741935483871,1.0,0.0,31,,,0.4981884057971014
combined,combined,0.6,0.8,0.35,0.45,0.6739130434782609,0.057971014492753624,0.17391304347826086,0.0,0.0,0.9032258064516129,0.967741935483871,1.0,0.0,31,,,0.4981884057971014
combined,combined,0.6,0.85,0.15,0.25,0.6304347826086957,0.057971014492753624,0.17391304347826086,0.0,0.0,0.8620689655172413,0.9655172413793104,1.0,0.0,29,,,0.48297101449275354
combined,combined,0.6,0.85,0.15,0.35,0.6739130434782609,0.057971014492753624,0.17391304347826086,0.0,0.0,0.8709677419354839,0.967741935483871,1.0,0.0,31,,,0.4981884057971014
combined,combined,0.6,0.85,0.15,0.45,0.6739130434782609,0.057971014492753624,0.17391304347826086,0.0,0.0,0.8709677419354839,0.967741935483871,1.0,0.0,31,,,0.4981884057971014
combined,combined,0.6,0.85,0.25,0.25,0.6304347826086957,0.050724637681159424,0.15217391304347827,0.0,0.0,0.8620689655172413,0.9655172413793104,1.0,0.0,29,,,0.48768115942028983
combined,combined,0.6,0.85,0.25,0.35,0.6739130434782609,0.050724637681159424,0.15217391304347827,0.0,0.0,0.8709677419354839,0.967741935483871,1.0,0.0,31,,,0.5028985507246376
combined,combined,0.6,0.85,0.25,0.45,0.6739130434782609,0.050724637681159424,0.15217391304347827,0.0,0.0,0.8709677419354839,0.967741935483871,1.0,0.0,31,,,0.5028985507246376
combined,combined,0.6,0.85,0.35,0.25,0.6086956521739131,0.050724637681159424,0.15217391304347827,0.0,0.0,0.8928571428571429,0.9642857142857143,1.0,0.0,28,,,0.4800724637681159
combined,combined,0.6,0.85,0.35,0.35,0.6521739130434783,0.050724637681159424,0.15217391304347827,0.0,0.0,0.9,0.9666666666666667,1.0,0.0,30,,,0.49528985507246376
combined,combined,0.6,0.85,0.35,0.45,0.6521739130434783,0.050724637681159424,0.15217391304347827,0.0,0.0,0.9,0.9666666666666667,1.0,0.0,30,,,0.49528985507246376
combined,combined,0.6,0.9,0.15,0.25,0.6739130434782609,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8709677419354839,0.967741935483871,1.0,0.0,31,,,0.5076086956521739
combined,combined,0.6,0.9,0.15,0.35,0.6739130434782609,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8709677419354839,0.967741935483871,1.0,0.0,31,,,0.5076086956521739
combined,combined,0.6,0.9,0.15,0.45,0.6739130434782609,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8709677419354839,0.967741935483871,1.0,0.0,31,,,0.5076086956521739
combined,combined,0.6,0.9,0.25,0.25,0.6739130434782609,0.036231884057971016,0.10869565217391304,0.0,0.0,0.8709677419354839,0.967741935483871,1.0,0.0,31,,,0.5123188405797101
combined,combined,0.6,0.9,0.25,0.35,0.6739130434782609,0.036231884057971016,0.10869565217391304,0.0,0.0,0.8709677419354839,0.967741935483871,1.0,0.0,31,,,0.5123188405797101
combined,combined,0.6,0.9,0.25,0.45,0.6739130434782609,0.036231884057971016,0.10869565217391304,0.0,0.0,0.8709677419354839,0.967741935483871,1.0,0.0,31,,,0.5123188405797101
combined,combined,0.6,0.9,0.35,0.25,0.6521739130434783,0.036231884057971016,0.10869565217391304,0.0,0.0,0.9,0.9666666666666667,1.0,0.0,30,,,0.5047101449275362
combined,combined,0.6,0.9,0.35,0.35,0.6521739130434783,0.036231884057971016,0.10869565217391304,0.0,0.0,0.9,0.9666666666666667,1.0,0.0,30,,,0.5047101449275362
combined,combined,0.6,0.9,0.35,0.45,0.6521739130434783,0.036231884057971016,0.10869565217391304,0.0,0.0,0.9,0.9666666666666667,1.0,0.0,30,,,0.5047101449275362
combined,combined,0.7,0.5,0.15,0.25,0.45652173913043476,0.07246376811594203,0.21739130434782608,0.0,0.0,0.8571428571428571,0.9523809523809523,1.0,0.0,21,,,0.4126811594202898
combined,combined,0.7,0.5,0.15,0.35,0.6304347826086957,0.07971014492753623,0.2391304347826087,0.0,0.0,0.896551724137931,0.9655172413793104,1.0,0.0,29,,,0.46884057971014487
combined,combined,0.7,0.5,0.15,0.45,0.6304347826086957,0.07971014492753623,0.2391304347826087,0.0,0.0,0.896551724137931,0.9655172413793104,1.0,0.0,29,,,0.46884057971014487
combined,combined,0.7,0.5,0.25,0.25,0.45652173913043476,0.057971014492753624,0.17391304347826086,0.0,0.0,0.8571428571428571,0.9523809523809523,1.0,0.0,21,,,0.42210144927536225
combined,combined,0.7,0.5,0.25,0.35,0.6304347826086957,0.06521739130434782,0.1956521739130435,0.0,0.0,0.896551724137931,0.9655172413793104,1.0,0.0,29,,,0.4782608695652173
combined,combined,0.7,0.5,0.25,0.45,0.6304347826086957,0.06521739130434782,0.1956521739130435,0.0,0.0,0.896551724137931,0.9655172413793104,1.0,0.0,29,,,0.4782608695652173
combined,combined,0.7,0.5,0.35,0.25,0.45652173913043476,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8571428571428571,0.9523809523809523,1.0,0.0,21,,,0.43152173913043473
combined,combined,0.7,0.5,0.35,0.35,0.6304347826086957,0.050724637681159424,0.15217391304347827,0.0,0.0,0.896551724137931,0.9655172413793104,1.0,0.0,29,,,0.48768115942028983
combined,combined,0.7,0.5,0.35,0.45,0.6304347826086957,0.050724637681159424,0.15217391304347827,0.0,0.0,0.896551724137931,0.9655172413793104,1.0,0.0,29,,,0.48768115942028983
combined,combined,0.7,0.6,0.15,0.25,0.5217391304347826,0.06521739130434782,0.1956521739130435,0.0,0.0,0.875,0.9583333333333334,1.0,0.0,24,,,0.44021739130434784
combined,combined,0.7,0.6,0.15,0.35,0.6304347826086957,0.07246376811594203,0.21739130434782608,0.0,0.0,0.896551724137931,0.9655172413793104,1.0,0.0,29,,,0.47355072463768116
combined,combined,0.7,0.6,0.15,0.45,0.6304347826086957,0.07246376811594203,0.21739130434782608,0.0,0.0,0.896551724137931,0.9655172413793104,1.0,0.0,29,,,0.47355072463768116
combined,combined,0.7,0.6,0.25,0.25,0.5217391304347826,0.050724637681159424,0.15217391304347827,0.0,0.0,0.875,0.9583333333333334,1.0,0.0,24,,,0.4496376811594203
combined,combined,0.7,0.6,0.25,0.35,0.6304347826086957,0.057971014492753624,0.17391304347826086,0.0,0.0,0.896551724137931,0.9655172413793104,1.0,0.0,29,,,0.48297101449275354
combined,combined,0.7,0.6,0.25,0.45,0.6304347826086957,0.057971014492753624,0.17391304347826086,0.0,0.0,0.896551724137931,0.9655172413793104,1.0,0.0,29,,,0.48297101449275354
combined,combined,0.7,0.6,0.35,0.25,0.5217391304347826,0.043478260869565216,0.13043478260869565,0.0,0.0,0.875,0.9583333333333334,1.0,0.0,24,,,0.4543478260869565
combined,combined,0.7,0.6,0.35,0.35,0.6304347826086957,0.050724637681159424,0.15217391304347827,0.0,0.0,0.896551724137931,0.9655172413793104,1.0,0.0,29,,,0.48768115942028983
combined,combined,0.7,0.6,0.35,0.45,0.6304347826086957,0.050724637681159424,0.15217391304347827,0.0,0.0,0.896551724137931,0.9655172413793104,1.0,0.0,29,,,0.48768115942028983
combined,combined,0.7,0.7,0.15,0.25,0.5869565217391305,0.050724637681159424,0.15217391304347827,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4724637681159421
combined,combined,0.7,0.7,0.15,0.35,0.6304347826086957,0.057971014492753624,0.17391304347826086,0.0,0.0,0.896551724137931,0.9655172413793104,1.0,0.0,29,,,0.48297101449275354
combined,combined,0.7,0.7,0.15,0.45,0.6304347826086957,0.057971014492753624,0.17391304347826086,0.0,0.0,0.896551724137931,0.9655172413793104,1.0,0.0,29,,,0.48297101449275354
combined,combined,0.7,0.7,0.25,0.25,0.5869565217391305,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4771739130434783
combined,combined,0.7,0.7,0.25,0.35,0.6304347826086957,0.050724637681159424,0.15217391304347827,0.0,0.0,0.896551724137931,0.9655172413793104,1.0,0.0,29,,,0.48768115942028983
combined,combined,0.7,0.7,0.25,0.45,0.6304347826086957,0.050724637681159424,0.15217391304347827,0.0,0.0,0.896551724137931,0.9655172413793104,1.0,0.0,29,,,0.48768115942028983
combined,combined,0.7,0.7,0.35,0.25,0.5869565217391305,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4771739130434783
combined,combined,0.7,0.7,0.35,0.35,0.6304347826086957,0.050724637681159424,0.15217391304347827,0.0,0.0,0.896551724137931,0.9655172413793104,1.0,0.0,29,,,0.48768115942028983
combined,combined,0.7,0.7,0.35,0.45,0.6304347826086957,0.050724637681159424,0.15217391304347827,0.0,0.0,0.896551724137931,0.9655172413793104,1.0,0.0,29,,,0.48768115942028983
combined,combined,0.7,0.8,0.15,0.25,0.5869565217391305,0.050724637681159424,0.15217391304347827,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4724637681159421
combined,combined,0.7,0.8,0.15,0.35,0.6304347826086957,0.050724637681159424,0.15217391304347827,0.0,0.0,0.896551724137931,0.9655172413793104,1.0,0.0,29,,,0.48768115942028983
combined,combined,0.7,0.8,0.15,0.45,0.6304347826086957,0.050724637681159424,0.15217391304347827,0.0,0.0,0.896551724137931,0.9655172413793104,1.0,0.0,29,,,0.48768115942028983
combined,combined,0.7,0.8,0.25,0.25,0.5869565217391305,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4771739130434783
combined,combined,0.7,0.8,0.25,0.35,0.6304347826086957,0.043478260869565216,0.13043478260869565,0.0,0.0,0.896551724137931,0.9655172413793104,1.0,0.0,29,,,0.4923913043478261
combined,combined,0.7,0.8,0.25,0.45,0.6304347826086957,0.043478260869565216,0.13043478260869565,0.0,0.0,0.896551724137931,0.9655172413793104,1.0,0.0,29,,,0.4923913043478261
combined,combined,0.7,0.8,0.35,0.25,0.5869565217391305,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4771739130434783
combined,combined,0.7,0.8,0.35,0.35,0.6304347826086957,0.043478260869565216,0.13043478260869565,0.0,0.0,0.896551724137931,0.9655172413793104,1.0,0.0,29,,,0.4923913043478261
combined,combined,0.7,0.8,0.35,0.45,0.6304347826086957,0.043478260869565216,0.13043478260869565,0.0,0.0,0.896551724137931,0.9655172413793104,1.0,0.0,29,,,0.4923913043478261
combined,combined,0.7,0.85,0.15,0.25,0.5652173913043478,0.050724637681159424,0.15217391304347827,0.0,0.0,0.8846153846153846,0.9615384615384616,1.0,0.0,26,,,0.4648550724637681
combined,combined,0.7,0.85,0.15,0.35,0.6086956521739131,0.050724637681159424,0.15217391304347827,0.0,0.0,0.8928571428571429,0.9642857142857143,1.0,0.0,28,,,0.4800724637681159
combined,combined,0.7,0.85,0.15,0.45,0.6086956521739131,0.050724637681159424,0.15217391304347827,0.0,0.0,0.8928571428571429,0.9642857142857143,1.0,0.0,28,,,0.4800724637681159
combined,combined,0.7,0.85,0.25,0.25,0.5652173913043478,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8846153846153846,0.9615384615384616,1.0,0.0,26,,,0.4695652173913043
combined,combined,0.7,0.85,0.25,0.35,0.6086956521739131,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8928571428571429,0.9642857142857143,1.0,0.0,28,,,0.48478260869565215
combined,combined,0.7,0.85,0.25,0.45,0.6086956521739131,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8928571428571429,0.9642857142857143,1.0,0.0,28,,,0.48478260869565215
combined,combined,0.7,0.85,0.35,0.25,0.5652173913043478,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8846153846153846,0.9615384615384616,1.0,0.0,26,,,0.4695652173913043
combined,combined,0.7,0.85,0.35,0.35,0.6086956521739131,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8928571428571429,0.9642857142857143,1.0,0.0,28,,,0.48478260869565215
combined,combined,0.7,0.85,0.35,0.45,0.6086956521739131,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8928571428571429,0.9642857142857143,1.0,0.0,28,,,0.48478260869565215
combined,combined,0.7,0.9,0.15,0.25,0.6086956521739131,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8928571428571429,0.9642857142857143,1.0,0.0,28,,,0.48478260869565215
combined,combined,0.7,0.9,0.15,0.35,0.6086956521739131,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8928571428571429,0.9642857142857143,1.0,0.0,28,,,0.48478260869565215
combined,combined,0.7,0.9,0.15,0.45,0.6086956521739131,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8928571428571429,0.9642857142857143,1.0,0.0,28,,,0.48478260869565215
combined,combined,0.7,0.9,0.25,0.25,0.6086956521739131,0.036231884057971016,0.10869565217391304,0.0,0.0,0.8928571428571429,0.9642857142857143,1.0,0.0,28,,,0.4894927536231883
combined,combined,0.7,0.9,0.25,0.35,0.6086956521739131,0.036231884057971016,0.10869565217391304,0.0,0.0,0.8928571428571429,0.9642857142857143,1.0,0.0,28,,,0.4894927536231883
combined,combined,0.7,0.9,0.25,0.45,0.6086956521739131,0.036231884057971016,0.10869565217391304,0.0,0.0,0.8928571428571429,0.9642857142857143,1.0,0.0,28,,,0.4894927536231883
combined,combined,0.7,0.9,0.35,0.25,0.6086956521739131,0.036231884057971016,0.10869565217391304,0.0,0.0,0.8928571428571429,0.9642857142857143,1.0,0.0,28,,,0.4894927536231883
combined,combined,0.7,0.9,0.35,0.35,0.6086956521739131,0.036231884057971016,0.10869565217391304,0.0,0.0,0.8928571428571429,0.9642857142857143,1.0,0.0,28,,,0.4894927536231883
combined,combined,0.7,0.9,0.35,0.45,0.6086956521739131,0.036231884057971016,0.10869565217391304,0.0,0.0,0.8928571428571429,0.9642857142857143,1.0,0.0,28,,,0.4894927536231883
combined,combined,0.8,0.5,0.15,0.25,0.43478260869565216,0.057971014492753624,0.17391304347826086,0.0,0.0,0.85,0.95,1.0,0.0,20,,,0.4144927536231883
combined,combined,0.8,0.5,0.15,0.35,0.5869565217391305,0.06521739130434782,0.1956521739130435,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4630434782608696
combined,combined,0.8,0.5,0.15,0.45,0.5869565217391305,0.06521739130434782,0.1956521739130435,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4630434782608696
combined,combined,0.8,0.5,0.25,0.25,0.43478260869565216,0.043478260869565216,0.13043478260869565,0.0,0.0,0.85,0.95,1.0,0.0,20,,,0.4239130434782608
combined,combined,0.8,0.5,0.25,0.35,0.5869565217391305,0.050724637681159424,0.15217391304347827,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4724637681159421
combined,combined,0.8,0.5,0.25,0.45,0.5869565217391305,0.050724637681159424,0.15217391304347827,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4724637681159421
combined,combined,0.8,0.5,0.35,0.25,0.43478260869565216,0.036231884057971016,0.10869565217391304,0.0,0.0,0.85,0.95,1.0,0.0,20,,,0.42862318840579705
combined,combined,0.8,0.5,0.35,0.35,0.5869565217391305,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4771739130434783
combined,combined,0.8,0.5,0.35,0.45,0.5869565217391305,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4771739130434783
combined,combined,0.8,0.6,0.15,0.25,0.5,0.050724637681159424,0.15217391304347827,0.0,0.0,0.8695652173913043,0.9565217391304348,1.0,0.0,23,,,0.4420289855072464
combined,combined,0.8,0.6,0.15,0.35,0.5869565217391305,0.057971014492753624,0.17391304347826086,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4677536231884058
combined,combined,0.8,0.6,0.15,0.45,0.5869565217391305,0.057971014492753624,0.17391304347826086,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4677536231884058
combined,combined,0.8,0.6,0.25,0.25,0.5,0.036231884057971016,0.10869565217391304,0.0,0.0,0.8695652173913043,0.9565217391304348,1.0,0.0,23,,,0.4514492753623188
combined,combined,0.8,0.6,0.25,0.35,0.5869565217391305,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4771739130434783
combined,combined,0.8,0.6,0.25,0.45,0.5869565217391305,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4771739130434783
