sample_id,audio_path,base_id,variant_id,speaker_id,speaker_gender,language,source_origin,manipulation_type,ground_truth_origin,ground_truth_manipulation,origin_label,manipulation_label,attack_hint,risk_level,partial_fabrication_binary,suspicious_start_time,suspicious_end_time,split,split_group_id,prediction,confidence,decision_score,effective_threshold,attack_type,attack_type_conf,bonafide_prob,synthesis_prob,conversion_prob,replay_prob,n_chunks_used,n_chunks_total,suspicious_chunk_count,suspicious_chunk_ratio,max_chunk_spoof,mean_chunk_spoof,median_chunk_spoof,dominant_chunk_attack,n_chunks_inside,n_chunks_outside,inside_region_avg_spoof,outside_region_avg_spoof,inside_region_max_spoof,outside_region_max_spoof,inside_region_dominant_attack,outside_region_dominant_attack,partial_region_detected,baseline_status,final_baseline_interpretation,error
ai_023_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_023_replay_laptop_mobile.wav,base_023,ai_replay_laptop_mobile,speaker_023,unknown,unknown,ai,ai_replay,ai,replayed,ai_likely,replayed_or_re_recorded,replay,high,0,,,test,base_023,REAL,0.8,0.2,0.7,bonafide,0.5793892741203308,0.5793892741203308,0.3099817335605621,0.0005695210420526,0.1100594997406005,10,11,2,0.2,0.6659538745880127,0.2967191867530346,0.2191539779305458,bonafide,0,0,,,,,,,False,ai_replay_missed,AI replay missed at file level (score=0.200).,
human_004_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_004_replay_laptop_mobile.wav,base_004,human_replay_laptop_mobile,speaker_004,unknown,unknown,human,human_replay,human,replayed,human_likely,replayed_or_re_recorded,replay,medium,0,,,train,base_004,REAL,0.5454545454545454,0.4545454545454545,0.7,synthesis,0.5059005618095398,0.319513738155365,0.5059005618095398,0.0001713553065201,0.1744144111871719,11,11,5,0.4545454545454545,0.933430790901184,0.6753883714025671,0.6477982401847839,synthesis,0,0,,,,,,,False,human_replay_missed,"Human replay manipulation not detected (REAL, score=0.455).",
human_005_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_005_replay_laptop_mobile.wav,base_005,human_replay_laptop_mobile,speaker_005,unknown,unknown,human,human_replay,human,replayed,human_likely,replayed_or_re_recorded,replay,medium,0,,,train,base_005,REAL,0.5,0.5,0.7,synthesis,0.8253755569458008,0.1638497561216354,0.8253755569458008,0.0011970384512096,0.009577658958733,8,8,4,0.5,0.9910320043563844,0.6352985054254532,0.6667323112487793,synthesis,0,0,,,,,,,False,human_replay_missed,"Human replay manipulation not detected (REAL, score=0.500).",
human_009_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_009_replay_laptop_mobile.wav,base_009,human_replay_laptop_mobile,speaker_009,unknown,unknown,human,human_replay,human,replayed,human_likely,replayed_or_re_recorded,replay,medium,0,,,train,base_009,REAL,0.875,0.125,0.7,bonafide,0.6418646574020386,0.6418646574020386,0.3257187008857727,0.0008566720061935,0.0315599702298641,8,9,1,0.125,0.7532851696014404,0.1958569125272333,0.1083551980555057,bonafide,0,0,,,,,,,False,human_replay_missed,"Human replay manipulation not detected (REAL, score=0.125).",
human_011_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_011_replay_laptop_mobile.wav,base_011,human_replay_laptop_mobile,speaker_011,unknown,unknown,human,human_replay,human,replayed,human_likely,replayed_or_re_recorded,replay,medium,0,,,train,base_011,REAL,1.0,0.0,0.7,bonafide,0.8097532391548157,0.8097532391548157,0.1779373288154602,0.0011651463573798,0.0111442413181066,11,11,0,0.0,0.2924437224864959,0.0766693533144213,0.0522308535873889,bonafide,0,0,,,,,,,False,human_replay_missed,"Human replay manipulation not detected (REAL, score=0.000).",
human_013_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_013_replay_laptop_mobile.wav,base_013,human_replay_laptop_mobile,speaker_013,unknown,unknown,human,human_replay,human,replayed,human_likely,replayed_or_re_recorded,replay,medium,0,,,train,base_013,REAL,1.0,0.0,0.7,bonafide,0.5126646757125854,0.5126646757125854,0.3531524837017059,0.0016724996967241,0.1325103342533111,12,12,0,0.0,0.6282933950424194,0.3415869039793809,0.3044938966631889,bonafide,0,0,,,,,,,False,human_replay_missed,"Human replay manipulation not detected (REAL, score=0.000).",
human_015_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_015_replay_laptop_mobile.wav,base_015,human_replay_laptop_mobile,speaker_015,unknown,unknown,human,human_replay,human,replayed,human_likely,replayed_or_re_recorded,replay,medium,0,,,train,base_015,REAL,0.6666666666666667,0.3333333333333333,0.7,bonafide,0.455170065164566,0.455170065164566,0.1098723784089088,0.0001692197256488,0.434788316488266,12,12,4,0.3333333333333333,0.989790976047516,0.4964818159739176,0.557414710521698,bonafide,0,0,,,,,,,False,human_replay_missed,"Human replay manipulation not detected (REAL, score=0.333).",
human_019_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_019_replay_laptop_mobile.wav,base_019,human_replay_laptop_mobile,speaker_019,unknown,unknown,human,human_replay,human,replayed,human_likely,replayed_or_re_recorded,replay,medium,0,,,val,base_019,REAL,0.7777777777777778,0.2222222222222222,0.7,synthesis,0.7757235765457153,0.2126840949058532,0.7757235765457153,0.0016097140032798,0.0099826734513044,9,9,2,0.2222222222222222,0.7977932095527649,0.4906602261794938,0.479381799697876,synthesis,0,0,,,,,,,False,human_replay_missed,"Human replay manipulation not detected (REAL, score=0.222).",
human_020_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_020_replay_laptop_mobile.wav,base_020,human_replay_laptop_mobile,speaker_020,unknown,unknown,human,human_replay,human,replayed,human_likely,replayed_or_re_recorded,replay,medium,0,,,test,base_020,REAL,0.7272727272727273,0.2727272727272727,0.7,synthesis,0.6377597451210022,0.3158138990402221,0.6377597451210022,0.000900873215869,0.0455255396664142,11,12,3,0.2727272727272727,0.9754135012626648,0.4635488573800433,0.4555316567420959,synthesis,0,0,,,,,,,False,human_replay_missed,"Human replay manipulation not detected (REAL, score=0.273).",
ai_005_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_005_replay_laptop_mobile.wav,base_005,ai_replay_laptop_mobile,speaker_005,unknown,unknown,ai,ai_replay,ai,replayed,ai_likely,replayed_or_re_recorded,replay,high,0,,,train,base_005,REAL,0.7857142857142857,0.2142857142857142,0.7,synthesis,0.4697548747062683,0.4325819611549377,0.4697548747062683,0.0006480114534497,0.09701519459486,14,14,3,0.2142857142857142,0.9984238147735596,0.421387143433094,0.3182733952999115,synthesis,0,0,,,,,,,False,ai_replay_file_level_missed_but_segment_suspicious,AI replay file-level REAL but segment-suspicious chunks present.,
ai_008_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_008_replay_laptop_mobile.wav,base_008,ai_replay_laptop_mobile,speaker_008,unknown,unknown,ai,ai_replay,ai,replayed,ai_likely,replayed_or_re_recorded,replay,high,0,,,train,base_008,REAL,0.6470588235294117,0.3529411764705882,0.7,bonafide,0.3907930254936218,0.3907930254936218,0.3690859377384186,0.0004488809499889,0.2396721541881561,17,17,6,0.3529411764705882,0.9558990597724916,0.5131562711561427,0.5057022571563721,bonafide,0,0,,,,,,,False,ai_replay_file_level_missed_but_segment_suspicious,AI replay file-level REAL but segment-suspicious chunks present.,
ai_009_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_009_replay_laptop_mobile.wav,base_009,ai_replay_laptop_mobile,speaker_009,unknown,unknown,ai,ai_replay,ai,replayed,ai_likely,replayed_or_re_recorded,replay,high,0,,,train,base_009,REAL,0.8235294117647058,0.1764705882352941,0.7,bonafide,0.5091996192932129,0.5091996192932129,0.2882214486598968,0.0006115636206232,0.2019674479961395,17,17,3,0.1764705882352941,0.9659959077835084,0.4286215376547154,0.4571215808391571,bonafide,0,0,,,,,,,False,ai_replay_file_level_missed_but_segment_suspicious,AI replay file-level REAL but segment-suspicious chunks present.,
ai_021_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_021_replay_laptop_mobile.wav,base_021,ai_replay_laptop_mobile,speaker_021,unknown,unknown,ai,ai_replay,ai,replayed,ai_likely,replayed_or_re_recorded,replay,high,0,,,test,base_021,REAL,0.875,0.125,0.7,bonafide,0.5854970216751099,0.5854970216751099,0.1460469961166381,0.0002721477067098,0.2681838274002075,16,16,2,0.125,0.954094648361206,0.3449867121817078,0.2076117917895317,bonafide,0,0,,,,,,,False,ai_replay_file_level_missed_but_segment_suspicious,AI replay file-level REAL but segment-suspicious chunks present.,
human_004_clean,data/phase7c1/raw/human_clean/human_004_clean.wav,base_004,human_clean,speaker_004,unknown,unknown,human,clean_direct,human,clean,human_likely,clean_original,bonafide,low,0,,,train,base_004,REAL,0.3333333333333333,0.6666666666666666,0.7,synthesis,0.8334724307060242,0.1603870838880539,0.8334724307060242,0.00103071029298,0.0051097366958856,12,12,8,0.6666666666666666,0.9919379353523254,0.6935725882649422,0.8648421466350555,synthesis,0,0,,,,,,,False,clean_human_borderline,Clean human borderline near threshold (score=0.667).,
human_005_clean,data/phase7c1/raw/human_clean/human_005_clean.wav,base_005,human_clean,speaker_005,unknown,unknown,human,clean_direct,human,clean,human_likely,clean_original,bonafide,low,0,,,train,base_005,FAKE,0.7142857142857143,0.7142857142857143,0.7,synthesis,0.8632798790931702,0.1356536000967025,0.8632798790931702,0.0004342572938185,0.000632306211628,14,14,10,0.7142857142857143,0.9985785484313964,0.7365673828337874,0.8912934362888336,synthesis,0,0,,,,,,,False,clean_human_borderline,Clean human borderline near threshold (score=0.714).,
ai_001_direct,data/phase7c1/raw/ai_direct/ai_001_direct.wav,base_001,ai_direct,speaker_001,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,train,base_001,REAL,0.8333333333333334,0.1666666666666666,0.7,bonafide,0.6147239208221436,0.6147239208221436,0.3826765716075897,0.0011230357922613,0.0014763206709176,18,18,3,0.1666666666666666,0.9991306662559508,0.2562304963996256,0.056779446080327,bonafide,0,0,,,,,,,False,direct_ai_file_level_missed_but_segment_suspicious,Direct AI file-level REAL but segment-suspicious chunks (max spoof elevated).,
ai_003_direct,data/phase7c1/raw/ai_direct/ai_003_direct.wav,base_003,ai_direct,speaker_003,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,train,base_003,REAL,0.7333333333333334,0.2666666666666666,0.7,bonafide,0.6856802701950073,0.6856802701950073,0.312895268201828,0.0002150084328604,0.0012094706762582,15,15,4,0.2666666666666666,0.9978172779083252,0.2665728913922104,0.0201773196458816,bonafide,0,0,,,,,,,False,direct_ai_file_level_missed_but_segment_suspicious,Direct AI file-level REAL but segment-suspicious chunks (max spoof elevated).,
ai_004_direct,data/phase7c1/raw/ai_direct/ai_004_direct.wav,base_004,ai_direct,speaker_004,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,train,base_004,REAL,0.8125,0.1875,0.7,bonafide,0.6745221018791199,0.6745221018791199,0.3226200044155121,0.0004350612289272,0.0024228580296039,16,16,3,0.1875,0.9771101474761964,0.2067447624281158,0.0230411505326628,bonafide,0,0,,,,,,,False,direct_ai_file_level_missed_but_segment_suspicious,Direct AI file-level REAL but segment-suspicious chunks (max spoof elevated).,
ai_005_direct,data/phase7c1/raw/ai_direct/ai_005_direct.wav,base_005,ai_direct,speaker_005,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,train,base_005,REAL,0.7222222222222222,0.2777777777777778,0.7,bonafide,0.6199070811271667,0.6199070811271667,0.3777710497379303,0.0005453423946164,0.0017765315715223,18,18,5,0.2777777777777778,0.9890342950820924,0.2784588327864286,0.0414626244455575,bonafide,0,0,,,,,,,False,direct_ai_file_level_missed_but_segment_suspicious,Direct AI file-level REAL but segment-suspicious chunks (max spoof elevated).,
ai_007_direct,data/phase7c1/raw/ai_direct/ai_007_direct.wav,base_007,ai_direct,speaker_007,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,train,base_007,REAL,0.5333333333333333,0.4666666666666667,0.7,synthesis,0.6334354281425476,0.3646441102027893,0.6334354281425476,0.0006383580039255,0.0012820541160181,15,15,7,0.4666666666666667,0.9980807304382324,0.4969845118466764,0.5057370662689209,synthesis,0,0,,,,,,,False,direct_ai_file_level_missed_but_segment_suspicious,Direct AI file-level REAL but segment-suspicious chunks (max spoof elevated).,
ai_008_direct,data/phase7c1/raw/ai_direct/ai_008_direct.wav,base_008,ai_direct,speaker_008,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,train,base_008,REAL,0.9090909090909092,0.0909090909090909,0.7,bonafide,0.8323224782943726,0.8323224782943726,0.1654614806175232,5.911743573960848e-05,0.0021569253876805,11,11,1,0.0909090909090909,0.9999154806137084,0.1047814519244473,0.0101500153541564,bonafide,0,0,,,,,,,False,direct_ai_file_level_missed_but_segment_suspicious,Direct AI file-level REAL but segment-suspicious chunks (max spoof elevated).,
ai_013_direct,data/phase7c1/raw/ai_direct/ai_013_direct.wav,base_013,ai_direct,speaker_013,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,train,base_013,REAL,0.7058823529411764,0.2941176470588235,0.7,bonafide,0.5667062997817993,0.5667062997817993,0.4314796030521393,0.0005867339204996,0.0012273015454411,17,17,5,0.2941176470588235,0.9996206760406494,0.3221492512992186,0.07429850846529,bonafide,0,0,,,,,,,False,direct_ai_file_level_missed_but_segment_suspicious,Direct AI file-level REAL but segment-suspicious chunks (max spoof elevated).,
ai_014_direct,data/phase7c1/raw/ai_direct/ai_014_direct.wav,base_014,ai_direct,speaker_014,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,train,base_014,REAL,0.8,0.2,0.7,bonafide,0.6642800569534302,0.6642800569534302,0.3334881663322449,0.0004313702520448,0.0018004218582063,15,15,3,0.2,0.9786719083786012,0.2473156688953167,0.0087791085243225,bonafide,0,0,,,,,,,False,direct_ai_file_level_missed_but_segment_suspicious,Direct AI file-level REAL but segment-suspicious chunks (max spoof elevated).,
ai_015_direct,data/phase7c1/raw/ai_direct/ai_015_direct.wav,base_015,ai_direct,speaker_015,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,train,base_015,REAL,0.8235294117647058,0.1764705882352941,0.7,bonafide,0.6408627033233643,0.6408627033233643,0.3569593131542206,0.0008682703482918,0.0013097720220685,17,17,3,0.1764705882352941,0.9986979961395264,0.2176783130819197,0.0775875225663185,bonafide,0,0,,,,,,,False,direct_ai_file_level_missed_but_segment_suspicious,Direct AI file-level REAL but segment-suspicious chunks (max spoof elevated).,
ai_016_direct,data/phase7c1/raw/ai_direct/ai_016_direct.wav,base_016,ai_direct,speaker_016,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,train,base_016,REAL,0.7647058823529411,0.2352941176470588,0.7,bonafide,0.5710054039955139,0.5710054039955139,0.4251985549926758,0.0012604484800249,0.0025355978868901,17,17,4,0.2352941176470588,0.9834227561950684,0.3015788528196829,0.0925236642360687,bonafide,0,0,,,,,,,False,direct_ai_file_level_missed_but_segment_suspicious,Direct AI file-level REAL but segment-suspicious chunks (max spoof elevated).,
ai_018_direct,data/phase7c1/raw/ai_direct/ai_018_direct.wav,base_018,ai_direct,speaker_018,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,val,base_018,REAL,0.5882352941176471,0.4117647058823529,0.7,synthesis,0.5329567790031433,0.4666523039340973,0.5329567790031433,0.0002439006202621,0.0001468919799663,17,19,7,0.4117647058823529,0.9998058676719666,0.4683210379546782,0.518805205821991,synthesis,0,0,,,,,,,False,direct_ai_file_level_missed_but_segment_suspicious,Direct AI file-level REAL but segment-suspicious chunks (max spoof elevated).,
ai_019_direct,data/phase7c1/raw/ai_direct/ai_019_direct.wav,base_019,ai_direct,speaker_019,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,val,base_019,REAL,0.7222222222222222,0.2777777777777778,0.7,bonafide,0.5177977681159973,0.5177977681159973,0.4777671992778778,0.0014378252672031,0.0029971781186759,18,18,5,0.2777777777777778,0.9673795104026794,0.320891838135948,0.1365464031696319,bonafide,0,0,,,,,,,False,direct_ai_file_level_missed_but_segment_suspicious,Direct AI file-level REAL but segment-suspicious chunks (max spoof elevated).,
ai_020_direct,data/phase7c1/raw/ai_direct/ai_020_direct.wav,base_020,ai_direct,speaker_020,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,test,base_020,REAL,0.8823529411764706,0.1176470588235294,0.7,bonafide,0.6651625037193298,0.6651625037193298,0.3329540193080902,0.0004486382531467,0.0014348231488838,17,17,2,0.1176470588235294,0.9998956918716432,0.1851209269045605,0.0313507616519928,bonafide,0,0,,,,,,,False,direct_ai_file_level_missed_but_segment_suspicious,Direct AI file-level REAL but segment-suspicious chunks (max spoof elevated).,
ai_022_direct,data/phase7c1/raw/ai_direct/ai_022_direct.wav,base_022,ai_direct,speaker_022,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,test,base_022,REAL,0.7777777777777778,0.2222222222222222,0.7,bonafide,0.6399226188659668,0.6399226188659668,0.3589001297950744,0.0002917170058935,0.0008855375344865,18,18,4,0.2222222222222222,0.9911182522773744,0.2748160001471357,0.0184418382123112,bonafide,0,0,,,,,,,False,direct_ai_file_level_missed_but_segment_suspicious,Direct AI file-level REAL but segment-suspicious chunks (max spoof elevated).,
ai_023_direct,data/phase7c1/raw/ai_direct/ai_023_direct.wav,base_023,ai_direct,speaker_023,unknown,unknown,ai,clean_direct,ai,clean,ai_likely,clean_original,synthesis,high,0,,,test,base_023,REAL,0.875,0.125,0.7,bonafide,0.7142927050590515,0.7142927050590515,0.283839076757431,0.0004454251320566,0.0014227801002562,16,16,2,0.125,0.9747009873390198,0.1761572810219149,0.0293622557073831,bonafide,0,0,,,,,,,False,direct_ai_file_level_missed_but_segment_suspicious,Direct AI file-level REAL but segment-suspicious chunks (max spoof elevated).,
